Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44440;125036;0;24212;0;0;0;149248;-21927;-43698;0;0;-16160;-81785;67463;21671;4577;-18309;-21638;-55;0;5395;-12612;-20970;46494;810;47303;-76;-3290;43938;0
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n1;S5;I;2;SAO PAULO;SP;44440;161955;0;-15733;172;0;0;146394;-214430;-24882;-24;0;-291768;-531104;-384710;562046;0;-268050;-319007;-73863;57311;413785;-126349;245873;-138837;-1047;-139884;61320;-14000;-92564;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;44440;114896;0;30981;0;0;47;145924;-31535;-19129;0;0;-16426;-67090;78834;37901;8507;-37890;-37539;-183;0;7888;-29843;-51160;27673;2414;30087;-724;-5685;23678;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;44440;108270;0;34516;0;0;0;142785;-47986;-20408;0;0;-24734;-93127;49658;4561;2408;-16870;-16560;-83;0;9630;-10004;-26918;22740;1115;23855;-923;0;22932;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;44440;121332;0;20485;0;0;50;141867;-28132;-16320;0;0;-17782;-62235;79632;27732;9767;-31988;-33501;-86;0;4302;-16971;-40745;38887;1022;39909;-340;-5687;33883;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;I;3;SAO PAULO;SP;44440;21928;0;23364;89853;0;0;135145;-33258;-6734;0;-663;-5921;-46576;88569;20481;67;-33332;-24855;-7940;0;23731;-4522;-26370;62199;-11;62188;-28979;0;33208;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;44440;125009;0;10044;0;0;0;135053;-29587;-2653;0;0;-21056;-53296;81757;55296;31095;-39745;-72442;-11443;3991;19739;-61478;-74987;6770;150;6920;6225;-4255;8891;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;44440;116634;0;18282;0;0;27;134943;-28462;-13494;0;0;-18140;-60096;74846;30420;8853;-32069;-30772;-148;0;3935;-19940;-39720;35126;63;35189;-424;-6061;28703;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44440;0;0;45262;86068;0;0;131330;-5500;-70437;0;-37142;1012;-112066;19264;11189;0;-13352;-9614;-1707;0;4443;-9;-9049;10214;-43;10171;-5028;-879;4264;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44440;3071;0;123051;0;0;0;126123;-121871;-1181;0;0;-218;-123270;2853;285;0;-7512;-3196;-28;10839;11977;-1363;11003;13855;59;13914;-86;-415;13414;-5963
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44440;99274;0;22896;0;0;5;122175;-31756;-489;0;0;-15890;-48135;74040;8047;4855;-23286;-18254;-610;0;5673;-8178;-31753;42287;2867;45154;-2394;0;42760;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44440;107475;0;12781;240;0;0;120495;-51512;0;0;0;12008;-39504;80991;16310;3;-7017;-11463;-4578;0;5214;-6646;-8178;72813;-8;72805;-35168;-431;37206;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;44440;31;0;119899;0;0;0;119931;-116638;0;0;0;0;-116638;3293;0;0;-2198;-591;-10;3793;69;-174;888;4181;0;4181;0;0;4181;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;I;2;FLORIANOPOLIS;SC;44440;5919;0;110091;0;0;4;116014;-114817;-47;0;0;-46;-114910;1104;8;0;-8521;-6019;-48;4536;15926;-27;5854;6958;35;6993;-12;-352;6629;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44440;0;0;115330;0;0;0;115330;-111892;0;0;0;0;-111892;3438;0;0;-5739;90775;0;0;2839;-91313;-3438;0;0;0;0;0;0;0
ZEMA CFI - PRUDENCIAL;1000083584;n1;S4;I;2;ARAXA;MG;44440;112434;0;1386;0;37;0;113857;-6850;0;0;0;-61254;-68104;45753;15093;3168;-2502;-33176;-6841;0;310;-2214;-26163;19590;0;19590;-8369;-144;11076;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;44440;103438;0;9932;0;0;0;113370;0;-18964;0;0;-52433;-71397;41973;424;686;-8346;-4497;-1702;0;827;-2380;-14987;26986;0;26986;-15194;0;11792;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44440;91229;0;16210;0;0;0;107439;-14069;-11776;0;0;-13563;-39409;68030;22715;6496;-16713;-19571;-79;0;4745;-14148;-16554;51476;636;52112;-212;-3243;48657;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44440;96321;0;10703;0;0;0;107024;-11561;-19329;0;0;-22413;-53302;53721;14307;1713;-14111;-12501;-1062;0;4641;-5595;-12607;41115;-140;40975;-3423;0;37552;-2588
HAITONG - PRUDENCIAL;1000080666;b2;S3;I;3;SAO PAULO;SP;44440;23216;0;-175845;234871;22635;0;104877;-58317;-5879;0;0;645;-63551;41326;1089;0;-13419;-8288;-728;0;146;-2605;-23804;17522;0;17522;-5496;-807;11219;0
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;44440;77549;0;9927;-89;17480;0;104866;-18566;0;0;0;-1499;-20065;84801;20260;1740;-6768;-28693;-6369;85;1230;-52543;-71057;13744;66;13810;-5904;0;7906;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44440;71931;0;31256;0;0;0;103187;-36129;0;0;0;-8796;-44925;58262;8413;3447;-18533;-12313;-6;0;231;-6539;-25299;32963;-956;32007;-103;0;31905;-5536
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;I;2;SAO PAULO;SP;44440;45542;0;18433;7028;32025;0;103027;-46239;-3225;0;0;-23134;-72597;30430;51561;5853;-43863;-38637;-9885;224;87605;-60951;-8093;22337;-3;22334;-6390;-1317;14627;0
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44440;15006;0;19595;0;67894;0;102495;-23940;-62051;0;0;3092;-82899;19596;383;144;-4925;-3725;-850;0;29;-120;-9064;10532;2;10534;-5084;-541;4910;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;I;2;SAO PAULO;SP;44440;132;0;2133;6540;92430;0;101235;-18229;0;0;0;-2780;-21010;80225;693;2699;-29886;-57139;-4579;8;23168;-1965;-67000;13225;-206;13019;-2634;-3486;6900;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44440;9578;0;90498;0;0;0;100075;-97835;0;0;0;-715;-98551;1525;53;0;-3555;-1546;-22;4376;4083;-834;2555;4080;0;4080;-16;-116;3949;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;44440;90430;0;8694;0;0;0;99124;-11386;-28548;0;0;-26024;-65958;33167;10066;1842;-8243;-10409;-15;0;2318;-8943;-13385;19782;352;20134;-302;-1739;18093;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;I;2;SAO PAULO;SP;44440;55666;15506;20739;4361;0;0;96273;-34022;-5867;-10217;0;-12565;-62672;33601;124193;2022;-22974;-77316;-15204;54237;13591;-14437;64113;97714;3952;101666;-4503;-3102;94060;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;44440;76466;0;8905;9743;0;0;95114;0;-43761;0;0;-3767;-47529;47586;5570;4126;-11611;-6473;-2957;0;2459;-240;-9126;38460;7;38466;-12237;-45;26185;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;44440;82484;0;10364;0;0;1624;94472;-17226;-9135;0;0;-12810;-39170;55301;5363;528;-7591;-7561;-443;0;1976;-1723;-9452;45849;-5;45844;-1499;0;44344;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44440;69317;0;25143;0;0;0;94460;-30386;-7457;0;0;-9699;-47542;46918;20721;4779;-18665;-20114;-101;0;3097;-10407;-20691;26227;-191;26036;-135;-3797;22103;0
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;I;3;SAO PAULO;SP;44440;1716;0;26460;63687;1862;0;93725;-695;-84428;0;0;-227;-85351;8374;542;0;-2544;-1944;-525;0;57;-346;-4760;3614;53;3667;-1802;-222;1643;0
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44440;79087;0;14248;0;0;1;93337;-25134;-6040;0;0;-12684;-43858;49479;19704;3867;-17609;-16016;-110;0;5211;-11248;-16200;33278;92;33370;-414;-3762;29194;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44440;73670;0;18837;0;0;1;92508;-27998;-3071;0;0;-10933;-42002;50506;20685;8081;-21442;-24180;-112;0;3935;-12861;-25894;24612;-33;24580;-245;-2297;22038;0
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;44440;0;0;26565;33603;30071;0;90240;-4904;-69070;0;0;0;-73974;16266;0;0;-5639;-3911;-937;0;61;-220;-10646;5620;0;5620;-2696;-157;2766;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44440;74325;0;15424;0;0;2;89752;-24360;-10089;0;0;-7011;-41460;48292;16865;1545;-18408;-16109;-78;0;3672;-9316;-21829;26463;291;26755;-344;-2828;23583;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44440;73869;0;15376;0;0;15;89259;-16922;-6318;0;0;-5737;-28977;60282;17887;3718;-17195;-14830;-89;0;3961;-9831;-16379;43903;46;43949;-213;-3286;40451;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;44440;71220;0;16911;0;0;0;88131;-15418;-14508;0;0;-10642;-40568;47563;20040;6544;-19499;-21223;-34;0;5515;-15267;-23923;23640;-115;23525;0;-3240;20285;0
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;44440;14974;72338;0;-82;0;0;87230;0;-11319;-67337;0;20533;-58122;29108;0;0;-3248;-2036;-2300;0;868;-125;-6841;22266;0;22266;-2570;-50;19647;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44440;0;0;87018;0;0;0;87018;-83962;0;0;0;0;-83962;3056;0;0;-5611;80291;0;0;79;-77508;-2749;307;0;307;0;-307;0;0
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;44440;69802;0;16847;0;0;12;86660;-18854;-8497;0;0;-10808;-38158;48502;21190;4224;-22614;-19920;-78;0;5810;-13145;-24533;23969;22;23990;-275;-2596;21119;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44440;69213;0;16400;0;0;3;85615;-12548;-12706;0;0;-8228;-33481;52134;10116;2799;-10035;-6225;-18;0;1606;-6115;-7871;44263;3;44266;0;-2146;42120;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;44440;74486;0;10929;0;0;0;85415;-24382;0;0;0;-14541;-38922;46493;0;0;-12569;-8160;-68;0;987;-3806;-23616;22876;-34;22843;0;0;22843;-2582
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;44440;0;85102;65;0;0;0;85168;0;-7298;-42198;0;123;-49373;35795;1614;0;-3758;-2236;-4797;0;581;-520;-9117;26678;0;26678;-14414;0;12264;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;44440;72780;0;10858;0;0;0;83638;-5833;-19485;0;0;-4138;-29456;54182;12473;2617;-10288;-8966;-18;0;2658;-7809;-9333;44849;45;44894;0;-2337;42557;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44440;62446;0;21124;0;0;0;83570;-23926;-42152;0;0;-4920;-70998;12572;7;0;-7991;-8484;-31;4914;2078;-531;-10037;2535;1;2536;-53;-800;1684;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;44440;68245;0;14678;0;0;0;82923;-19359;-2882;0;0;-24876;-47117;35806;9866;9051;-17676;-19944;-590;0;6920;-13068;-25441;10365;-53;10312;-463;-1476;8373;-2065
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;44440;70001;0;12863;0;0;0;82864;-15828;-3176;0;0;-10392;-29396;53468;9023;6286;-6379;-9926;-572;0;4360;-6001;-3209;50259;699;50957;0;-744;50214;-3744
WILL FINANCEIRA - PRUDENCIAL;1000084600;n1;S4;I;2;SAO PAULO;SP;44440;79913;0;2482;0;0;0;82395;-33795;0;0;-13;-17591;-51400;30995;26426;0;-21828;-71952;-6697;0;16756;-6460;-63755;-32760;-27;-32787;12179;-13;-20621;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44440;57724;0;23347;0;0;0;81071;-32784;-364;0;0;-5456;-38604;42467;7062;2334;-13307;-14117;-419;0;4190;-3263;-17519;24948;0;24948;0;-900;24048;0
BANCO VOITER - PRUDENCIAL;1000080415;b1;S4;I;2;SAO PAULO;SP;44440;18745;0;229979;-182768;13193;0;79149;-72194;-114;0;0;-4524;-76832;2317;2653;288;-30794;-25569;-825;-4299;24235;-11805;-46115;-43798;-735;-44533;15348;0;-29185;0
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44440;75701;0;895;0;0;0;76596;-8672;0;0;0;-28773;-37445;39151;1835;7771;-13258;-27042;-3259;0;1692;-9538;-41799;-2648;0;-2648;2465;-1948;-2132;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;44440;65864;0;9371;0;0;0;75235;-10207;-7245;0;0;-5390;-22842;52392;18940;5284;-17814;-20676;-79;0;5262;-12878;-21961;30432;-74;30357;-102;-3890;26366;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;44440;441;0;72630;0;0;0;73071;-71337;0;0;0;1;-71337;1735;2;0;-4618;-2141;-27;0;7041;-123;134;1869;138;2007;-98;0;1909;0
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;44440;62873;13;1784;467;4239;0;69376;-25372;-1642;-6;0;-2475;-29495;39881;43;439;-5154;-9797;-2013;0;400;-13417;-29499;10382;352;10735;-4385;-108;6242;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;44440;66551;0;1580;-348;573;0;68356;-16129;-140;0;0;-8715;-24984;43371;443;583;-4766;-42837;-2843;0;8473;-2331;-43277;94;1324;1418;-1056;0;362;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;44440;50248;0;3370;72;14265;0;67954;-23515;-8556;0;0;-12340;-44411;23543;606;13;-7989;-5401;-1620;0;57060;-61991;-19322;4221;-525;3695;-1193;0;2503;0
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;44440;0;60774;222;6926;0;0;67922;0;-6409;-40256;0;69;-46595;21327;0;0;-3007;-1332;-1977;0;2922;-6603;-9998;11329;3358;14686;-8358;-743;5586;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;44440;56433;0;11438;0;0;0;67871;-10430;-7210;0;0;-6745;-24386;43485;11033;1045;-14751;-12358;-960;0;7634;-3528;-11885;31600;148;31749;-716;0;31033;-1627
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;44440;50500;0;17027;0;0;0;67527;-12369;-3926;0;0;-17127;-33422;34105;15494;3212;-11498;-12163;-79;0;5438;-9236;-8832;25272;-12;25261;-345;-2880;22036;0
MERCADOPAGO PRUDENCIAL;1000084820;n1;S4;I;2;OSASCO;SP;44440;9209;0;31462;26737;0;0;67408;-31024;-3778;0;-1868;-21102;-57772;9636;2042603;0;-156737;-250561;-243119;0;41527;-1374041;59671;69306;0;69306;-18607;0;50699;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;44440;54669;0;10953;0;0;0;65621;-8496;-17574;0;0;-9693;-35763;29858;12265;4352;-12761;-11440;-36;0;3574;-7284;-11330;18528;8;18536;-172;-2133;16231;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;44440;11897;0;52353;0;0;0;64250;-56619;-6335;0;0;-1310;-64264;-14;0;0;-33513;34050;-195;0;19;-347;14;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;44440;39152;0;22572;0;0;0;61724;-18925;-2347;0;0;-6702;-27974;33751;11069;1611;-8807;-7680;-61;0;5009;-8411;-7270;26481;244;26725;-413;-1848;24463;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;S4;I;2;RODEIO BONITO;RS;44440;54366;0;7342;0;0;7;61715;-15171;-4149;0;0;-8383;-27703;34011;12364;673;-13444;-12842;-50;0;3893;-7638;-17044;16967;-67;16900;-137;-1800;14963;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;44440;49858;0;11259;0;0;0;61117;-12904;-1567;0;0;-7175;-21646;39472;8786;4997;-8784;-11551;-579;0;4258;-5226;-8098;31373;370;31744;0;-1013;30731;-3033
GENIAL - PRUDENCIAL;1000080941;b1;S4;I;2;RIO DE JANEIRO;RJ;44440;14456;0;30981;6744;5484;0;57665;-26721;0;0;0;-432;-27154;30512;83720;3135;-34584;-50232;-8675;12056;3707;-23553;-14427;16085;0;16085;-3210;-3696;9179;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;44440;2751;0;54691;0;0;0;57441;-52586;-1393;0;0;45;-53935;3507;138;0;-3428;-2699;-47;2326;5295;-1557;28;3535;6;3541;0;-344;3197;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44440;29398;0;26967;0;0;302;56668;-23628;-317;0;0;-6026;-29971;26696;1136;3796;-9224;-1003;-106;0;9612;-585;3626;30322;501;30823;-986;0;29837;0
OURINVEST - PRUDENCIAL;1000081012;b1;S4;I;2;SAO PAULO;SP;44440;1513;0;9330;-3921;49417;0;56339;-4714;-254;0;0;-54;-5022;51317;7899;589;-20192;-37479;-3537;0;3019;-197;-49899;1418;6;1424;370;-1362;432;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;44440;41495;0;14792;0;0;0;56287;-1497;-7997;0;0;-4328;-13822;42465;614;1617;-8613;-6402;-2277;0;410;-250;-14900;27565;-8;27557;-13139;-778;13640;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;44440;46432;0;9686;0;0;1;56119;-14142;-4113;0;0;-4349;-22604;33515;12038;3888;-14540;-12311;-51;0;7353;-7046;-10669;22846;3;22849;-62;-2656;20131;0
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;44440;55028;0;340;0;0;0;55368;-3292;0;0;0;-29539;-32832;22536;2;0;-4926;-8243;-2200;0;85;-2227;-17509;5027;7;5035;-2701;0;2334;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44440;45230;0;9555;0;0;23;54808;-16349;-3626;0;0;-5743;-25718;29091;6680;4200;-14275;-10397;-522;0;2677;-1699;-13336;15755;146;15901;-675;-2034;13193;-1018
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;44440;46739;0;7848;0;0;4;54591;-15296;-3380;0;0;-4767;-23442;31149;7552;2434;-10493;-8587;-29;0;1852;-5012;-12282;18867;-2;18865;-55;-2075;16735;0
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;I;2;SAO PAULO;SP;44440;54574;0;0;0;0;0;54574;0;0;0;0;3261;3261;57835;5292;0;-1474;-26207;-2884;0;5587;-7000;-26684;31151;-57;31094;-9247;0;21847;0
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;I;3;SAO PAULO;SP;44440;438;53021;337;0;0;0;53796;-2566;0;-41343;0;-1409;-45318;8478;34;116;-1310;-3211;-1103;0;8;-397;-5862;2616;-128;2488;-1078;-113;1296;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;44440;47251;0;6244;0;0;0;53495;-5652;-5647;0;0;-3452;-14751;38744;13282;2639;-12197;-12438;-43;0;3836;-7621;-12543;26202;103;26304;-109;-2217;23978;0
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;I;2;SAO PAULO;SP;44440;1063;0;13137;37635;1360;0;53195;-14464;0;0;0;353;-14111;39084;7856;1;-13394;-4865;-1330;0;544;-719;-11908;27177;54;27231;-12127;-435;14670;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44440;42508;0;10235;0;0;0;52742;-9695;-1605;0;0;-12610;-23910;28833;6478;6573;-7472;-11422;-445;0;3467;-3846;-6667;22166;4;22170;0;-787;21383;-2420
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;I;2;FARROUPILHA;RS;44440;51995;0;725;0;0;0;52721;-8956;0;0;0;-17439;-26395;26325;9121;5262;-4230;-24468;-3317;0;1108;-1075;-17599;8727;598;9325;-4919;0;4406;0
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;1000080893;b1;S4;I;2;CURITIBA;PR;44440;47979;0;3126;862;0;0;51967;-23179;0;0;0;-3582;-26760;25207;3017;1048;-3111;-27270;-1657;1772;131;-58;-26126;-919;-367;-1286;1709;-212;211;0
COOPERATIVA CENTRAL DE CRÉDITO UNICRED CONEXÃO LTDA - UNICRED CENTRAL CONEXÃO;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;44440;0;0;51854;0;0;0;51854;-50107;0;0;0;0;-50107;1747;10;0;-3542;3227;0;0;0;-2;-308;1440;-86;1353;0;0;1353;0
