Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;44440;12946;652;0;40747;0;0;54344;0;0;0;0;0;0;0;0;54344;0;46530;100874;0;14009;114883
COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PãO DE AçúCAR E GRUPO ASSAí;46277273;b3S;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18125;18125;0;95797;113922
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44440;19065;0;0;67023;0;0;86088;0;0;0;0;0;0;0;10113;96201;0;839;97040;0;16654;113694
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;44440;13231;0;0;63117;0;0;76349;0;0;0;0;0;0;0;11068;87417;0;6917;94333;0;18850;113184
COOPERATIVA DE CRÉDITO SICOOB ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44440;20489;0;0;34298;0;0;54788;0;0;5559;0;0;0;5559;0;60346;0;23347;83693;0;29440;113134
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;44440;28137;0;0;59129;0;0;87265;0;2245;0;0;0;0;2245;2801;92311;0;3098;95409;0;16920;112330
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2697;2697;0;109258;111955
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;44440;20513;0;0;41185;0;84;61782;0;0;2914;0;0;0;2914;0;64696;0;23613;88309;0;23424;111734
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;44440;31969;0;0;45206;0;0;77175;0;2043;0;0;0;0;2043;0;79217;0;14339;93556;0;17896;111453
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;44440;13117;0;0;83590;0;0;96707;0;0;0;0;0;0;0;0;96707;0;895;97602;0;13747;111349
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;44440;35086;0;0;55638;0;651;91375;0;0;3564;0;0;0;3564;0;94939;0;3433;98373;0;12339;110712
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44440;9141;1237;0;47268;0;0;57647;0;0;0;0;0;0;0;0;57647;0;42713;100360;0;9760;110120
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;S5;I;2;MAIRI;BA;44440;48279;0;0;40534;0;0;88812;0;0;0;0;0;0;0;0;88812;0;4863;93676;0;14714;108390
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;44440;10307;813;0;44093;0;0;55213;0;0;0;0;0;0;0;0;55213;0;40177;95391;0;12573;107964
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;44440;12194;1941;0;45876;0;0;60011;0;0;0;0;0;0;0;2963;62974;0;32744;95717;0;11085;106803
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO VALLOUREC NO BRASIL - COOVALL LTDA.;64293582;b3S;S5;I;2;BELO HORIZONTE;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10500;10500;0;96047;106547
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;44440;12856;0;0;25593;0;0;38450;0;0;0;0;0;0;0;0;38450;0;7613;46062;0;59934;105997
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALTERNATIVA – CRESOL ALTERNATIVA;7215632;b3S;S5;I;2;APIUNA;SC;44440;7780;1879;0;45306;0;0;54965;0;0;0;0;0;0;0;2516;57481;0;33455;90936;0;14794;105730
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4893;4893;0;100666;105559
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;44440;0;0;0;2502;0;0;2502;0;0;0;0;0;0;0;0;2502;0;2978;5479;0;99278;104757
SUMUP SCD - PRUDENCIAL;1000085238;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;69041;0;69041;0;0;0;0;0;0;0;0;69041;0;32600;101642;0;2658;104300
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;I;2;CURITIBA;PR;44440;9933;0;0;52928;0;2981;65842;0;0;0;0;0;0;0;0;65842;0;12714;78556;0;25136;103692
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;44440;64254;0;0;4665;0;9;68928;0;0;0;0;0;0;0;0;68928;0;2644;71572;0;31108;102681
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2343;2343;0;99403;101746
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL - SICREDI MIL RS;3212823;b3S;S4;I;2;PORTO ALEGRE;RS;44440;10655;0;8120;55601;0;519;74894;0;0;0;0;0;0;0;0;74894;0;8623;83517;0;16608;100125
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44440;19320;0;0;65103;0;0;84422;0;0;0;0;0;0;0;412;84835;0;2101;86936;0;12386;99322
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72960;72960;0;25919;98879
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;44440;25931;0;0;38367;0;0;64298;0;972;5831;0;0;0;6802;0;71100;0;8824;79924;0;18650;98574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;44440;47662;0;0;21716;0;0;69378;0;0;0;0;0;0;0;0;69378;0;9967;79345;0;19125;98470
FC FINANCEIRA CFI - PRUDENCIAL;1000085506;n1;S4;I;2;SAO PAULO;SP;44440;0;0;0;76401;0;0;76401;0;0;0;0;0;0;0;0;76401;0;3094;79496;0;17984;97479
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44440;20569;0;0;40688;0;3;61260;0;0;2181;0;0;0;2181;379;63820;0;18294;82114;0;13971;96085
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;58978;58991;0;37029;96020
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;44440;27682;0;0;45557;0;1064;74303;0;0;0;0;0;0;0;0;74303;0;5270;79573;0;15170;94744
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7412987;b3S;S5;I;2;PINHALZINHO;SC;44440;9401;571;0;37790;0;0;47762;0;0;0;0;0;0;0;0;47762;0;36592;84354;0;9484;93839
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;44440;4485;0;0;22956;0;0;27440;0;0;0;0;0;0;0;2300;29740;0;3668;33408;0;60142;93550
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44440;19533;0;0;47315;0;806;67654;0;0;0;0;0;0;0;0;67654;0;8632;76287;0;16910;93197
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8873;8873;0;84298;93171
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;44440;0;0;0;43182;0;0;43182;0;0;0;0;0;24686;24686;0;67868;0;2098;69966;0;22283;92248
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44440;12999;0;0;46166;0;0;59165;0;0;5298;0;0;0;5298;0;64463;0;14639;79102;0;12918;92020
JBCRED S.A. SCFI - PRUDENCIAL;1000083137;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3178;3178;0;88773;91952
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44440;36686;0;0;27721;0;0;64407;0;0;0;0;0;0;0;0;64407;0;7296;71703;0;19572;91275
COOPERATIVA DE CRéDITO RURAL COM INTERAçãO SOLIDáRIA CENTRO NORTE - CRESOL CENTRO NORTE;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;44440;7310;1345;0;35589;0;0;44244;0;0;0;0;0;0;0;0;44244;0;38543;82787;0;8403;91189
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;44440;15088;0;0;43761;0;11;58860;0;0;0;0;0;0;0;18230;77090;0;2490;79580;0;11176;90756
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA.;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;44440;32334;0;0;35669;0;0;68003;0;0;0;0;0;0;0;0;68003;0;2638;70640;0;19860;90500
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44440;11622;0;0;67303;0;912;79838;0;0;0;0;0;0;0;0;79838;0;1376;81214;0;8858;90071
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;44440;31348;0;0;33468;0;0;64815;0;64;0;0;0;0;64;4007;68887;0;3978;72865;0;17169;90034
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44440;7934;1440;0;33250;0;0;42624;0;0;0;0;0;0;0;0;42624;0;37689;80312;0;9447;89759
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;44440;12355;0;0;49266;0;0;61621;0;5877;3229;0;0;0;9106;424;71151;0;5164;76315;0;13366;89681
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44440;7036;2079;0;32288;0;0;41402;0;0;0;0;0;0;0;0;41402;0;34224;75626;0;13034;88660
MONEYCORP - PRUDENCIAL;1000082028;b2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71677;71677;0;15881;87557
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;0;0;59299;59299;926;0;0;0;0;0;0;0;60224;0;9329;69554;0;17985;87539
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329943;329943;0;-243379;86564
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;44440;9277;0;0;43810;0;0;53087;0;0;0;0;0;0;0;0;53087;0;2095;55182;0;30043;85225
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;44440;28828;0;0;44120;0;0;72948;0;0;0;0;0;0;0;0;72948;0;2291;75239;0;9259;84498
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44440;731;0;0;68452;0;985;70167;0;0;0;0;0;0;0;0;70167;0;1286;71453;0;13035;84489
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8201;8201;0;75062;83262
SIMPALA CFI - PRUDENCIAL;1000085070;n1;S4;I;2;PORTO ALEGRE;RS;44440;0;0;0;65503;0;0;65503;0;0;0;0;0;240;240;0;65743;0;6545;72287;125;9591;82004
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;44440;10744;829;0;49116;0;0;60689;0;0;0;0;0;0;0;0;60689;0;13738;74427;0;7518;81944
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;44440;7799;843;0;38416;0;0;47058;0;0;0;0;0;0;0;0;47058;0;24528;71586;0;10245;81831
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;44440;18033;0;0;27706;0;0;45739;0;0;0;0;0;0;0;10496;56234;0;3839;60073;0;21504;81577
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44440;16123;0;0;30053;0;1;46176;0;0;0;0;0;0;0;15796;61973;0;2854;64827;0;16732;81559
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;44440;20863;0;0;41741;0;0;62604;0;2665;399;0;0;0;3064;0;65668;0;3440;69107;0;12388;81495
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49363;49363;0;31981;81344
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14594;14594;0;66524;81118
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;44440;12865;0;0;30004;0;0;42870;0;0;0;0;0;0;0;0;42870;0;4601;47471;0;32623;80094
COOPERATIVA DE CRÉDITO MÚTUO DO CEARÁ - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44440;14609;0;0;47579;0;0;62188;0;0;0;0;0;0;0;0;62188;0;3208;65396;0;14288;79684
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75987;75987;0;3093;79080
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66100;66100;0;12824;78924
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44440;20924;0;0;36341;0;0;57265;0;1306;0;0;0;0;1306;5041;63612;0;2016;65628;0;12730;78358
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44440;34317;0;0;22996;0;0;57313;0;0;0;0;0;0;0;0;57313;0;5759;63072;0;15128;78200
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;44440;32283;0;0;26555;0;0;58838;0;1359;0;0;0;0;1359;0;60197;0;1801;61998;0;16013;78011
GREEN NET - PRUDENCIAL;1000085362;n4;;I;2;CUIABA;MT;44440;0;0;0;0;20553;0;20553;0;0;0;0;0;0;0;0;20553;0;48337;68891;0;8772;77663
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7024;7024;0;18289;25313;0;52334;77647
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44440;14228;0;0;38703;0;130;53062;0;0;0;0;0;0;0;5656;58718;0;7126;65844;0;11260;77104
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO CONTESTADO - CRESOL VALE DO CONTESTADO;9433005;b3S;S5;I;2;IRINEOPOLIS;SC;44440;7728;1431;0;23913;0;0;33072;0;0;0;0;0;0;0;4024;37096;0;30910;68006;0;8688;76693
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;44440;13524;0;0;55712;0;0;69236;0;0;0;0;0;0;0;1349;70586;0;1769;72355;0;4219;76574
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;44440;3;0;0;34102;0;0;34105;0;0;0;0;0;0;0;0;34105;0;3720;37825;0;37465;75289
LECCA - PRUDENCIAL;1000080680;n1;S4;I;2;RIO DE JANEIRO;RJ;44440;0;0;0;38069;0;0;38069;0;0;0;0;0;10893;10893;0;48962;0;5947;54909;0;20295;75204
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44440;5735;603;0;29591;0;0;35929;0;0;0;0;0;0;0;0;35929;0;29557;65486;0;9618;75104
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;I;2;BELO HORIZONTE;MG;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67745;67745;0;6673;74417
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;44440;11889;0;0;33105;0;0;44994;0;0;0;0;0;0;0;0;44994;0;1594;46588;0;27828;74416
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44440;22220;0;0;6265;0;0;28484;0;0;0;0;0;0;0;14589;43073;0;4300;47373;0;26527;73900
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008;1008;0;72542;73550
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;I;2;JAGUARIUNA;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4557;4557;0;68944;73501
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;b3S;S5;I;2;BOA VISTA;RR;44440;21555;0;0;26445;0;0;48000;0;458;387;0;0;0;845;0;48845;0;10803;59648;0;13686;73335
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44440;20546;0;328;28055;0;0;48928;0;0;0;0;0;0;0;0;48928;0;14442;63370;0;9915;73285
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;S4;I;2;RECIFE;PE;44440;0;0;0;0;6286;0;6286;15672;0;0;0;0;0;0;0;21958;1873;5061;28892;0;44358;73250
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;44440;1133;0;0;25;0;0;1158;9402;0;0;0;0;0;0;20975;31536;0;5839;37375;0;35124;72499
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;44440;8630;625;0;28792;0;0;38047;0;0;0;0;0;0;0;0;38047;0;24891;62938;0;8975;71914
WARREN CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;I;2;PORTO ALEGRE;RS;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6602;6602;0;44061;50663;0;21199;71862
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES – SICREDI BANDEIRANTES SP;4853988;b3S;S4;I;2;SAO CARLOS;SP;44440;13494;0;332;37622;0;0;51449;0;0;0;0;0;0;0;0;51449;0;10524;61973;0;9581;71554
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44440;9631;77;0;40117;0;0;49825;0;0;0;0;0;0;0;0;49825;0;14531;64356;0;7083;71439
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;S5;I;2;FLORIANOPOLIS;SC;44440;0;0;0;5271;0;0;5271;0;0;0;0;0;57942;57942;0;63213;0;1093;64306;0;7058;71365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;44440;15064;0;0;42514;0;0;57579;0;0;0;0;0;0;0;0;57579;0;1397;58975;0;12357;71333
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44440;13776;0;0;15942;0;0;29718;0;0;0;0;0;0;0;20053;49771;0;1379;51150;0;19210;70360
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;44440;24305;0;0;32933;0;0;57238;0;0;0;0;0;0;0;1052;58290;0;2482;60772;0;9534;70305
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66113;66113;0;3958;70071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;S5;I;2;BELEM;PA;44440;18771;0;0;22707;0;3;41480;0;0;0;0;0;0;0;7348;48828;0;4624;53453;0;16351;69804
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25029;25029;0;17298;42327;0;27440;69767
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;44440;19101;0;0;39745;0;0;58846;0;0;0;0;0;0;0;0;58846;0;2080;60926;0;8735;69661
ACCREDITO SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085331;n1;S5;I;2;SAO PAULO;SP;44440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;748;748;0;68764;69512
