Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;44075;11407;0;0;31226;0;0;42633;0;0;0;0;0;0;0;4675;47307;0;3391;50698;0;32676;83374
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66076;66076;0;16914;82990
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;44075;21473;0;0;28877;0;0;50350;0;0;852;0;0;0;852;3627;54828;0;11327;66155;0;16796;82951
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;44075;38414;0;0;25119;0;73;63605;0;0;0;0;0;0;0;0;63605;0;6538;70143;0;11724;81866
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;44075;0;0;0;33698;0;0;33698;0;0;0;0;0;19795;19795;0;53493;0;7021;60514;0;21316;81830
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44075;1122;0;0;63940;0;1384;66446;0;0;0;0;0;0;0;0;66446;0;1084;67530;0;14117;81648
BANCO XCMG BRASIL;1000085300;b2;S4;I;3;POUSO ALEGRE;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;507;0;80101;80608
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;44075;1266;0;0;21;0;0;1286;8974;0;0;0;0;0;0;30730;40990;0;6440;47431;0;33139;80569
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;I;2;CHAPECO;SC;44075;7268;0;0;31192;0;0;38460;0;0;0;0;0;0;0;0;38460;0;30286;68746;0;11442;80188
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;44075;20556;0;0;45932;0;0;66487;0;1081;0;0;0;0;1081;0;67568;0;2103;69671;0;10502;80173
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;44075;10675;0;0;43918;0;0;54593;0;0;0;0;0;0;0;12205;66798;0;1451;68249;0;11834;80083
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;44075;14265;0;0;36460;0;164;50888;0;0;0;0;0;0;0;0;50888;0;8387;59275;0;20578;79853
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76801;76801;0;2641;79442
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;44075;30646;0;0;0;0;0;30646;0;0;0;0;0;0;0;0;30646;0;21527;52172;0;26400;78572
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6989;6989;0;71063;78052
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6937;6937;0;19985;26922;0;51090;78011
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16868;16868;0;60994;77863
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;44075;15910;0;0;31557;0;0;47467;0;0;0;0;0;0;0;6002;53469;0;3085;56554;0;20950;77504
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44075;17365;0;0;42286;0;477;60129;0;0;0;0;0;0;0;2263;62392;0;5017;67409;0;10093;77502
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44075;5120;0;0;27920;0;0;33040;0;0;0;0;0;0;0;0;33040;0;33092;66133;0;11290;77423
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44075;32879;0;0;18044;0;0;50923;0;0;0;0;0;0;0;0;50923;0;7502;58425;0;18912;77337
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;44075;9861;0;0;34979;0;0;44839;0;0;0;0;0;0;0;0;44839;0;23499;68339;0;8681;77020
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;44075;9812;0;0;49938;0;0;59749;0;1856;0;0;0;0;1856;73;61678;0;3536;65213;0;11754;76967
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;44075;7326;0;0;39536;0;0;46862;0;0;0;0;0;0;0;0;46862;0;1294;48156;0;27854;76009
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;44075;24945;0;0;27071;0;0;52017;0;0;0;0;0;0;0;0;52017;0;6787;58804;0;17202;76007
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44075;17567;0;0;36618;0;783;54968;0;0;0;0;0;0;0;0;54968;0;6468;61435;0;14409;75844
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44075;6157;0;0;35828;0;0;41985;0;0;0;0;0;0;0;0;41985;0;25805;67790;0;7928;75718
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;44075;14126;0;0;45041;0;12;59179;0;0;0;0;0;0;0;6529;65708;0;1646;67354;0;8073;75427
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;44075;5348;0;0;35755;0;0;41103;0;0;0;0;0;0;0;0;41103;0;25904;67007;0;8196;75203
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;44075;7851;0;0;31173;0;0;39024;0;0;0;0;0;0;0;0;39024;0;25133;64157;0;10827;74984
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;C;2;BELO HORIZONTE;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66804;66804;0;7804;74608
BCO MAXINVEST S.A. - PRUDENCIAL;1000081775;b2;S4;I;2;CURITIBA;PR;44075;0;0;0;54764;0;0;54764;0;0;0;0;0;0;0;0;54764;0;2947;57711;0;16770;74481
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;2295;0;0;0;0;0;0;0;2295;0;56529;58824;0;15408;74232
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;44075;14392;0;0;50341;0;0;64733;0;0;0;0;0;0;0;1920;66653;0;2089;68741;0;5234;73976
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;44075;6637;0;0;29144;0;0;35782;0;0;0;0;0;0;0;0;35782;0;29393;65175;0;7947;73121
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44075;6075;0;0;29539;0;0;35614;0;0;0;0;0;0;0;0;35614;0;28960;64574;0;8272;72846
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;44075;36533;0;0;21056;0;0;57589;0;0;0;0;0;0;0;0;57589;0;1056;58645;0;13828;72473
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58961;58961;0;12493;71454
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44075;12234;0;0;41501;0;0;53734;0;0;0;0;0;0;0;0;53734;0;2077;55811;0;15270;71081
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;984;984;0;70044;71027
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44075;12021;0;0;33038;0;3;45062;0;0;591;0;0;0;591;59;45711;0;13720;59431;0;11433;70864
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55096;55096;0;15588;70685
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;44075;0;0;0;32490;0;0;32490;0;0;0;0;0;0;0;0;32490;0;3154;35643;0;34490;70133
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;44075;10765;0;0;31955;0;0;42720;0;0;0;0;0;0;0;0;42720;0;1045;43764;0;25376;69141
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44075;28889;0;0;21214;0;0;50103;0;0;0;0;0;0;0;0;50103;0;4827;54930;0;13938;68868
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64963;64963;0;3023;67986
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44075;12268;0;0;29332;0;0;41600;0;0;2042;0;0;0;2042;0;43642;0;12760;56402;0;11342;67744
AFAL - PRUDENCIAL;1000081081;n1;S4;I;1;MACEIO;AL;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22710;22710;0;14647;37357;0;30176;67532
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;44075;15209;0;0;27114;0;0;42324;0;0;0;0;0;0;0;163;42486;0;11594;54080;0;13303;67383
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;24753;0;0;24753;0;0;0;0;0;22482;22482;0;47235;0;2053;49289;0;17193;66482
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44075;0;0;0;27005;0;0;27005;0;0;0;0;0;0;0;0;27005;0;4397;31402;0;33709;65111
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;44075;7135;0;0;39466;0;0;46601;0;0;0;0;0;0;0;0;46601;0;10913;57515;0;6823;64337
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;44075;58979;0;0;290;0;0;59269;0;0;0;0;0;0;0;0;59269;0;307;59576;0;4111;63687
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;44075;9;0;0;1235;0;0;1244;0;0;0;0;0;0;0;360;1604;0;8501;10105;0;53241;63346
COMPANHIA HIPOTECARIA PIRATINI - CHP;1000085520;n1;S4;I;2;PORTO ALEGRE;RS;44075;0;0;0;0;0;0;0;0;12433;0;0;0;0;12433;0;12433;0;45161;57594;0;5487;63081
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44075;11512;0;0;19922;0;1;31435;0;0;0;0;0;0;0;14119;45554;0;2196;47750;0;15265;63015
VITREO DTVM - PRUDENCIAL;1000085063;n2;S4;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53472;53472;0;9538;63010
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5794;5794;0;57133;62927
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;44075;3761;0;0;26340;0;0;30101;0;0;0;0;0;0;0;12758;42859;0;2004;44863;0;17383;62246
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;44075;4683;0;0;20665;0;0;25348;0;0;0;0;0;0;0;5182;30530;0;4994;35525;0;25815;61339
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1237;1237;0;59986;61223
RPW SCMEPP - PRUDENCIAL;1000083209;n1;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47998;47998;0;12992;60989
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;44075;18588;0;0;31565;0;0;50153;0;0;0;0;0;0;0;0;50153;0;1499;51652;0;8762;60414
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;44075;10752;0;0;22582;0;0;33334;0;0;0;0;0;0;0;0;33334;0;3464;36798;0;23350;60148
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44075;5223;0;0;25131;0;0;30355;0;0;0;0;0;0;0;0;30355;0;21436;51790;0;7902;59693
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44075;6042;0;0;33493;0;0;39535;0;0;0;0;0;0;0;0;39535;0;13165;52699;0;6841;59540
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44075;18654;0;0;28844;0;0;47498;0;0;0;0;0;0;0;30;47528;0;1738;49266;0;10085;59351
TORO CTVM LTDA - PRUDENCIAL;1000084772;n2;S4;C;2;BELO HORIZONTE;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45935;45935;0;13381;59316
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44075;4322;0;0;29813;0;1058;35193;0;0;0;0;0;0;0;0;35194;0;2044;37238;0;21872;59110
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44075;16256;0;0;8557;0;0;24813;0;0;0;0;0;0;0;3338;28150;0;6584;34735;0;24293;59028
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;44075;3934;0;0;15814;0;0;19748;0;0;0;0;0;0;0;0;19748;0;1906;21654;0;36926;58581
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;S5;I;2;PASSO FUNDO;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;32940;32940;0;32940;0;3039;35979;0;22335;58314
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;44075;13731;0;811;28690;0;356;43588;0;0;0;0;0;0;0;13;43601;0;5790;49391;0;8891;58282
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO MAGISTRADOS MEMBROS SERVIDORES PODER JUDICIÁRIO MINISTÉRIO PÚBLICO DEFENSORIA PÚBLICA PGE PGM  POLÍCIA JUDICIÁRIA OFICIAIS REGISTRADORES CEARÁ SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;44075;1457;0;0;33371;0;0;34827;0;0;0;0;0;0;0;10030;44857;0;2655;47512;0;10688;58200
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;44075;18148;0;0;28494;0;13;46655;0;0;0;0;0;0;0;0;46655;0;2890;49544;0;8492;58036
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64739121;b3S;S5;I;2;SERTAOZINHO;SP;44075;3182;0;0;31374;0;0;34556;0;0;0;0;0;0;0;0;34556;0;2096;36653;0;21326;57978
GREEN NET;1000085362;n4;;I;2;CUIABA;MT;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47755;47755;0;10163;57918
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30241;30241;0;10557;40798;0;17092;57891
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;44075;12607;0;0;33196;0;0;45803;0;0;0;0;0;0;0;0;45803;0;1070;46873;0;10769;57642
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE DIONÍSIO CERQUEIRA - CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;44075;4250;0;0;16415;0;0;20665;0;0;0;0;0;0;0;0;20665;0;27527;48192;0;9224;57416
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;44075;4235;0;0;15487;0;0;19722;0;0;0;0;0;0;0;0;19722;0;28015;47737;0;9221;56958
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;S4;C;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24660;24660;0;32084;56744
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;S4;C;2;RECIFE;PE;44075;0;0;0;0;311;0;311;0;0;0;0;0;0;0;0;311;1264;11514;13089;0;43433;56522
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44075;10717;0;0;12869;0;0;23586;0;0;0;0;0;0;0;14429;38015;0;1120;39135;0;17338;56472
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1609;1609;0;1925;3534;0;52885;56419
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;S5;I;2;TIRADENTES DO SUL;RS;44075;5038;0;0;22421;0;0;27459;0;0;0;0;0;0;0;0;27459;0;24183;51642;0;4514;56157
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44075;12261;0;0;27648;0;0;39909;0;0;0;0;0;0;0;0;39909;0;2026;41935;0;14155;56090
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;S5;I;2;GUAPE;MG;44075;17249;0;0;17914;0;0;35163;0;0;0;0;0;0;0;752;35915;0;11930;47845;0;7352;55197
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;b3S;S5;I;2;CURITIBA;PR;44075;12305;0;881;30807;0;20;44013;0;0;0;0;0;0;0;0;44013;0;3106;47119;0;8048;55167
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44075;17959;0;0;18757;0;0;36716;0;0;0;0;0;0;0;0;36716;0;9702;46418;0;8691;55109
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;44075;16978;0;0;23291;0;0;40268;0;0;0;0;0;0;0;4471;44740;0;2092;46832;0;7907;54739
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4002;4002;0;50461;54463
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;44075;9909;0;0;37597;0;0;47506;0;0;0;0;0;0;0;879;48384;0;1709;50094;0;3548;53642
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;44075;4572;0;0;21308;0;0;25880;0;0;0;0;0;0;0;0;25880;0;22022;47902;0;5517;53419
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS EMPRESAS, EMPREGADOS E PRESTADORES DE SERVIÇO DAS METALÚRGICAS, SIDERÚRGICAS E INDUSTRIAIS – SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;44075;11000;0;0;19992;0;0;30992;0;0;0;0;0;0;0;0;30992;0;2430;33421;0;19825;53247
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22666;22666;0;30548;53214
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;44075;6306;0;0;22007;0;0;28313;0;0;0;0;0;0;0;0;28313;0;17456;45770;0;7315;53085
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;44075;13867;0;0;19704;0;0;33571;0;0;0;0;0;0;0;0;33571;0;3886;37457;0;14850;52307
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S5;I;2;SANTOS;SP;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430;430;0;51419;51850
