Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;42705;51263;0;29173;-5614;123663;0;198485;-36393;-1487;0;0;-9275;-47156;151329;38912;1010;-67699;-65186;-12501;0;48653;-41173;-97984;53346;-197;53149;-19460;-2307;31382;-8090
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42705;158333;0;39063;0;0;0;197396;-97130;-891;0;0;-21121;-119142;78254;0;0;-20706;-14804;-122;0;20;-3319;-38931;39323;228;39551;-80;0;39471;-5902
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42705;149499;0;45683;0;0;48;195230;-59921;-15798;0;0;-42362;-118081;77150;29027;11562;-45046;-35106;-1735;0;15787;-28742;-54252;22898;619;23516;0;0;23516;-14070
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;42705;0;0;331468;-151381;12060;0;192147;-57010;-56419;0;0;0;-113430;78718;184701;0;-119126;-41490;-24706;0;9891;-3827;5443;84161;626;84787;2726;-2083;85430;-70000
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42705;48594;0;93929;15997;29946;0;188466;-97038;-405;0;0;1783;-95660;92806;1721;545;-22423;-64284;-5087;13826;52874;-40818;-63646;29159;-882;28278;4653;0;32931;-18000
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42705;103759;29115;48522;986;0;0;182382;-53328;-10100;-18785;0;4318;-77895;104488;231172;1451;-36230;-102489;-26645;-3530;17849;-29245;52334;156822;-51;156771;-25503;-4810;126459;-67661
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42705;129972;0;54377;-2250;0;0;182100;-75668;-34211;0;0;-14141;-124020;58080;2314;1615;-17448;-19377;-127;0;23215;-16991;-26798;31281;-50;31231;-281;0;30950;0
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;;I;3;SAO PAULO;SP;42705;18885;0;22235;-4452;136442;0;173111;-3133;-136459;0;0;-3082;-142674;30436;1399;38;-8523;-5677;-1068;0;1393;-13343;-25781;4655;-20;4635;-2195;-1118;1322;0
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;42705;166722;0;8170;-2469;0;0;172423;-54715;0;0;0;-114662;-169377;3046;16146;13422;-4928;-80380;-10682;0;61615;-16535;-21341;-18295;35;-18261;-6251;0;-24511;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42705;24068;0;126242;-8964;27145;0;168491;-92650;-28706;0;0;-19169;-140525;27967;20374;0;-26313;-9085;-4146;0;7959;-592;-11803;16164;-2;16162;-8004;-1623;6535;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42705;116819;0;48788;0;0;0;165607;-35448;-17234;0;0;-24212;-76894;88713;18659;7000;-24664;-15905;-461;0;31671;-52061;-35761;52952;-705;52247;-2116;0;50131;-15981
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42705;85270;0;75831;0;0;0;161100;-75369;-4876;0;0;-14061;-94306;66794;15027;9996;-31335;-19586;-392;0;9005;-19733;-37018;29776;180;29956;0;0;29956;-17749
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42705;107076;0;47184;0;0;18;154278;-51552;-11356;0;0;-17296;-80204;74074;21949;7938;-30816;-31770;-571;0;10330;-24143;-47083;26991;224;27215;0;0;27215;-12152
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42705;109099;0;44578;0;0;0;153677;-64060;-3872;0;0;-50162;-118093;35584;7103;13175;-23914;-26420;-348;0;3640;-7854;-34618;966;202;1167;-128;0;1039;-1127
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42705;68909;0;84755;0;0;0;153663;-53596;-35598;0;0;-12149;-101343;52321;1033;2529;-8799;-1007;-94;0;5600;-1444;-2181;50140;104;50244;-1024;0;49220;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42705;9239;0;135677;0;0;0;144915;-142078;-2975;0;0;138;-144915;0;0;0;-18789;19195;-97;0;0;-309;0;0;0;0;0;0;0;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;42705;0;0;142484;0;0;0;142484;-24821;0;0;0;0;-24821;117663;43;0;-402;-4726;-80;0;51;-851;-5965;111698;-2018;109680;-1048;0;108632;-45443
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42705;95284;0;44099;0;0;3;139386;-45118;-10774;0;0;-21080;-76972;62414;19609;8669;-34997;-17788;-505;0;11696;-22086;-35401;27013;-315;26698;0;0;26698;-10788
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42705;7010;0;131468;0;0;0;138478;-131468;0;0;0;-45;-131514;6964;378;0;-8304;12764;-36;74;40;-2458;2458;9422;0;9421;-2;-244;9175;-8694
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42705;80818;0;57205;0;0;0;138023;-56062;-318;0;0;-9012;-65392;72632;1484;3108;-18157;-11397;0;0;1445;-1127;-24643;47988;-969;47019;-25;-800;46193;-27858
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42705;105864;0;27369;0;0;0;133234;-49705;-1298;0;0;-50757;-101761;31473;4989;2706;-15831;-16121;-507;0;3010;-2314;-24068;7405;522;7927;-415;0;7512;-14999
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42705;91179;0;41143;0;0;18;132340;-40515;-9570;0;0;-18767;-68853;63487;16685;9460;-26901;-24840;-442;0;7032;-21432;-40438;23050;1610;24660;0;0;24660;-8090
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42705;58443;0;73725;0;0;0;132168;-76787;0;0;0;-2077;-78864;53304;4011;2700;-16244;-15936;-251;0;1911;-1361;-25170;28134;0;28134;-168;0;27966;-18337
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42705;117377;0;13996;-3;0;0;131370;-63697;0;0;0;-24524;-88221;43149;6173;9103;-18066;-22177;-4526;242;438;-705;-29518;13631;1;13632;-1222;-1938;10471;-8405
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;42705;119216;0;9744;0;0;0;128960;-52119;0;0;0;-25547;-77666;51294;1267;4267;-6416;-38567;-4774;-4;16219;-11350;-39357;11936;-523;11414;-3125;-758;7531;-5000
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42705;0;0;75155;31302;21464;0;127922;-72261;-813;0;0;0;-73074;54847;29445;0;-26619;-10010;-4366;0;322;-9570;-20798;34050;0;34050;-10226;-729;23094;-21836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;42705;101054;0;19318;0;0;0;120372;-30758;-6464;0;0;-40067;-77289;43083;5465;4708;-9087;-11022;-268;0;4035;-3343;-9512;33570;-137;33433;0;-504;32930;-22215
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42705;44080;0;82317;-15223;9150;0;120323;-48906;-19145;0;0;-24817;-92868;27455;8667;29;-22850;-16375;-3327;0;14782;-7571;-26645;810;-1;809;-120;0;689;0
HSBC - PRUDENCIAL;1000080525;b2;;I;3;SAO PAULO;SP;42705;0;0;110272;9406;0;0;119679;-4;0;0;-3782;0;-3785;115893;18636;0;-38865;-9522;-5370;0;951;-230;-34401;81493;0;81493;-20526;-702;60265;-35863
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42705;62026;0;56757;0;0;0;118783;-56646;-6060;0;0;-7849;-70554;48229;14657;4002;-23176;-12900;-390;0;10334;-16688;-24162;24067;433;24500;0;0;24500;-9374
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42705;48339;0;69935;0;0;1;118275;-54000;-3008;0;0;-12502;-69511;48765;9614;1981;-15755;-8256;-218;0;8473;-15510;-19671;29094;-1792;27302;0;0;27302;-8289
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42705;9757;0;103778;0;0;0;113535;-101215;-6672;0;0;186;-107701;5833;164;0;-4917;-4226;-39;-50;6672;-2834;-5230;604;-881;-278;-18;-240;-535;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42705;69435;0;43363;0;0;0;112797;0;-6367;0;0;-9545;-15912;96885;1052;989;-15403;-21853;-5087;0;3045;-1255;-38512;58373;0;58373;-5962;-2584;49826;-48204
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;42705;90757;0;7919;0;12694;0;111369;-60905;-1584;0;0;-9357;-71845;39525;1849;31;-11719;-8319;-2546;0;2678;-6928;-24954;14570;101;14672;-5491;0;9181;0
OURINVEST - PRUDENCIAL;1000081012;b2;;C;2;SAO PAULO;SP;42705;-51221;0;40750;18078;103529;0;111136;-25028;-8993;0;0;-6130;-40151;70985;11065;14659;-51660;-64420;-16581;0;121783;-11258;3589;74574;-562;74012;-30382;-2334;41296;-8146
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42705;78376;0;32625;0;0;6;111006;-29029;-7886;0;0;-15024;-51939;59067;11946;7686;-23013;-15722;-373;0;5582;-12627;-26520;32547;-144;32403;0;0;32403;-10870
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42705;91652;0;13234;0;0;0;104885;-69747;0;0;0;-26241;-95988;8898;0;0;-907;-9220;-1605;0;6912;-4131;-8951;-53;-11;-64;7340;0;7276;-16442
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;;I;2;FLORIANOPOLIS;SC;42705;0;0;103730;0;0;0;103730;-99576;0;0;0;0;-99576;4153;221;2;-5086;1385;-11;0;0;-86;-3576;577;52;629;0;0;629;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42705;143613;4673;1517;-50517;0;0;99286;-46021;-34301;-4296;0;-17401;-102018;-2732;476;3339;-8128;-17515;-2717;0;55633;-18845;12242;9510;1;9509;-5281;0;4229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;42705;70097;0;28909;0;0;3;99010;-36205;-8030;0;0;-9829;-54065;44945;14338;3967;-21493;-12537;-387;0;5707;-14380;-24784;20161;235;20396;0;0;20396;-6723
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42705;585;0;98051;0;0;0;98636;-95770;0;0;0;-62;-95832;2804;4;0;-9743;-5898;0;-1119;11925;-1909;-6740;-3935;21;-3914;-7;0;-3921;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42705;52531;0;45735;0;0;0;98266;-30971;-11133;0;0;-20969;-63073;35193;14142;3452;-13365;-8085;-382;0;13382;-20394;-11251;23943;-7;23935;0;0;23935;-8510
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;42705;60137;0;37339;0;0;0;97475;-50506;0;0;0;-8611;-59117;38358;6848;853;-11459;-15502;-162;0;7662;-711;-12471;25887;-584;25303;-158;0;25145;-10034
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42705;694;0;94227;0;0;0;94921;-92269;0;0;0;-24;-92292;2629;83;0;-3563;-1832;-8;4783;5061;-8;4516;7145;1;7146;-23;0;7123;-5215
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42705;62406;0;19749;3236;9501;0;94891;-86635;0;0;0;-8631;-95265;-374;1192;3;-10794;-18051;-667;-484;4705;-1493;-25587;-25962;898;-25064;11069;-466;-14460;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;42705;69303;0;21792;0;0;0;91095;-31931;-4201;0;0;-28169;-64301;26794;4730;4836;-12221;-11195;-282;0;3696;-1676;-12113;14681;-585;14096;0;-828;13268;-17757
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;42705;64488;0;26516;0;0;0;91004;-37659;-1752;0;0;-14548;-53960;37044;7746;6248;-18382;-16389;-261;0;2148;-4348;-23238;13807;-2126;11680;-518;0;11162;-852
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;42705;57974;0;32767;0;0;1;90742;-29531;-9962;0;0;-12274;-51766;38976;11095;4785;-19731;-11222;-328;0;7667;-13120;-20854;18122;204;18326;0;0;18326;-4856
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;42705;60200;0;30048;0;0;0;90248;-32455;-8686;0;0;-11116;-52257;37992;13347;4715;-16079;-16148;-347;0;3276;-9421;-20657;17335;-94;17241;0;0;17241;-6750
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42705;58400;0;31790;0;0;11;90201;-24446;-11674;0;0;-26154;-62274;27927;8879;2818;-14589;-5124;-225;0;11084;-16817;-13974;13953;-8;13945;-1004;0;12941;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42705;45829;1075;43104;17;0;0;90025;-59584;-1469;-1060;0;-8364;-70478;19548;656;2481;-6281;-5732;-1379;107;3743;-573;-6978;12570;0;12570;-3344;-338;8889;-5127
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42705;87106;0;2315;0;0;0;89421;-15818;0;0;0;-19483;-35301;54120;1511;5277;-15183;-27702;-4159;0;282;-4528;-44502;9617;0;9617;-1386;-1728;6503;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42705;0;88129;158;0;0;0;88287;0;-14947;-48106;0;-186;-63239;25048;2043;0;-8091;-4557;-1118;0;1292;-221;-10651;14397;-245;14152;-4817;0;9335;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42705;71943;1255;14514;0;0;0;87712;-5941;-29854;-1163;0;-24272;-61229;26483;49924;1118;-18471;-41065;-2066;1618;783;-3906;-12065;14418;-193;14225;-4575;-567;9083;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42705;461;0;86379;0;0;0;86840;-85191;-461;0;0;0;-85652;1188;99;0;-2421;-2424;-11;0;3573;-7;-1191;-2;2;0;0;0;0;0
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;;C;2;BARUERI;SP;42705;74380;0;11891;0;0;0;86271;-26058;-395;0;0;-29612;-56064;30207;10802;16100;-3695;-31434;-5185;0;4769;-3867;-12510;17697;-343;17354;-4776;-41;12537;-1151
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42705;513;0;85705;0;0;0;86217;-85669;0;0;0;-26;-85695;522;0;0;-4320;21832;0;524;196;-17743;489;1011;-468;543;0;0;543;0
BEXS - PRUDENCIAL;1000080862;b2;;C;2;SAO PAULO;SP;42705;0;0;2252;0;83631;0;85882;0;0;0;0;0;0;85882;5;0;-6735;-44579;-3997;0;383;-272;-55194;30688;-38;30650;-12017;-1060;17573;-2300
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;42705;63501;0;20064;0;0;0;83565;-18134;-3683;0;0;-13474;-35291;48274;10829;4666;-18190;-14221;-298;0;6437;-17252;-28030;20244;803;21047;0;0;21047;-8071
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;;I;2;JOAO PESSOA;PB;42705;60231;0;22999;0;0;0;83230;-34792;0;0;0;-6907;-41698;41531;966;2008;-7169;-3492;-70;0;2379;-3624;-9001;32530;-399;32131;-41;-693;31397;-12631
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;42705;50633;0;32099;0;0;0;82732;-44647;0;0;0;-15319;-59966;22766;3907;571;-7894;-7986;-180;0;1390;-299;-10490;12276;-29;12247;-505;-350;11393;-3778
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42705;0;0;82117;0;0;0;82117;-79958;0;0;0;5;-79953;2164;41;45;-4092;560;-9;0;0;-44;-3499;-1335;1664;329;-79;-250;0;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;SAO PAULO;SP;42705;0;0;3299;2736;74352;0;80387;0;0;0;0;0;0;80387;8113;0;-41858;-71763;-7747;0;92606;-48138;-68787;11600;-11;11589;-9685;-304;1600;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42705;62098;0;17744;0;0;0;79842;0;-14088;0;0;-17368;-31456;48386;0;1447;-18778;-10007;-3280;0;4954;-338;-26001;22385;0;22385;-5673;-1154;15557;-10061
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;42705;62755;0;16948;0;0;0;79703;-11472;-8620;0;0;-17372;-37464;42239;11509;5995;-16606;-11904;-315;0;8166;-19481;-22636;19603;-124;19479;-581;0;18898;-10308
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42705;52537;0;26609;0;0;7;79152;-36142;-4124;0;0;-13727;-53992;25160;6161;3305;-12554;-9681;-314;0;2090;-3764;-14756;10403;-78;10325;-749;0;9576;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;42705;58867;0;19450;0;0;1;78317;-17304;-10604;0;0;-7425;-35334;42983;7153;2734;-14158;-8098;-253;0;5601;-8427;-15449;27534;39;27574;0;0;27574;-10985
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42705;6238;0;53324;-2532;21143;0;78172;-8025;-23405;0;0;-1383;-32813;45359;27896;0;-28236;-9941;-3498;0;191;-1874;-15462;29897;1;29896;-14510;-707;14679;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42705;54581;0;22569;0;0;0;77149;-26295;-3552;0;0;-29682;-59529;17620;3407;3611;-8293;-8619;-231;0;2593;-1549;-9081;8539;83;8622;0;-441;8181;-14953
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42705;52754;0;24366;0;0;0;77120;0;-16337;0;0;-36063;-52400;24720;0;2261;-31447;-7097;-2948;0;240;-2321;-41312;-16592;1169;-15423;-2303;0;-17726;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;42705;66781;0;9159;0;0;0;75940;-17036;-10710;0;0;-31106;-58852;17088;4189;3223;-9383;-9204;-284;0;4749;-3030;-9741;7348;54;7402;0;-441;6961;-15405
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;;C;3;GUARULHOS;SP;42705;76883;0;8836;-10256;0;0;75463;-12901;-5825;0;0;-19217;-37943;37520;37047;7180;-15218;-67764;-7286;323;62008;-26956;-10667;26854;-170;26684;-9872;0;16812;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42705;73744;0;366;0;0;0;74110;-8674;0;0;0;-28583;-37258;36852;2438;0;-868;-24031;-3077;0;231;-3897;-29203;7649;21;7670;-2311;0;5359;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;42705;55735;0;18169;0;0;0;73904;-8841;-15589;0;0;-20040;-44470;29434;8488;3208;-13031;-6091;-185;0;8867;-17851;-16595;12840;-1303;11537;-444;0;11093;-7418
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;;I;2;RIO VERDE;GO;42705;48681;0;24749;0;0;0;73430;-16888;-4159;0;0;-3437;-24485;48946;1009;500;-8030;-6567;-105;0;1726;-1414;-12881;36065;-3;36062;-188;-1545;34329;-15792
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42705;30256;0;42670;0;0;0;72925;-35797;-18246;0;0;-1316;-55359;17566;0;0;-9265;-3404;-11;1888;2921;-8951;-16823;743;0;743;0;-312;431;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42705;71806;0;1000;0;0;0;72806;-825;0;0;0;-16724;-17550;55257;2865;5666;-2197;-22344;-3817;0;139;-1606;-21294;33962;0;33962;-15467;0;18495;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42705;43230;0;29193;0;0;0;72423;-174;-11785;0;0;-29829;-41787;30636;384;892;-21034;-9002;-2584;0;5413;-1203;-27134;3501;1707;5208;454;0;5663;-716
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;;I;2;ITAJAI;SC;42705;54082;0;17234;0;0;0;71316;-39707;0;0;0;-22432;-62139;9177;6516;1317;-10135;-13976;-211;0;7402;-418;-9504;-327;-2149;-2476;0;0;-2476;-756
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;42705;52363;0;18902;-2;0;7;71270;-24073;-4421;0;0;-8705;-37200;34069;8610;3101;-16445;-9766;-198;0;5096;-8904;-18506;15563;18;15582;0;0;15582;-4940
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42705;9455;0;60962;346;0;0;70763;-44117;0;0;0;-10304;-54422;16341;11432;0;-24387;-14346;-2166;-4302;9695;-274;-24348;-8007;16;-7991;5468;-109;-2632;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5582619;b3S;;I;2;LONDRINA;PR;42705;56917;0;13414;0;0;0;70331;-26989;-3088;0;0;-15219;-45296;25035;4253;4442;-12061;-12916;-153;0;1591;-2492;-17334;7701;535;8236;-160;0;8076;-8512
