Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS JUÍZES E CARREIRAS PÚBLICAS DO DIREITO DO ESTADO DO RIO GRANDE DO SUL – SICREDI AJURIS RS;3750034;b3S;S4;I;2;PORTO ALEGRE;RS;44256;1156;0;577;0;0;0;1733;-780;0;0;0;-31;-811;922;277;1;-280;-204;-5;0;78;-185;-318;603;0;603;-15;-43;545;0
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;S4;I;2;RIO DE JANEIRO;RJ;44256;1462;0;-389;659;0;0;1732;-328;0;0;0;517;190;1922;0;1;-234;-872;-113;0;70;-121;-1270;652;52;705;-35;0;670;0
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. – SICOOB COOPVALE;33924028;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;1612;0;119;0;0;0;1732;-126;-7;0;0;379;246;1977;194;120;-1102;-1057;-12;0;726;-173;-1304;673;-5;668;-8;0;660;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;44256;1455;0;246;0;0;25;1725;-258;-360;0;0;-381;-998;727;271;77;-472;-226;0;0;0;-467;-817;-91;35;-56;0;-21;-77;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44256;1528;0;186;0;0;0;1714;0;0;0;0;-29;-29;1685;0;0;-560;-298;-2;0;0;-2;-862;823;0;822;0;-91;731;-10
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44256;1633;0;75;0;0;0;1708;-125;-83;0;0;-117;-324;1384;420;33;-768;-577;-21;0;752;-141;-301;1083;-1;1081;-9;0;1072;-300
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44256;1596;0;107;0;0;0;1703;-140;0;0;0;-118;-258;1445;246;0;-1025;-641;-5;0;0;-10;-1435;10;0;10;0;0;10;-53
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;44256;1593;0;108;0;0;0;1702;-234;-5;0;0;-348;-587;1115;208;283;-771;-766;-13;0;66;-121;-1114;1;3;4;0;0;4;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44256;1537;0;164;0;0;0;1701;-192;-157;0;0;-99;-448;1253;145;114;-609;-584;-14;0;98;-58;-908;345;0;345;-8;0;337;0
COOPERATIVA DE CRÉDITO NO PIAUÍ - SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;44256;1579;0;108;0;0;0;1687;-184;0;0;0;-662;-846;841;976;279;-558;-1397;-37;0;279;-138;-596;245;-2;243;-56;0;187;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;44256;1502;0;183;0;0;0;1685;-174;0;0;0;58;-116;1569;71;0;-479;-203;-9;0;0;-37;-656;913;0;912;-8;-9;896;0
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44256;1494;0;188;0;0;0;1682;-243;-46;0;0;-361;-650;1032;458;105;-738;-584;-3;0;119;-328;-970;62;0;62;0;0;62;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;44256;1480;0;198;0;0;0;1678;-166;0;0;0;-147;-313;1365;177;182;-650;-620;-8;0;187;-110;-843;522;0;521;-5;0;517;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;44256;1611;0;61;0;0;0;1671;-42;0;0;0;-325;-367;1304;0;0;-214;-416;-1;0;0;-22;-654;650;0;650;0;0;650;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44256;1556;0;109;0;0;0;1665;-175;-161;0;0;-34;-370;1295;170;135;-508;-337;0;0;3;-508;-1045;250;-26;224;0;-41;183;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44256;1528;0;117;0;0;0;1645;-171;0;0;0;23;-148;1498;339;256;-643;-575;-15;0;98;-66;-607;890;15;905;-16;0;890;0
SOCICRED SCMEPP LTDA. - PRUDENCIAL;1000083058;n1;S5;I;2;PORTO ALEGRE;RS;44256;1645;0;0;0;0;0;1645;0;0;0;0;-215;-215;1430;0;0;-157;-907;0;0;0;0;-1064;366;0;366;-116;-6;244;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;44256;1542;0;97;0;0;0;1639;-6;-3;0;0;-371;-380;1260;0;0;-343;-409;-2;0;18;-35;-772;488;1;489;0;-4;484;-209
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;44256;1518;0;86;0;0;18;1623;-159;-359;0;0;-16;-535;1088;228;57;-426;-328;0;0;0;-380;-850;238;3;241;1;-39;201;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;44256;1609;0;14;0;0;0;1622;-349;-44;0;0;197;-197;1425;23;18;-554;-507;1;0;73;-324;-1271;154;-3;152;-14;0;138;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44256;1523;0;98;0;0;0;1621;-118;-67;0;0;-136;-320;1301;294;171;-651;-596;-2;0;91;-269;-961;340;-22;318;0;-41;277;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44256;1540;0;80;0;0;0;1620;-142;0;0;0;17;-125;1494;34;4;-513;-534;-1;0;0;0;-1010;484;0;484;-2;-46;437;0
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;44256;0;0;0;0;1609;0;1609;0;0;0;0;0;0;1609;778;10;-1047;-1306;-151;0;20;-1;-1697;-89;0;-89;0;0;-89;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;44256;1449;0;156;0;0;3;1608;-206;-127;0;0;-52;-385;1223;139;81;-443;-347;0;0;0;-441;-1010;213;-2;211;0;-23;188;0
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;44256;0;0;819;778;0;0;1596;0;0;0;0;-625;-625;972;30639;0;-6193;-11124;-2234;0;1475;-5715;6848;7820;-5;7815;-3720;-547;3548;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DA UNIÃO, EMPRESÁRIOS, PROFISSIONAIS AUTÔNOMOS E LIBERAIS - SICOOB CENTRO NORDESTE;3102185;b3S;S5;I;2;JOAO PESSOA;PB;44256;1555;0;33;0;0;0;1588;-74;-7;0;0;-290;-371;1217;333;236;-870;-848;-12;0;93;-111;-1180;37;-13;24;0;0;24;-21
QI SCD - PRUDENCIAL;1000084882;n1;S5;C;2;SAO PAULO;SP;44256;946;0;642;0;0;0;1588;0;0;0;0;14;14;1601;7007;0;-463;-4993;-1108;0;2;-6;440;2041;0;2041;-684;0;1357;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;S5;I;2;SANTA MARIA;RS;44256;1558;0;24;0;0;2;1584;-200;-209;0;0;-243;-652;932;189;251;-583;-500;0;0;61;-276;-858;75;3;78;0;-5;72;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE DIONÍSIO CERQUEIRA - CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;44256;1471;0;93;0;0;5;1569;-93;-354;0;0;-66;-513;1056;203;24;-441;-294;0;0;0;-393;-902;154;104;259;-9;-41;209;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;S5;I;2;TIRADENTES DO SUL;RS;44256;1521;0;46;0;0;1;1568;-176;-323;0;0;-168;-667;901;229;103;-457;-285;0;0;60;-285;-635;266;0;266;0;-5;261;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44256;1373;0;182;0;0;0;1555;-136;-63;0;0;-170;-369;1186;487;337;-1095;-754;-18;0;242;-115;-916;270;0;270;-17;0;253;0
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;I;2;CURITIBA;PR;44256;1225;0;328;0;0;0;1552;-262;0;0;0;-4;-266;1286;0;0;-400;-579;1;0;0;0;-979;307;1;306;0;0;306;-61
TURMALINA CC S.A. - PRUDENCIAL;1000082255;n2;S5;I;2;SAO PAULO;SP;44256;0;0;2;0;1546;0;1548;0;0;0;0;0;0;1548;112;0;-983;-1099;-83;0;5;0;-2048;-500;0;-500;0;0;-500;0
PAYPAL IP - PRUDENCIAL;1000085018;n4;;I;2;SAO PAULO;SP;44256;0;0;4412;-2879;0;0;1533;0;-8069;0;0;0;-8069;-6535;146443;0;-25265;-36957;-11414;0;15532;-100318;-11980;-18515;32;-18483;-2028;0;-20510;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;44256;1459;0;73;0;0;0;1532;-159;-60;0;0;-176;-395;1137;66;23;-700;-956;-7;0;645;-92;-1019;118;881;999;-237;0;762;-500
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;44256;0;0;0;0;1519;0;1519;0;0;0;0;0;0;1519;0;0;-537;-869;-76;0;58;0;-1424;95;109;204;-75;0;128;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;44256;1420;0;81;0;0;3;1504;-126;-13;0;0;-123;-261;1243;152;319;-774;-624;-16;0;72;-31;-902;341;3;345;0;0;345;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS – COOPLUIZA;2093154;b3S;S5;I;2;FRANCA;SP;44256;1476;0;16;0;0;0;1492;0;0;0;0;-223;-223;1270;6;0;-203;-203;0;0;0;-14;-415;855;0;855;-1;0;854;-88
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;1;0;1465;0;1466;0;0;0;0;-72;-72;1395;1722;8;-544;-1672;-246;0;32;-1;-700;694;0;694;-244;0;450;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S4;I;2;CURITIBA;PR;44256;981;0;479;0;0;0;1460;-510;0;0;0;17;-493;967;391;1;-443;-232;-3;0;71;-187;-402;565;0;565;-7;-72;486;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44256;1233;0;218;0;0;0;1451;-139;-56;0;0;-245;-441;1010;208;60;-589;-609;-18;0;93;-22;-876;134;0;134;-19;0;115;0
FÊNIX DTVM;1000085537;n2;S4;I;2;CUIABA;MT;44256;0;0;1450;0;0;0;1450;0;0;0;0;0;0;1450;0;0;-139;-120;-67;0;0;-6;-333;1118;0;1118;-441;0;677;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC  PREFS DE BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;S5;I;2;BELO HORIZONTE;MG;44256;1367;0;71;0;0;0;1438;-62;0;0;0;-313;-375;1062;47;32;-566;-445;-5;0;33;-16;-921;142;0;142;-1;0;140;-70
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;44256;1307;0;112;0;0;0;1419;0;0;0;0;-68;-68;1351;0;0;-366;-255;0;0;8;-2;-615;736;0;736;0;0;736;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;44256;1276;0;138;0;0;0;1414;-193;0;0;0;-42;-235;1179;255;114;-641;-475;-20;0;133;-74;-708;471;0;471;-21;0;450;0
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;S4;I;2;PORTO ALEGRE;RS;44256;0;0;27;0;1386;0;1413;0;0;0;0;0;0;1413;150;0;-313;-1095;-70;0;0;-143;-1471;-58;0;-58;0;0;-58;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;44256;1277;0;131;0;0;0;1408;-157;0;0;0;-363;-520;889;299;283;-647;-535;-12;0;164;-75;-523;365;2;367;0;0;367;0
COOPERATIVA DE CRéDITO MúTUO DE LIVRE ADMISSãO DA REGIãO ADMINISTRATIVA DE SOROCABA – SICOOB COOPERASO;10175348;b3S;S5;I;2;SOROCABA;SP;44256;1294;0;95;0;0;0;1389;-76;-2;0;0;-137;-216;1174;390;144;-937;-904;-18;0;148;-45;-1222;-49;-18;-67;0;0;-67;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;b3S;S5;I;2;BOA VISTA;RR;44256;1108;0;160;0;0;105;1372;-114;-96;0;0;-72;-282;1090;244;74;-492;-547;-23;0;287;-129;-587;503;-2;501;-34;0;468;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;S5;I;2;XANXERE;SC;44256;1273;0;70;0;0;12;1354;-107;-177;0;0;-262;-546;809;140;32;-288;-215;0;0;0;-376;-706;103;3;106;0;-24;82;0
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;S4;I;2;SAO PAULO;SP;44256;1324;0;19;0;0;0;1343;-92;0;0;0;-393;-485;858;0;0;-195;-838;-59;0;0;0;-1093;-235;0;-235;-40;0;-274;0
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;44256;0;0;1342;0;0;0;1342;-1515;0;0;0;0;-1515;-173;1699;405;-741;-2007;-95;0;567;-432;-604;-777;-2;-779;0;-371;-1150;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44256;1206;0;110;0;0;15;1331;-132;-317;0;0;-111;-560;771;283;38;-417;-221;0;0;0;-335;-652;118;0;118;0;-25;93;0
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;44256;10;0;133;0;1187;0;1330;-45;-1310;0;0;-6;-1362;-32;1;13;-1243;-820;-10;0;64;-48;-2044;-2076;213;-1862;0;0;-1862;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;S5;I;2;FLORIANOPOLIS;SC;44256;1193;0;119;0;0;0;1312;-125;1;0;0;-205;-331;981;198;111;-416;-510;-2;0;6;-107;-719;262;1;263;0;-27;236;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;44256;1128;0;179;0;0;0;1307;-130;0;0;0;-32;-162;1145;246;149;-516;-559;-18;0;117;-59;-641;504;0;504;-27;0;478;0
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;44256;983;0;319;0;0;0;1302;-175;-267;0;0;-88;-530;772;273;165;-512;-403;-22;0;186;-61;-374;398;3;402;-31;-12;358;-27
COOPERATIVA DE CRÉDITO CREDINOSSO LTDA - SICOOB CREDINOSSO;6324872;b3S;S5;I;2;MONTES CLAROS;MG;44256;1219;0;64;0;0;0;1283;-81;0;0;0;-234;-315;968;251;189;-615;-740;-18;0;112;-129;-950;18;3;21;-6;0;15;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;44256;1221;0;56;0;0;3;1279;-85;-322;0;0;-670;-1076;203;313;13;-339;-193;0;0;0;-394;-600;-397;0;-397;1;-45;-443;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44256;949;0;327;0;0;0;1276;-306;0;0;0;89;-216;1060;30;1;-1171;-436;-3;0;52;-23;-1550;-490;0;-490;-7;0;-497;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;44256;1123;0;146;0;0;0;1270;-17;0;0;0;-1232;-1248;21;0;0;-246;-224;-2;0;0;0;-472;-451;0;-451;0;0;-451;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO - COOPERSERV;5667301;b3S;S5;I;2;LENCOIS PAULISTA;SP;44256;1200;0;61;0;0;0;1261;-104;-12;0;0;-200;-315;946;150;24;-268;-463;-7;0;101;-51;-514;431;29;461;0;0;461;0
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;S5;I;2;SAO LUIS;MA;44256;1162;0;79;0;0;0;1242;-118;-62;0;0;-74;-254;988;124;26;-376;-422;-2;0;31;-217;-836;152;0;152;-1;0;151;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;44256;1195;0;41;0;0;2;1238;-155;-252;0;0;-140;-547;691;197;118;-429;-261;0;0;23;-250;-602;89;1;88;1;0;87;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL MARTINS - CRESOL PEDRA BRANCA;5070112;b3S;S5;I;2;CORONEL MARTINS;SC;44256;1167;0;64;0;0;3;1234;-75;-218;0;0;-109;-402;832;196;26;-439;-200;0;0;0;-291;-709;123;2;125;0;-36;89;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;44256;700;0;532;0;0;0;1232;-376;0;0;0;-201;-577;655;769;575;-588;-733;-13;0;18;-115;-86;570;1;570;-13;0;557;-56
CENTRAL DAS COOPERATIVAS DE CRÉDITO MÚTUO DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CECRESUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;44256;0;0;1226;0;0;0;1226;-1184;0;0;0;0;-1184;42;15;0;-303;337;0;0;0;-1;49;90;0;90;0;0;90;0
UNIÃO ALTERNATIVA CC LTDA. - PRUDENCIAL;1000082396;n2;S4;I;2;PORTO ALEGRE;RS;44256;0;0;0;0;1223;0;1223;0;0;0;0;0;0;1223;73;6;-163;-1137;-63;0;46;-14;-1250;-27;0;-27;0;0;-27;0
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;44256;1075;0;145;0;0;0;1221;0;-321;0;0;-84;-405;815;2122;113;-2445;-795;-237;0;0;-44;-1286;-470;0;-470;0;0;-470;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;S5;I;2;ARAXA;MG;44256;1184;0;23;0;0;0;1208;0;0;0;0;149;149;1356;0;0;-123;-71;-2;0;8;-8;-196;1161;0;1161;-7;-20;1133;-91
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;44256;1113;0;79;0;0;10;1201;-124;-175;0;0;-69;-368;833;235;67;-341;-255;0;0;0;-300;-594;239;6;245;0;-41;204;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;44256;1032;0;167;0;0;0;1198;0;0;0;0;-178;-178;1020;0;0;-469;-378;-4;0;15;0;-835;185;0;185;0;0;185;0
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;S4;C;3;SAO PAULO;SP;44256;0;0;894;293;0;0;1187;0;0;0;0;0;0;1187;19584;3840;-8892;-11111;-2150;0;1;-7;1264;2451;0;2451;-30;-2498;-77;0
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44256;871;0;311;0;0;0;1182;-329;0;0;0;-247;-576;605;75;33;-502;-390;-11;0;11;-17;-801;-196;-31;-227;0;-2;-229;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44256;1066;0;97;0;0;12;1174;-118;-223;0;0;-93;-434;741;289;47;-359;-221;0;0;3;-305;-546;194;11;205;0;-44;160;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA – SICREDI POL RS/SC;3000142;b3S;S4;I;2;PORTO ALEGRE;RS;44256;1099;0;74;0;0;0;1173;-208;0;0;0;-29;-237;936;233;5;-244;-262;-2;0;30;-337;-577;359;0;359;0;-29;330;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;S5;I;2;ARACI;BA;44256;1151;0;17;0;0;0;1168;-67;-4;0;0;-128;-199;969;78;180;-521;-366;0;0;7;-386;-1009;-40;0;-40;0;0;-40;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;44256;990;0;176;0;0;0;1166;-154;0;0;0;-96;-250;917;331;82;-603;-386;-4;0;67;-183;-695;222;0;222;-1;-114;107;0
BMS SCD - PRUDENCIAL;1000083333;n1;S5;I;2;FORTALEZA;CE;44256;1155;0;11;0;0;0;1166;0;0;0;0;8;8;1174;0;0;-169;-806;-43;0;1;-52;-1069;105;0;105;-36;0;69;0
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83325811;b3S;S5;I;2;BELEM;PA;44256;1068;0;94;0;0;0;1162;-8;0;0;0;-88;-96;1066;998;1;-678;-530;0;0;0;-9;-217;849;0;849;-75;0;774;0
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO PAULO;SP;44256;0;0;21;0;1137;0;1158;0;0;0;0;-8;-8;1151;3363;0;-1455;-1948;-383;0;8;-10;-425;726;0;726;-198;0;528;0
COOPERATIVA DE CAPITAL E EMPRéSTIMO COOPERMULTICRED – COOPERMC;51010858;b3S;S5;I;2;GUARULHOS;SP;44256;1133;0;25;0;0;0;1158;0;0;0;0;-51;-51;1107;0;0;-204;-140;-1;0;0;-15;-360;748;0;748;0;0;748;-184
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL;7494300;b3S;S5;I;2;ERECHIM;RS;44256;1099;0;25;0;0;0;1124;-101;0;0;0;-301;-403;721;7;96;-466;-194;0;0;3;-131;-684;37;0;37;0;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;S5;I;2;UBERABA;MG;44256;1032;0;82;0;0;0;1114;-107;0;0;0;-220;-327;787;144;21;-656;-439;-10;0;63;-47;-925;-137;0;-137;-4;0;-141;0
