Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Conta de Pagamento Pré-Paga (a5);Depósitos Outros (a6);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44256;93965;0;0;228041;0;12;322018;0;12898;0;0;0;0;12898;20020;354935;0;13342;368277;23;58042;426342
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;44256;6201;0;0;351644;0;0;357845;0;0;0;0;0;0;0;0;357845;0;34163;392008;0;34076;426084
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;44256;100916;0;0;188848;0;0;289764;0;0;8079;0;0;0;8079;69;297912;0;76201;374112;0;50233;424345
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;44256;123962;0;0;144722;0;0;268684;0;7880;0;0;0;0;7880;0;276564;0;15115;291679;0;131283;422962
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;SAO JOSE;SC;44256;94573;0;0;268721;0;849;364143;0;3075;0;0;0;0;3075;0;367218;0;7301;374519;0;47228;421747
BRK S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;44256;1824;0;0;177420;0;0;179244;0;0;19338;0;0;191498;210836;0;390080;0;18729;408810;0;10051;418861
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;44256;108778;0;0;205939;0;0;314717;0;15114;13145;0;0;0;28259;8354;351330;0;17947;369277;0;48249;417526
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44256;68565;0;5295;171413;0;54;245327;0;0;0;0;0;0;0;104336;349663;0;22851;372514;0;42732;415246
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;44256;40277;4016;0;168930;0;0;213224;0;0;0;0;0;0;0;536;213760;0;126221;339981;0;70887;410868
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;44256;60464;0;0;86203;0;9895;156563;0;4280;24655;0;0;0;28935;0;185498;0;75366;260864;4;148410;409278
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;44256;144270;0;0;191213;0;301;335783;0;0;4844;0;0;0;4844;0;340628;0;13335;353963;0;55178;409141
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;44256;121019;0;0;153707;0;425;275150;0;1673;11933;0;0;0;13606;0;288756;0;53435;342191;0;65752;407943
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;44256;61802;559;0;259068;0;4556;325984;0;2874;0;222;0;0;3096;0;329080;0;15036;344116;0;62340;406456
COOPERATIVA DE CRÉDITO CREDINTER LTDA. – SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;44256;107455;0;0;137075;0;307;244837;0;2415;21934;0;0;0;24349;29065;298251;0;37900;336151;58;69182;405390
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;44256;141068;0;0;110804;0;892;252764;0;0;21251;0;0;0;21251;0;274014;0;8502;282517;0;118687;401204
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44256;107094;0;0;167893;0;919;275907;0;10789;2194;0;0;0;12983;0;288890;0;43119;332009;1;66537;398547
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;44256;132735;0;0;202586;0;0;335321;0;0;0;0;0;0;0;0;335321;0;6285;341606;0;55824;397430
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;44256;79338;0;0;170001;0;0;249339;0;9572;2662;0;0;0;12234;33353;294926;0;37509;332435;0;63846;396281
ACESSO SOLUÇÕES DE PAGAMENTO - PRUDENCIAL;1000084806;n4;;I;2;SAO PAULO;SP;44256;0;0;0;0;334044;0;334044;0;0;0;0;0;0;0;7993;342037;0;25213;367249;6477;19444;393170
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;44256;46988;0;29866;241991;0;104;318949;0;21413;0;4478;0;0;25892;0;344841;0;5689;350530;0;41214;391744
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;C;2;SAO PAULO;SP;44256;0;0;0;0;11221;0;11221;0;0;0;0;0;128391;128391;0;139612;0;207786;347398;0;42477;389875
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;44256;97456;0;0;167112;0;0;264568;0;0;14807;0;0;0;14807;0;279375;0;53926;333302;0;56028;389330
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;44256;40858;0;0;165207;0;0;206064;0;1768;16321;0;0;0;18088;0;224153;0;52797;276949;0;111638;388588
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER – COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44256;3812;0;0;56815;0;0;60627;0;0;0;0;0;0;0;0;60627;0;26707;87334;0;299702;387036
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;44256;61576;0;0;276724;0;1297;339598;0;0;0;3123;0;0;3123;0;342721;0;9409;352130;0;30338;382468
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;294291;294291;0;0;0;0;0;0;0;636;294928;0;39349;334277;0;47575;381852
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;44256;148437;0;0;95331;0;0;243768;0;4912;0;0;0;0;4912;3282;251962;0;83627;335589;0;44331;379920
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;44256;109007;0;0;168820;0;0;277827;0;0;0;0;0;0;0;0;277827;0;22355;300181;0;78672;378853
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;44256;0;0;17072;0;0;0;17072;0;0;0;0;0;66568;66568;204201;287841;0;3141;290981;0;81338;372320
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;44256;81895;0;0;167569;0;0;249465;0;1731;5464;0;0;0;7195;9368;266027;0;62347;328375;0;42187;370561
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44256;130445;0;0;133596;0;0;264041;0;0;0;0;0;0;0;617;264659;0;6071;270730;0;98958;369688
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;44256;112198;0;0;159174;0;341;271713;0;0;9312;0;0;0;9312;0;281025;0;40854;321879;0;47100;368979
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;44256;111409;0;0;139194;0;0;250603;0;0;0;0;0;0;0;12;250615;0;6928;257543;0;108546;366089
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;44256;95434;0;0;101337;0;0;196771;0;0;2015;0;0;0;2015;2031;200816;0;65240;266057;191;95684;361932
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;44256;110402;0;0;178568;0;0;288970;0;9041;0;0;0;0;9041;0;298011;0;8840;306851;0;52557;359409
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS GERAIS;8624548;b3S;S5;I;2;MURIAE;MG;44256;38892;141;0;111414;0;0;150446;0;0;0;0;0;0;0;0;150446;0;163245;313692;0;43380;357072
COOPERATIVA DE CRÉDITO CREDIFOR LTDA – SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;44256;100903;0;0;172023;0;0;272927;0;0;8256;0;0;0;8256;0;281183;0;27621;308804;23;46014;354842
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44256;67329;0;0;187849;0;13;255191;0;0;0;0;0;0;0;0;255191;0;5819;261010;0;92096;353106
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;44256;99484;0;0;201554;0;79;301117;0;0;0;0;0;0;0;0;301117;0;8644;309761;0;43252;353013
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;44256;72834;0;0;206558;0;6384;285776;0;9835;0;0;0;0;9835;6000;301611;0;7300;308910;0;43680;352591
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;44256;19005;8;0;99372;0;0;118385;0;0;0;0;0;0;0;0;118385;0;200244;318628;0;33636;352264
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;44256;96359;0;0;188482;0;443;285283;0;0;6618;0;0;0;6618;3246;295147;0;21477;316624;0;31440;348063
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;I;2;BIRIGUI;SP;44256;47638;0;14093;210006;0;169;271906;0;0;0;0;0;0;0;390;272296;0;31836;304132;0;43836;347968
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;44256;8376;0;0;171041;0;0;179417;0;0;0;0;0;0;0;0;179417;0;10429;189846;0;154445;344291
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;44256;47489;0;10106;150560;0;3017;211172;0;0;0;0;0;0;0;71187;282359;0;17129;299488;0;42330;341818
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;44256;30629;0;0;245770;0;0;276399;0;0;0;0;0;0;0;0;276399;0;2596;278995;0;60684;339680
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;44256;77929;0;0;161906;0;0;239835;0;0;0;0;0;0;0;25895;265730;0;24734;290464;0;45817;336280
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44256;73000;0;0;215533;0;2185;290718;0;0;0;0;0;0;0;0;290718;0;6122;296840;0;35449;332289
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;44256;0;0;0;0;0;217696;217696;0;0;0;0;0;0;0;0;217696;0;87543;305240;0;26670;331910
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;44256;113361;0;0;147600;0;0;260961;0;316;2122;0;0;0;2437;0;263399;0;14832;278230;0;53312;331542
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;C;1;GOIANIA;GO;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97106;97106;0;35069;132174;0;198210;330384
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;44256;83155;0;0;197369;0;1826;282351;0;0;0;0;0;0;0;0;282351;0;8025;290376;0;39940;330316
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;44256;61777;0;0;0;0;0;61777;0;0;0;0;0;0;0;0;61777;0;167006;228783;0;100966;329749
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;S5;I;2;GUANHAES;MG;44256;79759;0;0;195899;0;0;275658;0;0;6796;0;0;0;6796;0;282454;0;8508;290962;0;37941;328903
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;44256;0;0;0;3475;0;0;3475;0;0;0;0;0;98531;98531;0;102006;0;69300;171306;0;157552;328859
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;S5;I;2;FRUTAL;MG;44256;103058;0;0;114097;0;0;217155;0;0;15862;0;0;0;15862;0;233017;0;23559;256576;0;70353;326929
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;44256;61308;0;0;134284;0;664;196256;0;0;16375;0;0;0;16375;2972;215604;0;61373;276977;0;49642;326619
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;44256;38146;0;0;211952;0;0;250098;0;0;0;0;0;0;0;14865;264962;0;6524;271486;0;54039;325525
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;I;2;CASCAVEL;PR;44256;26639;91;0;86213;0;0;112943;0;0;0;0;0;0;0;4803;117746;0;177074;294820;0;29857;324677
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;44256;93860;0;0;146724;0;0;240585;0;0;5069;0;0;0;5069;0;245653;0;30900;276554;1;46275;322830
COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. – SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;44256;71229;0;0;150458;0;0;221688;0;2159;3690;0;0;0;5849;45;227581;0;37854;265435;0;56566;322001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;44256;68070;0;0;91291;0;0;159361;0;0;8024;0;0;0;8024;0;167385;0;101273;268659;0;46324;314982
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. – SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;44256;102470;0;0;133061;0;161;235692;0;142;9750;0;0;0;9892;0;245584;0;22715;268300;0;44399;312698
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;44256;10974;0;0;249394;0;0;260367;0;0;0;0;0;0;0;0;260367;0;3136;263503;0;48993;312496
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;S5;I;2;BELO HORIZONTE;MG;44256;25161;0;0;143546;0;7;168714;0;0;0;0;0;0;0;91741;260456;0;6026;266482;0;45684;312165
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;S5;I;2;BRASILIA;DF;44256;101572;0;0;103720;0;0;205292;0;155;19676;0;0;0;19831;16254;241378;0;23120;264498;0;46926;311424
BOLETOBANCARIO.COM TEC PAGAMENTOS - PRUDENCIAL;1000085094;n4;;I;2;CURITIBA;PR;44256;0;0;0;0;280104;0;280104;0;0;0;0;0;0;0;0;280104;0;28358;308462;0;2821;311282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;S5;I;2;OURO PRETO DO OESTE;RO;44256;137962;0;0;10288;0;0;148250;0;0;5124;0;0;0;5124;0;153374;0;98799;252172;0;58735;310907
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;44256;68099;0;20176;173931;0;0;262206;0;0;0;0;0;0;0;0;262206;0;5897;268102;0;42086;310188
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;44256;74572;0;0;177306;0;1427;253305;0;3451;0;0;0;0;3451;0;256756;0;7590;264346;0;45580;309926
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;44256;26082;121;0;77494;0;0;103698;0;0;0;0;0;0;0;26607;130305;0;136623;266928;0;41911;308839
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;44256;72259;0;0;110632;0;0;182891;0;737;18741;0;0;0;19479;0;202370;0;50250;252620;0;56127;308747
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;44256;89424;0;0;139307;0;914;229645;0;0;0;0;0;0;0;0;229645;0;13276;242921;0;64323;307244
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;44256;0;0;0;0;0;0;0;0;0;0;0;0;244042;244042;0;244042;0;7105;251147;0;55776;306923
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;44256;42359;225;0;75216;0;0;117800;0;0;0;0;0;0;0;13588;131387;0;131191;262578;0;44308;306886
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;S5;I;2;CARATINGA;MG;44256;66286;0;0;133537;0;0;199823;0;0;0;0;0;0;0;48816;248639;0;5010;253649;0;50962;304611
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;44256;6897;0;0;189219;0;121;196238;0;0;0;0;0;0;0;11208;207446;0;15069;222514;0;81563;304077
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;S5;I;2;POMPEU;MG;44256;70244;0;0;112300;0;0;182544;0;179;27345;0;0;0;27524;0;210068;0;44227;254295;0;47475;301771
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;44256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14902;14902;0;176389;191291;0;104963;296254
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;44256;0;0;0;141969;0;0;141969;0;0;0;0;0;90783;90783;0;232753;0;4585;237338;0;57600;294938
COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44256;56507;0;0;106556;0;0;163063;0;0;0;0;0;0;0;81725;244788;0;11121;255909;0;38168;294077
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;44256;71076;0;0;105980;0;486;177542;0;0;3161;0;0;0;3161;24672;205375;0;24792;230167;0;63566;293733
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44256;97723;0;0;118661;0;1038;217423;0;0;0;0;0;0;0;21240;238663;0;8769;247433;0;45650;293083
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;44256;0;0;0;4287;0;0;4287;0;0;0;0;0;234026;234026;0;238313;0;11605;249918;0;41512;291430
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;44256;0;0;0;77430;0;0;77430;0;0;0;0;0;80026;80026;0;157456;0;7367;164822;0;126218;291041
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;S5;I;2;ASSIS CHATEAUBRIAND;PR;44256;51728;0;0;127395;0;18;179141;0;0;6564;0;0;0;6564;85;185789;0;68468;254257;0;35426;289683
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;44256;22381;3;0;84437;0;0;106820;0;0;0;0;0;0;0;13280;120100;0;142422;262522;0;24397;286919
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;44256;0;0;0;0;0;0;0;59999;0;0;0;0;0;0;20000;79999;0;141454;221454;0;65208;286662
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;S4;I;2;ARARAQUARA;SP;44256;58430;0;2470;165146;0;21;226067;0;0;0;0;0;0;0;589;226656;0;23229;249885;0;35427;285312
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S4;I;2;RIO DE JANEIRO;RJ;44256;39092;0;4587;156934;0;0;200613;0;0;0;0;0;0;0;317;200930;0;18400;219330;0;64242;283572
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;44256;51137;0;0;201211;0;0;252348;0;0;0;0;0;0;0;0;252348;0;4545;256893;0;24232;281125
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;44256;90535;0;0;116777;0;41;207352;0;111;508;0;0;0;619;16710;224681;0;9744;234426;0;45873;280298
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;I;2;ELDORADO;RS;44256;0;0;0;212034;0;0;212034;0;0;0;0;0;2254;2254;0;214289;0;13453;227741;0;51597;279339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;S5;I;2;PIUMHI;MG;44256;44371;0;0;111496;0;0;155867;0;8708;13739;0;0;0;22447;13422;191737;0;50770;242506;35;35199;277740
COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF;4013172;b3S;S5;I;2;FRANCA;SP;44256;75631;0;0;151195;0;0;226826;0;0;15108;0;0;0;15108;0;241934;0;4954;246888;0;30282;277171
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;S5;I;2;SANTANA DO LIVRAMENTO;RS;44256;38236;0;0;186412;0;93;224742;0;0;0;0;0;0;0;0;224742;0;6003;230745;0;45347;276092
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S4;I;2;SAO PAULO;SP;44256;11385;0;0;112325;0;0;123709;0;0;0;0;0;0;0;0;123709;0;10800;134509;0;140716;275225
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;I;2;SAO JOSE DO RIO PRETO;SP;44256;69588;0;2923;134148;0;123;206781;0;0;0;0;0;0;0;3190;209971;0;25296;235266;0;37898;273164
