Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;43525;1508;0;127;0;0;0;1636;1;0;0;0;-87;-88;1548;115;0;-151;-389;1;0;1;0;-425;1123;0;1123;0;0;1123;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;43525;1413;0;219;0;0;0;1633;-376;0;0;0;-86;-463;1170;19;6;-417;-324;-11;0;1;0;-726;444;0;444;-9;-33;402;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;43525;1167;0;462;0;0;0;1629;-449;-45;0;0;-65;-559;1070;274;152;-685;-466;-22;0;179;-79;-647;422;0;423;-30;0;393;0
BCO REP ORIENTAL URUGUAY BCE - PRUDENCIAL;1000081287;b1;S4;I;3;SAO PAULO;SP;43525;683;0;944;0;0;0;1627;0;0;0;0;0;0;1627;0;0;-389;-541;-45;0;1;-284;-1257;369;17;386;0;0;386;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;MONTE SIAO;MG;43525;1452;0;172;0;0;0;1624;-278;-76;0;0;-75;-428;1196;124;216;-713;-754;-22;0;106;-38;-1081;115;48;163;0;0;163;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVIÇO DO GRUPO ARCELORMITTAL - SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;43525;1297;0;317;0;0;0;1615;-307;0;0;0;360;53;1668;323;55;-532;-636;-26;0;229;-117;-705;963;2;965;-23;0;942;-44
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE JOÃO PESSOA, LITORAL  PARAIBANO E  DOS SERVIDORES PÚBLICOS ESTADUAIS DA PARAÍBA - SICOOB UNIÃO PARAIBANA;3373150;b3S;S5;I;2;JOAO PESSOA;PB;43525;1490;0;112;0;0;0;1603;-104;-35;0;0;-976;-1115;488;270;276;-736;-728;-13;0;235;-164;-859;-371;-353;-725;0;0;-725;0
EXECUTIVE CC LTDA. - PRUDENCIAL;1000082468;n2;S4;I;2;NOVO HAMBURGO;RS;43525;0;0;0;0;1602;0;1602;0;0;0;0;0;0;1602;1;179;-123;-1197;-83;0;0;-66;-1289;313;-20;293;-90;0;203;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA VISTA LTDA.;2137018;b3S;S5;I;2;BOA VISTA;RR;43525;1526;0;76;0;0;0;1602;-105;-42;0;0;-715;-861;741;90;64;-342;-353;-7;0;282;-170;-436;305;1;304;-27;0;277;-40
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;43525;1186;0;416;0;0;0;1601;-254;-121;0;0;-380;-755;846;241;94;-523;-532;-11;0;232;-138;-639;207;-30;177;-7;0;170;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;43525;1216;0;364;0;0;0;1579;0;0;0;0;-90;-90;1489;0;0;-130;-214;0;0;50;-7;-301;1188;0;1188;0;0;1188;0
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;S4;I;2;SAO PAULO;SP;43525;0;0;0;0;1569;0;1569;0;0;0;0;-18;-18;1552;655;0;-1112;-1317;-137;0;19;-170;-2061;-509;0;-509;0;0;-509;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES – SICREDI BANDEIRANTES SP;4853988;b3S;S5;I;2;SAO CARLOS;SP;43525;1383;0;183;0;0;0;1565;-195;-3;0;0;-292;-490;1075;224;208;-531;-328;-7;0;69;-401;-766;309;-8;301;-8;0;293;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;43525;1363;0;196;0;0;0;1558;-327;-200;0;0;-17;-544;1015;127;55;-356;-214;-3;0;85;-340;-645;369;-27;342;0;-18;324;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;43525;1438;0;119;0;0;0;1557;-172;-174;0;0;-293;-639;918;133;78;-409;-338;-14;0;72;-355;-835;82;0;82;-13;0;69;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MICRO REGIÕES DE GOIÂNIA E ADJACENTES LTDA.;1601342;b3S;S5;I;2;GOIANIA;GO;43525;1225;0;327;0;0;0;1553;-296;-3;0;0;-219;-518;1034;223;129;-864;-780;-15;0;113;-147;-1341;-307;-54;-361;-2;0;-362;0
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;43525;421;0;1125;0;0;0;1547;-773;0;0;0;-45;-818;729;582;545;-499;-823;-59;0;73;-70;-252;477;1;478;0;0;478;-126
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;43525;1049;0;484;0;0;0;1533;-307;-42;0;0;-121;-470;1063;174;138;-933;-393;-28;0;85;-55;-1013;50;1;50;-12;0;38;0
COOPERATIVA DE ECONOMIA E CREDITO COM INTERACAO SOLIDARIA DE JAGUARUNA - CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;43525;1335;0;188;0;0;0;1523;-342;-121;0;0;-86;-549;974;116;71;-418;-269;0;0;0;-285;-784;189;-1;188;1;0;187;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;43525;1429;0;92;0;0;0;1521;-146;-42;0;0;-344;-532;989;403;234;-732;-980;-9;0;132;-68;-1020;-32;6;-25;-5;0;-30;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;43525;1104;0;416;0;0;0;1520;-362;-6;0;0;-123;-491;1029;242;86;-610;-342;-11;0;25;-218;-827;202;34;236;-15;0;221;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LESTE PARANAENSE - CRESOL LESTE PARANAENSE;5326643;b3S;S5;I;2;CERRO AZUL;PR;43525;1404;0;112;0;0;0;1516;-168;-355;0;0;-30;-553;963;162;236;-513;-377;-3;0;33;-609;-1071;-108;0;-108;0;-18;-127;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;S5;I;2;BELO HORIZONTE;MG;43525;1410;0;94;0;0;0;1504;-133;-9;0;0;-287;-429;1075;23;0;-488;-380;-3;0;14;-20;-854;221;-2;219;1;0;218;-177
COINVALORES - PRUDENCIAL;1000080707;n2;S4;C;2;SAO PAULO;SP;43525;0;0;1560;-59;0;0;1501;0;0;0;0;0;0;1500;3023;2577;-2937;-4247;-488;0;285;-181;-1969;-469;0;-469;0;0;-469;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;43525;1133;0;366;0;0;0;1500;-318;0;0;0;-390;-707;792;227;318;-582;-603;-9;0;175;-104;-578;214;-2;212;0;0;212;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;43525;1006;0;488;0;0;0;1494;0;0;0;0;-162;-162;1332;0;0;-291;-484;-1;0;0;-113;-890;442;0;442;0;0;442;0
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;43525;606;0;882;0;0;0;1489;-889;0;0;0;-49;-938;551;3;26;-336;-229;-1;0;6;0;-532;19;0;19;-3;0;16;0
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;43525;720;0;760;0;0;0;1481;0;-14;0;0;-172;-186;1295;1216;61;-1604;-946;-182;0;1484;-232;-204;1091;0;1091;-222;0;869;0
FRENTE CC LTDA. - PRUDENCIAL;1000084387;n2;S4;I;2;SAO PAULO;SP;43525;0;0;0;0;1479;0;1479;0;0;0;0;0;0;1479;428;0;-314;-2753;-110;0;1;-11;-2760;-1281;0;-1281;0;0;-1281;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43525;1117;0;360;0;0;0;1478;-526;0;0;0;-70;-595;882;180;86;-458;-529;-13;0;19;0;-715;167;2;169;-1;0;168;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;43525;1116;0;348;0;0;2;1466;-464;-338;0;0;-83;-885;581;208;87;-240;-205;0;0;30;-219;-340;241;0;241;1;-16;224;0
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;43525;0;0;0;0;1457;0;1457;0;0;0;0;0;0;1457;11;0;-579;-722;0;0;30;0;-1260;197;0;197;0;0;197;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;43525;902;0;553;0;0;0;1455;-416;-25;0;0;-123;-564;891;117;77;-487;-329;-14;0;11;-40;-665;226;3;230;0;0;230;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;43525;1248;0;202;0;0;0;1450;-256;-178;0;0;-421;-855;595;114;47;-484;-306;-11;0;98;-71;-613;-18;1;-17;-14;0;-30;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43525;1395;0;40;0;0;0;1435;-217;-7;0;0;0;-223;1211;51;0;-452;-354;-2;0;0;-4;-761;450;0;450;-16;-24;410;0
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;43525;1219;0;201;0;0;0;1420;0;-264;0;0;-665;-929;491;3895;3;-2929;-818;-403;0;0;-43;-294;197;0;197;0;0;197;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO ESTADO DO ESPÍRITO SANTO LTDA. – UNICRED DO ESPÍRITO SANTO;39808449;b3S;S5;I;2;VITORIA;ES;43525;1128;0;282;0;0;0;1410;-320;0;0;0;152;-167;1243;166;95;-677;-681;-7;0;0;1;-1105;138;-6;132;0;0;132;0
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;S4;I;2;SOROCABA;SP;43525;0;0;0;0;1405;0;1405;0;0;0;0;0;0;1405;185;0;-140;-1473;-83;0;1;0;-1510;-105;0;-105;0;0;-105;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;43525;1212;0;183;0;0;0;1395;-187;0;0;0;-272;-460;936;207;293;-653;-644;-9;0;124;-60;-743;192;0;192;-15;0;177;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS, EMPRESAS PRIVADAS E SEUS EMPREGADOS DE VITÓRIA DA CONQUISTA LTDA. – SICOOB CREDCOOP;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43525;1278;0;109;0;0;0;1387;-118;-18;0;0;-208;-344;1043;156;93;-586;-634;-9;0;47;-63;-996;47;0;47;-5;0;41;0
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;43525;8;0;1353;18;0;0;1380;0;0;0;0;0;0;1380;53;0;-248;-284;-54;0;0;0;-532;847;0;847;0;0;847;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;43525;1025;0;344;0;0;0;1368;-407;0;0;0;-591;-998;371;189;71;-386;-435;-10;0;104;-64;-531;-160;0;-160;-14;0;-174;0
COOPERATIVA DE ECONOMIA E CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;43525;1034;0;327;0;0;0;1361;-385;-75;0;0;100;-361;1000;85;75;-287;-201;0;0;3;-280;-605;395;-28;367;1;0;366;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB INDEPENDÊNCIA - SICOOB INDEPENDÊNCIA;4306351;b3S;S5;I;2;SAO PAULO;SP;43525;996;0;364;0;0;0;1360;-148;0;0;0;-276;-424;935;133;296;-702;-630;0;0;169;-141;-875;60;0;60;0;0;60;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;S5;I;2;GUARULHOS;SP;43525;1205;0;136;0;0;0;1342;0;0;0;0;-65;-65;1276;0;0;-203;-134;-8;0;1;-6;-350;927;1;927;-12;0;916;-562
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;43525;1030;0;296;0;0;0;1326;-322;-189;0;0;-353;-864;462;156;36;-321;-203;0;0;0;-225;-556;-94;4;-91;0;0;-91;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;43525;1159;0;165;0;0;0;1324;-297;0;0;0;-488;-786;538;404;223;-624;-1027;-24;0;451;-139;-735;-197;-4;-201;-17;0;-218;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;S5;I;2;UBERABA;MG;43525;1160;0;161;0;0;0;1321;-258;0;0;0;-114;-371;950;120;26;-591;-422;-12;0;41;-69;-905;45;0;45;-5;-13;27;0
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b1;S4;I;3;SAO PAULO;SP;43525;701;0;618;0;0;0;1319;-26;0;0;0;-968;-994;325;0;0;-3688;-1764;-66;0;66;0;-5451;-5126;54;-5072;0;0;-5072;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO – SICOOB COOPERASO;10175348;b3S;S5;I;2;SOROCABA;SP;43525;1088;0;220;0;0;0;1308;-162;0;0;0;-107;-269;1039;297;150;-703;-767;-17;0;149;-41;-933;106;-1;105;0;0;105;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;S5;I;2;SAO PAULO;SP;43525;998;0;307;0;0;0;1305;0;0;0;0;-107;-107;1199;5;0;-382;-223;-4;0;15;-4;-593;606;0;606;0;0;606;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE CRATEÚS - SICREDI CRATEÚS;68389;b3S;S5;I;2;CRATEUS;CE;43525;1032;0;273;0;0;0;1305;-279;0;0;0;-12;-291;1015;65;81;-429;-337;-2;0;40;-244;-827;187;0;188;1;0;187;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DO PODER JUDICIÁRIO NO RIO GRANDE DO SUL E DE LIVRE ADMISSÃO EM PORTO ALEGRE - SICOOB PORTO ALEGRE;3453295;b3S;S5;I;2;PORTO ALEGRE;RS;43525;1181;0;121;0;0;0;1302;-257;-111;0;0;-200;-568;734;67;112;-400;-503;-6;0;156;-47;-622;112;-6;107;-2;0;105;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE MONTES CLAROS LTDA. - SICOOB CREDINOSSO.;6324872;b3S;S5;I;2;MONTES CLAROS;MG;43525;1186;0;105;0;0;0;1291;-139;-25;0;0;-243;-408;883;251;187;-596;-518;-15;0;154;-35;-571;312;-10;303;-12;0;291;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;43525;1037;0;252;0;0;0;1290;-307;0;0;0;-111;-418;871;229;193;-592;-479;-22;0;18;-55;-709;162;-16;146;-3;0;143;0
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;43525;1284;0;0;0;0;0;1284;0;-144;0;0;-101;-245;1039;144;0;-553;-283;-60;0;0;-57;-809;230;0;230;-26;0;204;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;S5;I;2;PRAIA GRANDE;SP;43525;1048;0;226;0;0;0;1274;-142;0;0;0;91;-51;1223;188;101;-450;-542;-6;0;99;-48;-659;564;-5;559;0;0;559;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;S5;I;2;FLORIANOPOLIS;SC;43525;965;0;303;0;0;0;1268;-352;-3;0;0;-208;-562;706;179;72;-377;-297;-2;0;13;-100;-511;195;0;195;0;-29;165;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;S5;I;2;MANGUEIRINHA;PR;43525;1213;0;53;0;0;0;1266;-50;-397;0;0;-238;-685;581;154;87;-222;-122;1;0;9;-185;-281;300;1;302;0;-24;278;0
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;S5;I;2;SALVADOR;BA;43525;0;0;0;0;1262;0;1262;0;0;0;0;0;0;1262;107;0;-225;-1019;-69;0;0;0;-1206;56;0;56;0;0;56;0
ALBATROSS CCV S.A - PRUDENCIAL;1000082499;n2;S4;I;2;SAO PAULO;SP;43525;0;0;92;0;1159;0;1251;0;0;0;0;25;25;1276;520;0;-482;-1691;-108;0;2;-76;-1836;-560;0;-560;-9;0;-569;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;43525;1053;0;195;0;0;0;1247;-234;-229;0;0;-176;-639;608;193;35;-286;-257;0;0;0;-252;-567;41;-2;39;0;0;38;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;43525;875;0;373;0;0;0;1247;-408;1;0;0;58;-351;897;78;1535;-581;-1371;-8;0;101;-112;-358;538;-147;391;0;0;391;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;S5;I;2;TEOFILO OTONI;MG;43525;1105;0;140;0;0;0;1245;-271;0;0;0;-103;-374;871;165;45;-370;-495;-3;0;3;-3;-657;214;4;218;-6;0;212;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;S5;I;2;PORTO ALEGRE;RS;43525;1236;0;4;0;0;0;1240;-154;0;0;0;-104;-258;982;144;0;-219;-804;1;0;0;-8;-888;94;0;94;-7;0;87;-66
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43525;806;0;434;0;0;0;1240;-332;0;0;0;14;-317;923;164;37;-258;-481;-1;0;2;-3;-541;382;7;388;-1;0;387;0
TERRA INVESTIMENTOS DTVM;1000084514;n2;S4;I;2;SAO PAULO;SP;43525;0;0;1061;168;0;0;1229;-79;0;0;0;28;-51;1178;6189;3760;-1970;-6089;-980;0;891;-258;1543;2722;0;2722;-365;-1399;958;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SERRANA - CRESOL SERRANA;9476168;b3S;S5;I;2;CAPAO BONITO;SP;43525;1083;0;136;0;0;0;1219;-134;-227;0;0;-2620;-2981;-1762;55;129;-302;-217;-2;0;7;-523;-853;-2615;0;-2615;0;-34;-2649;0
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83325811;b3S;S5;I;2;BELEM;PA;43525;1011;0;199;0;0;0;1210;-19;0;0;0;-84;-103;1107;429;0;-603;-30;0;0;0;-7;-211;896;0;896;-78;0;818;0
BRASIL PRÉ-PAGOS - PRUDENCIAL;1000084789;n4;;I;2;BARUERI;SP;43525;0;0;1204;0;0;0;1204;0;0;0;0;2;2;1206;9947;0;-2815;-6523;-1070;-160;2894;-6057;-3784;-2579;1;-2577;0;0;-2577;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;43525;1082;0;120;0;0;1;1202;-266;-105;0;0;-177;-548;654;95;83;-336;-244;0;0;22;-214;-595;59;15;75;0;-5;70;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;S5;I;2;ARAXA;MG;43525;1056;0;142;0;0;0;1198;0;0;0;0;578;578;1776;0;0;-84;-57;-7;0;1;-4;-151;1625;0;1625;-46;-22;1557;-225
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;S5;I;2;SERTAOZINHO;SP;43525;697;0;490;0;0;0;1187;-359;0;0;0;-42;-401;786;107;143;-288;-339;-2;0;41;-26;-365;421;0;421;0;-29;393;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL;7494300;b3S;S5;I;2;ERECHIM;RS;43525;1098;0;87;0;0;0;1185;-240;0;0;0;-96;-336;849;124;0;-407;-235;0;0;0;-1;-519;330;0;330;0;0;330;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;43525;1053;0;130;0;0;0;1183;-140;-234;0;0;-1572;-1945;-762;177;8;-245;-239;0;0;0;-312;-610;-1373;0;-1373;0;0;-1373;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;S5;I;2;CARIACICA;ES;43525;1085;0;95;0;0;0;1180;0;0;0;0;-34;-34;1146;0;0;-182;-116;-5;0;3;0;-301;845;2;847;-9;0;838;-448
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;S5;I;2;SAO FRANCISCO DE SALES;MG;43525;933;0;238;0;0;0;1171;-218;-90;0;0;-101;-408;763;93;62;-446;-250;-9;0;86;-40;-505;258;9;267;-14;-15;238;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS COOPERPLAN LTDA. - SICOOB COOPERPLAN;2674113;b3S;S5;I;2;BRASILIA;DF;43525;1079;0;92;0;0;0;1170;-167;-251;0;0;-67;-485;685;71;25;-391;-321;-7;0;810;-74;113;798;0;798;0;0;798;0
