Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IBEMA - CRESOL IBEMA;4232022;b3S;;I;2;IBEMA;PR;41791;19745;15203;16830;3843;2915;-65;0;2
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;;I;2;BELEM;PA;41791;19711;13778;5263;1794;14447;1176;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARANIAÇU - CRESOL GUARANIAÇU;5121687;b3S;;I;2;GUARANIACU;PR;41791;19681;15304;16509;4489;3172;-163;0;1
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;;I;2;CANDIDO DE ABREU;PR;41791;19680;14889;17304;5904;2376;-45;0;1
RBC BRASIL DTVM LTDA. - PRUDENCIAL;1000083890;n2;;I;3;SAO PAULO;SP;41791;19633;0;10213;0;9419;-12527;2;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CAMPO NOVO-CRESOL CAMPO NOVO;4599400;b3S;;I;2;CAMPO NOVO;RS;41791;19537;15223;17728;8753;1809;-539;0;1
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;;I;2;BELO HORIZONTE;MG;41791;19516;0;4443;0;15072;-27;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;;I;2;PIMENTA;MG;41791;19505;10212;14800;12708;4705;130;0;0
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;41791;19494;13577;17090;16379;2404;-51;0;2
BONCRED - PRUDENCIAL;1000080604;n1;;C;2;NOVO HAMBURGO;RS;41791;19333;2352;2617;13;16716;230;2;0
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;41791;19322;7830;15373;14899;3949;418;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;;I;2;RENASCENCA;PR;41791;19277;13982;16546;5681;2731;78;0;0
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;41791;19276;12512;12465;11388;6811;597;0;0
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;;I;2;CARIACICA;ES;41791;19250;15704;1639;0;17611;944;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DE UBERLÂNDIA LTDA.;65308447;b3S;;I;2;UBERLANDIA;MG;41791;19209;15823;5218;3970;13992;327;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA BAIXADA CUIABANA;8742188;b3S;;I;2;CUIABA;MT;41791;19177;13631;14181;13251;4996;-44;0;3
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;;I;2;AUREA;RS;41791;19142;14526;16829;8743;2313;-250;0;3
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;41791;19134;12709;13016;12303;6118;689;0;0
OLIVEIRA FRANCO SCVM - PRUDENCIAL;1000082901;n2;;I;2;CURITIBA;PR;41791;19054;0;14426;12904;4628;54;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;41791;19036;17407;3576;3291;15461;189;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;;I;2;TANGARA;SC;41791;18966;14429;16124;8198;2842;-336;0;3
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALGADO FILHO - CRESOL SALGADO FILHO;4611476;b3S;;I;2;SALGADO FILHO;PR;41791;18880;14853;16286;3933;2594;-168;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;41791;18773;14029;9960;9327;8813;768;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;;I;2;PINHALZINHO;SC;41791;18737;12139;16035;8895;2702;-89;0;3
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;;I;2;GUAPE;MG;41791;18695;12825;14250;7945;4445;224;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5231945;b3S;;I;2;IVAIPORA;PR;41791;18678;13044;16519;6411;2159;-188;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;41791;18665;13821;444;0;18221;1152;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;;I;2;SANTA LUCIA;PR;41791;18565;12824;15857;4376;2709;41;0;1
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PORTO XAVIER-CRESOL PORTO XAVIER;5442759;b3S;;I;2;PORTO XAVIER;RS;41791;18467;13844;15608;5295;2859;-8;0;2
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PEROLA D'OESTE - CRESOL PEROLA D'OESTE;5138766;b3S;;I;2;PEROLA D'OESTE;PR;41791;18426;12038;15572;6334;2855;114;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;41791;18387;7416;10929;9897;7458;462;0;0
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;41791;18359;16124;11131;10773;7228;209;0;3
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;;I;2;SANTALUZ;BA;41791;18353;12885;15085;14712;3268;-75;0;5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;41791;18247;10013;15060;14029;3187;302;0;1
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;;I;2;RONDONOPOLIS;MT;41791;18167;10206;13118;12517;5049;220;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;41791;17994;11723;7031;6435;10963;148;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;41791;17958;10064;16733;16122;1226;-1120;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;41791;17948;12881;6696;5501;11251;645;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO;26758433;b3S;;I;2;BELO HORIZONTE;MG;41791;17870;17079;716;0;17154;414;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9720794;b3S;;I;2;RIO DE JANEIRO;RJ;41791;17768;10301;13847;13018;3921;307;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;41791;17741;10563;14128;12463;3613;65;0;2
SENFF S.A. - CFI - PRUDENCIAL;1000083670;n1;;I;2;CURITIBA;PR;41791;17689;17132;9338;7780;8351;1110;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;41791;17677;11638;9963;7890;7714;563;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO IESA E COMERCIANTES DE VESTUÁRIOS DE ARARAQUARA E REGIÃO - SICOOB IESACRED;53236808;b3S;;I;2;ARARAQUARA;SP;41791;17626;13733;9311;8384;8314;279;0;2
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25626490;b3S;;I;2;LAVRAS;MG;41791;17600;12841;12948;8149;4652;-279;0;3
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;;I;2;MANGUEIRINHA;PR;41791;17576;13984;14927;3433;2650;136;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;;I;2;SANTO ANTONIO DO SUDOESTE;PR;41791;17470;12757;14332;3755;3138;117;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;41791;17455;12154;15125;5585;2330;109;0;0
CECM COMERCIANTES DE AUTOMOTORES, PEÇAS E SERVIÇOS DE CUIABÁ E VÁRZEA GRANDE E EMPREGADOS EM SANEAMENTO DO MATO GROSSO E FUNCIONÁRIOS DO SISTEMA FIEMT, FECOMÉRCIO, FAMATO E FETRAMAR - SICOOB MULTIPLO;4310638;b3S;;I;2;CUIABA;MT;41791;17419;5212;14233;12397;3187;319;0;1
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;;I;2;PORTO ALEGRE;RS;41791;17370;11267;11016;10150;6354;88;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;41791;17370;14823;13498;13070;3872;395;0;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;;I;2;CAJATI;SP;41791;17364;9621;562;0;16802;617;0;0
JGP DTVM LTDA. - PRUDENCIAL;1000084284;n2;;I;2;RIO DE JANEIRO;RJ;41791;17362;0;9160;0;8203;12095;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;;I;2;ITAJUBA;MG;41791;17223;8804;14075;13707;3149;379;0;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;41791;17195;7642;9765;8769;7431;357;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6115743;b3S;;I;2;BOA VENTURA DE SAO ROQUE;PR;41791;17081;12100;14885;3505;2196;-57;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;41791;17052;10890;12232;11838;4820;596;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA UNIÃO NO NORDESTE;3102185;b3S;;I;2;JOAO PESSOA;PB;41791;17039;11435;9309;7726;7730;375;0;2
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;;I;2;MACEIO;AL;41791;17021;3162;7633;7441;9389;1495;0;0
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO LTDA. - MAGICREDI-RJ;5040680;b3S;;I;2;RIO DE JANEIRO;RJ;41791;16995;12813;11610;11302;5385;258;0;3
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREI ROGÉRIO - CRESOL FREI ROGÉRIO;6890201;b3S;;I;2;FREI ROGERIO;SC;41791;16975;13642;14162;5523;2812;-67;0;1
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;;I;2;SAO PAULO;SP;41791;16939;0;12283;0;4656;-24;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;41791;16847;11352;1977;0;14870;1084;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DO GRUPO ECONÔMICO RHODIA;57563728;b3S;;I;2;SANTO ANDRE;SP;41791;16820;13404;5411;4226;11408;236;0;0
OMAR CAMARGO CCV LTDA - PRUDENCIAL;1000082891;n2;;I;2;CURITIBA;PR;41791;16813;0;6402;0;10411;-138;1;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ;7514202;b3S;;I;2;AGUAS DE CHAPECO;SC;41791;16707;13628;14557;4929;2150;-69;0;3
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;41791;16684;10293;14737;13317;1946;-97;0;3
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE E DA EDUCAÇÃO DO NORTE PAULISTA - UNICRED NORTE PAULISTA;2250781;b3S;;I;2;BEBEDOURO;SP;41791;16662;11832;12973;12618;3690;281;0;1
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;;I;2;APIUNA;SC;41791;16618;11088;14402;8694;2217;87;0;2
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARACIABA-CRESOL GUARACIABA;5400634;b3S;;I;2;GUARACIABA;SC;41791;16522;12362;14510;8024;2012;-63;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC;8083363;b3S;;I;2;INDAIAL;SC;41791;16492;12780;14018;13228;2474;87;0;3
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;41791;16462;8930;12046;10864;4416;322;0;1
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;41791;16372;10879;11580;11034;4792;-95;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;41791;16335;8499;12646;12022;3689;-319;0;2
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;;I;2;RIO DE JANEIRO;RJ;41791;16128;0;6918;0;9210;274;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DA REGIÃO METROPOLITANA DE BELÉM LTDA - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;41791;16102;11820;8739;6619;7363;175;0;1
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;;I;2;ARACI;BA;41791;16027;10698;14901;14691;1126;-1115;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRAIA GRANDE E REGIÃO - SICOOB COOPERACE;9639338;b3S;;I;2;PRAIA GRANDE;SP;41791;16011;9270;14310;13955;1701;39;0;0
MARSAM DTVM LTDA - PRUDENCIAL;1000084064;n2;;I;2;SAO PAULO;SP;41791;15962;0;8840;0;7123;74;1;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;;I;2;TIRADENTES DO SUL;RS;41791;15960;11347;13729;7107;2230;87;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP;67915868;b3S;;I;2;TABOAO DA SERRA;SP;41791;15922;5035;421;0;15501;693;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA IZABEL DO OESTE - CRESOL SANTA IZABEL DO OESTE;5276770;b3S;;I;2;SANTA IZABEL DO OESTE;PR;41791;15873;12748;12510;2688;3363;192;0;0
CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS DE CREDITO E ECONOMIA FAMILIAR E SOLIDARIA - CONFESOL;10398952;b3C;;I;2;FLORIANOPOLIS;SC;41791;15844;0;253;0;15591;17;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS COMERCIANTES DE VEÍCULOS, PEÇAS E ACESSÓRIOS PARA VEÍCULOS DE CURITIBA E REGIÃO - SICREDI SINCOCRED PR;7070495;b3S;;I;2;CURITIBA;PR;41791;15687;6528;13701;12048;1986;57;0;3
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;41791;15686;11731;12893;8489;2793;48;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46058731;b3S;;I;2;PAULINIA;SP;41791;15672;12730;160;0;15512;747;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;;I;2;CHAPADA GAUCHA;MG;41791;15542;11219;12352;5734;3190;301;0;1
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44746352;b3S;;I;2;BARRA BONITA;SP;41791;15513;4030;3285;1076;12228;356;0;0
CREBEL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DAS EMPRESAS BELGO BEKAERT - CREBEL LTDA.;23241540;b3S;;I;2;CONTAGEM;MG;41791;15402;9135;868;0;14535;636;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;41791;15395;10424;618;0;14777;1262;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;;I;2;CERES;GO;41791;15369;11606;10275;9662;5094;490;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AÇO MINAS GERAIS S.A. - AÇOMINAS E EMPRESAS SUBSIDIÁRIAS EM OURO BRANCO LTDA. - COOPAÇO;17314501;b3S;;I;2;OURO BRANCO;MG;41791;15336;5027;1359;0;13977;939;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11969853;b3S;;I;2;SAO MIGUEL DO IGUACU;PR;41791;15308;12372;13121;5540;2187;-862;0;1
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BLUMENAU - CRESOL BLUMENAU;7522059;b3S;;I;2;BLUMENAU;SC;41791;15284;12235;13421;7925;1864;-958;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;;I;2;BETIM;MG;41791;15249;6522;2482;1676;12767;796;0;0
COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA;71437123;b3S;;I;2;ALTEROSA;MG;41791;15213;9048;11046;7943;4167;189;0;1
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;;I;2;XANXERE;SC;41791;15165;11363;12862;7502;2303;77;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;41791;15069;8856;10853;10319;4216;488;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27302181;b3S;;I;2;VITORIA;ES;41791;15066;13938;6647;5421;8420;27;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;;I;2;GUARULHOS;SP;41791;15050;8083;11809;11302;3241;-560;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;;I;2;VOTUPORANGA;SP;41791;15031;11423;13451;13222;1580;65;0;2
PRIME S/A CCV - PRUDENCIAL;1000082585;n2;;I;2;RIO DE JANEIRO;RJ;41791;15013;0;3833;0;11179;291;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;;I;2;PINDAMONHANGABA;SP;41791;14981;10352;367;0;14614;685;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA NOVA ALTA PAULISTA - SICREDI NOVA ALTA PAULISTA SP;11094093;b3S;;I;2;DRACENA;SP;41791;14941;7276;12793;11498;2148;38;0;1
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;;I;2;MARCELINO RAMOS;RS;41791;14841;7785;12654;7336;2187;90;0;2
CORVAL - CVM S/A - PRUDENCIAL;1000082523;n2;;I;2;BELO HORIZONTE;MG;41791;14772;0;31323;0;-16551;-19694;1;0
COOPERATIVA DE CRÉDITO MÚTUO E SERVIÇOS FINANCEIROS DOS EMPREGADOS DO SISTEMA FINANCEIRO E DOS CONTABILISTAS NO ESTADO DO PARANÁ;5097757;b3S;;I;2;CURITIBA;PR;41791;14693;11897;7050;6574;7643;668;0;1
NSG CAPITAL - PRUDENCIAL;1000080752;n2;;C;2;RIO DE JANEIRO;RJ;41791;14649;0;5809;0;8839;1275;2;0
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;;I;2;PORTO ALEGRE;RS;41791;14605;12953;9175;8480;5429;229;1;0
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE CANGUCU - CREHNOR SUL;5132104;b3S;;I;2;CANGUCU;RS;41791;14540;5445;8541;6165;5999;281;0;9
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;;I;2;DOURADOS;MS;41791;14509;10948;12877;12199;1632;281;0;1
COOPERATIVA DE CRÉDITO RURAL DE NOVA BRASILÂNDIA D'OESTE LTDA.;5597773;b3S;;I;2;NOVA BRASILANDIA;RO;41791;14480;8986;10576;9824;3904;603;0;2
CENTRAL DAS COOPERATIVAS DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO - FEDERALCRED CENTRAL;4843307;b3C;;I;2;MACEIO;AL;41791;14442;2245;10690;3978;3752;-136;0;0
COOPERATIVA DE CRÉDITO DOS DISTRIBUIDORES E ATACADISTAS DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;10209619;b3S;;I;2;GOIANIA;GO;41791;14374;9032;7271;6953;7103;211;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE NATAL - CREDCOM-RN;8802775;b3S;;I;2;NATAL;RN;41791;14361;12307;11753;10298;2608;358;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;41791;14328;8742;6189;5691;8139;-161;0;3
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE UNIÃO DOS PLANALTOS - CRESOL UNIÃO DOS PLANALTOS;8597482;b3S;;I;2;LAPA;PR;41791;14287;7691;12745;6078;1543;-79;0;1
