Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DE PIRACICABA E REGIÃO;2072790;b3S;S5;I;2;PIRACICABA;SP;43891;330;0;69;0;0;0;399;-58;0;0;0;-17;-75;324;30;33;-162;-200;-4;0;61;-13;-254;69;0;69;-10;0;59;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;b3S;S5;I;2;JACAREI;SP;43891;399;0;0;0;0;0;399;0;0;0;0;0;0;399;0;0;-111;-92;1;0;19;0;-184;215;0;215;0;0;215;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CIA AÇUCAREIRA VALE DO ROSÁRIO - COOPERVALE;44958981;b3S;S5;I;2;MORRO AGUDO;SP;43891;396;0;0;0;0;0;396;0;0;0;0;55;55;452;0;0;-112;-142;1;0;0;1;-256;196;0;196;0;0;196;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;S5;I;2;BRASILIA;DF;43891;393;0;3;0;0;0;396;-62;0;0;0;-2;-65;331;0;0;-242;-72;0;0;20;0;-294;37;1;38;0;0;38;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS FERROVIÁRIAS NO ESTADO DE SÃO PAULO;53932869;b3S;S5;I;2;OSASCO;SP;43891;377;0;17;0;0;0;394;0;0;0;0;5;5;400;0;0;-114;-76;1;0;16;-1;-177;223;0;223;0;0;223;0
CREBEL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DAS EMPRESAS BELGO BEKAERT - CREBEL LTDA.;23241540;b3S;S5;I;2;CONTAGEM;MG;43891;328;0;64;0;0;0;392;0;0;0;0;4;4;395;0;0;-55;-96;0;0;0;0;-151;244;0;244;0;0;244;-195
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;S4;I;2;PORTO ALEGRE;RS;43891;0;0;80;0;310;0;391;0;0;0;0;0;0;391;0;0;-82;-357;-22;0;0;0;-460;-69;0;-69;0;0;-69;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA - CREDITA;2115870;b3S;S5;I;2;ITAPIRA;SP;43891;390;0;0;0;0;0;390;1;0;0;0;4;3;394;0;0;-78;-89;0;0;1;0;-166;227;0;227;0;-6;221;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;2475222;b3S;S5;I;2;VITORIA;ES;43891;358;0;31;0;0;0;389;-25;0;0;0;-25;-50;339;1;3;-150;-159;-2;0;10;-12;-309;29;0;29;-9;0;20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL;59620708;b3S;S5;I;2;SAO PAULO;SP;43891;363;0;21;0;0;0;384;0;0;0;0;-26;-26;358;0;0;-98;-88;1;0;0;0;-187;171;0;171;0;0;171;0
NOSSA TERRA COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DE AGRONEGÓCIO E AFINS;49204605;b3S;S5;I;2;CAJATI;SP;43891;333;0;49;0;0;0;381;0;0;0;0;161;161;543;0;0;-140;-230;1;0;0;-1;-372;170;0;170;0;-27;144;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA BOMBRIL;57038408;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43891;373;0;8;0;0;0;381;0;0;0;0;-8;-8;373;0;0;-107;-49;-1;0;0;0;-157;216;0;216;-2;0;214;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA SKF E COLIGADAS;49091119;b3S;S5;I;2;CAJAMAR;SP;43891;365;0;13;0;0;0;378;0;0;0;0;-9;-9;369;0;0;-37;-141;0;0;0;0;-178;191;0;191;0;0;191;0
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;I;1;TERESINA;PI;43891;305;0;69;0;0;0;374;0;-43;0;0;-125;-168;206;23;19;-454;-313;-21;0;3;-5;-747;-541;0;-541;0;0;-541;0
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;S5;I;2;LENCOIS PAULISTA;SP;43891;327;0;46;0;0;0;373;-24;0;0;0;-13;-37;336;1;0;-222;-142;-1;0;20;0;-346;-10;3;-7;1;0;-8;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA AÇO MINAS GERAIS S.A. - AÇOMINAS E EMPRESAS SUBSIDIÁRIAS EM OURO BRANCO LTDA. - COOPAÇO;17314501;b3S;S5;I;2;OURO BRANCO;MG;43891;256;0;112;0;0;0;368;0;0;0;0;-33;-33;335;0;0;-138;-126;-2;0;5;0;-260;74;22;97;0;0;97;-77
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASTRAZENECA DO BRASIL;1288797;b3S;S5;I;2;COTIA;SP;43891;363;0;0;0;0;0;363;0;0;0;0;-21;-21;342;0;0;0;-149;0;0;0;0;-149;193;0;193;0;0;193;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA PILKINGTON BRASIL;2104058;b3S;S5;I;2;CACAPAVA;SP;43891;331;0;31;0;0;0;362;0;0;0;0;-21;-21;341;0;0;-98;-134;0;0;0;0;-232;109;0;109;0;0;109;0
BOLETOBANCARIO.COM TEC PAGAMENTOS - PRUDENCIAL;1000085094;n4;;I;2;CURITIBA;PR;43891;0;0;360;0;0;0;360;0;0;0;-4;0;-4;356;12499;0;-3539;-8370;-1436;0;5;-7;-848;-491;-101;-592;-12;0;-604;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;S5;I;2;VISCONDE DO RIO BRANCO;MG;43891;330;0;30;0;0;0;360;0;0;0;0;-19;-19;341;0;0;-120;-50;-2;0;6;1;-167;175;2;177;-5;0;172;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;S5;I;2;JOAO PESSOA;PB;43891;352;0;4;0;0;0;356;-74;0;0;0;1;-73;282;9;0;-155;-75;0;0;0;0;-222;60;0;60;0;0;60;-35
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE;71384697;b3S;S5;I;2;CONGONHAS;MG;43891;332;0;19;0;0;0;351;0;0;0;0;-13;-13;337;0;0;-59;-131;0;0;7;-4;-187;151;2;152;0;0;152;0
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;S4;I;2;SAO PAULO;SP;43891;0;0;0;0;346;0;346;0;0;0;0;0;0;346;68;0;-134;-275;-23;0;0;0;-364;-18;0;-18;0;0;-18;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SIDERÚRGICAS, METALÚRGICAS E ELETRO-MECÂNICAS DE JOÃO MONLEVADE LTDA. - CREDIBELGO;24235459;b3S;S5;I;2;JOAO MONLEVADE;MG;43891;345;0;0;0;0;0;345;-2;0;0;0;-8;-11;335;0;0;-174;-166;0;0;31;-3;-312;23;16;38;0;0;38;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON;73077398;b3S;S5;I;2;VALINHOS;SP;43891;332;0;12;0;0;0;344;0;0;0;0;-7;-7;337;0;0;-117;-171;0;0;0;0;-289;48;0;48;0;0;48;0
SOL CC - PRUDENCIAL;1000082097;n2;S4;I;2;NATAL;RN;43891;0;0;0;0;342;0;342;0;0;0;0;0;0;342;17;0;-288;-231;0;0;28;0;-474;-132;0;-132;0;0;-132;0
SCD CREDITAS - PRUDENCIAL;1000084909;n1;S5;I;2;SAO PAULO;SP;43891;329;0;9;0;0;0;338;0;0;0;0;10;10;348;1898;0;-782;-1408;-286;0;2;-10;-587;-238;0;-238;0;0;-238;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DE ÓRGAOS GESTORES DE RECURSOS HÍDRICOS DO ESTADO DE SÃO PAULO - COOPERHIDRO;53800488;b3S;S5;I;2;SAO PAULO;SP;43891;319;0;17;0;0;0;337;-16;0;0;0;-41;-57;280;0;0;-135;-126;1;0;0;1;-263;17;0;17;0;0;17;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;S5;I;2;SAO PAULO;SP;43891;316;0;20;0;0;0;336;0;0;0;0;-33;-33;303;0;0;-202;-93;1;0;0;-5;-302;1;0;1;0;0;1;0
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;43891;126;0;397;-190;0;0;333;0;0;0;0;0;0;333;52;0;-284;-412;-43;0;0;0;-686;-353;0;-353;0;0;-353;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;S5;I;2;BELO HORIZONTE;MG;43891;289;0;43;0;0;0;332;-13;0;0;0;-55;-69;263;0;0;-164;-158;0;0;0;-3;-325;-62;0;-62;0;0;-62;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;S5;I;2;RIO CLARO;SP;43891;328;0;2;0;0;0;330;-27;0;0;0;-14;-41;289;0;0;0;-143;0;0;1;0;-143;146;0;146;0;0;146;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;S5;I;2;SAO PAULO;SP;43891;313;0;15;0;0;0;329;0;0;0;0;-72;-72;257;0;0;0;-39;0;0;0;0;-39;217;0;217;0;0;217;-88
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI;16651002;b3S;S5;I;2;ITABIRA;MG;43891;292;0;34;0;0;0;326;-13;0;0;0;-61;-74;252;57;0;-225;-113;-3;0;27;-2;-258;-6;27;21;-11;0;10;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - SICOOB COOPECIC;19495266;b3S;S5;I;2;CATAGUASES;MG;43891;309;0;8;0;0;0;317;-2;-2;0;0;-62;-66;251;17;0;-121;-148;-2;0;35;-19;-237;14;23;36;-7;0;29;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;S5;I;2;JABOTICABAL;SP;43891;307;0;2;0;0;0;309;0;0;0;0;-5;-5;304;2;0;-132;-91;1;0;0;1;-223;82;0;82;0;-3;78;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;S5;I;2;PINDAMONHANGABA;SP;43891;265;0;41;0;0;0;306;0;0;0;0;-7;-7;298;0;0;-118;-97;1;0;0;0;-215;83;0;83;0;0;83;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS EM INSTITUIÇÕES DO SISTEMA FINANCEIRO NAS REGIÕES DE SÃO PAULO E CAMPINAS (SP) - CREDISCOOP;3674133;b3S;S5;I;2;SAO PAULO;SP;43891;296;0;9;0;0;0;306;-45;0;0;0;-59;-104;201;0;0;-127;-103;0;0;5;0;-225;-24;0;-24;0;0;-24;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;S5;I;2;IBIA;MG;43891;301;0;1;0;0;0;302;0;0;0;0;-35;-35;267;0;24;-67;-46;-12;0;0;-1;-102;164;0;164;-54;0;110;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;S5;I;2;ORLANDIA;SP;43891;294;0;4;0;0;0;299;0;0;0;0;-29;-29;270;0;0;0;-80;0;0;17;0;-63;207;0;207;0;0;207;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE;3990888;b3S;S5;I;2;PORTO ALEGRE;RS;43891;296;0;0;0;0;0;296;-1;0;0;0;-12;-13;283;2;0;-138;-105;0;0;0;0;-242;42;0;42;0;0;42;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO FLEURY;71965313;b3S;S5;I;2;SAO PAULO;SP;43891;262;0;30;0;0;0;292;0;0;0;0;7;7;299;0;0;-90;-104;0;0;0;0;-194;105;-10;95;0;0;95;0
FAMILIA PAULISTA CI S.A. - PRUDENCIAL;1000083429;n1;S5;I;2;SANTOS;SP;43891;118;0;170;0;0;0;288;0;0;0;0;-16;-16;272;643;0;-223;-1034;-68;0;307;-18;-392;-120;204;84;-34;0;50;0
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;S4;I;2;SAO PAULO;SP;43891;101;0;185;0;0;0;286;-7;0;0;0;-8;-15;272;0;0;-201;-673;-13;0;0;0;-887;-616;0;-616;0;0;-616;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;S5;I;2;MAUA;SP;43891;277;0;7;0;0;0;284;0;0;0;0;-7;-7;277;0;0;-53;-44;0;0;0;0;-97;180;0;180;0;0;180;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TICKET SERVIÇOS COMÉRCIO E ADMINISTRAÇÃO;57440521;b3S;S5;I;2;SAO PAULO;SP;43891;236;0;39;0;0;0;276;0;0;0;0;1;1;276;0;0;-164;-93;1;0;0;-3;-261;15;0;15;0;0;15;0
FIDUCIA SCMEPP LTDA - PRUDENCIAL;1000083010;n1;S5;I;2;BELO HORIZONTE;MG;43891;274;0;1;0;0;0;274;0;0;0;0;1;1;273;0;50;-71;-107;-12;0;0;-10;-150;123;1;123;-36;0;86;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;S5;I;2;BEBEDOURO;SP;43891;265;0;8;0;0;0;273;-8;-12;0;0;-7;-27;246;5;0;-108;-118;1;0;6;-2;-218;27;0;28;0;0;28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS, ARQUITETOS, AGRÔNOMOS E AFINS DO ESTADO DO RIO GRANDE DO SUL - PROJETA UNICRED;9187555;b3S;S5;I;2;PORTO ALEGRE;RS;43891;252;0;18;0;0;0;269;-51;0;0;0;-92;-143;126;253;48;-255;-269;0;0;0;-20;-245;-119;-4;-123;0;0;-123;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;S5;I;2;PAO DE ACUCAR;AL;43891;260;0;2;0;0;0;261;-10;-12;0;0;-74;-96;165;14;38;-75;-74;0;0;2;-56;-151;14;0;14;1;0;13;-8
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;S5;I;2;RIO CLARO;SP;43891;253;0;5;0;0;0;258;-5;0;0;0;-22;-26;232;0;0;0;-123;0;0;0;-16;-140;92;0;92;0;0;92;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;43891;9;0;249;0;0;0;258;-404;0;0;0;1;-404;-146;0;0;-327;-166;0;0;439;-8;-62;-208;-2;-211;0;0;-211;0
VNK SCMEPP - PRUDENCIAL;1000084404;n1;S5;I;2;FORTALEZA;CE;43891;254;0;4;0;0;0;258;0;0;0;0;-19;-19;239;0;0;0;-105;-9;0;0;0;-114;125;0;125;-33;0;92;0
COOPERATIVA DE CRÉDITO, POUPANÇA E SERVIÇOS FINANCEIROS DO CENTRO OESTE;5491616;b3S;S5;I;2;MINEIROS;GO;43891;255;0;3;0;0;0;257;-60;0;0;0;-7;-68;190;0;32;-131;-146;0;0;24;-8;-230;-40;0;-40;0;0;-40;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;S5;I;2;RIO DE JANEIRO;RJ;43891;231;0;24;0;0;0;255;0;0;0;0;0;0;255;0;0;-106;-45;-3;0;0;0;-155;100;0;100;0;0;100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;S5;I;2;SAO PAULO;SP;43891;237;0;18;0;0;0;255;0;0;0;0;0;0;255;0;0;-128;-86;0;0;0;0;-214;41;0;41;0;0;41;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;S5;I;2;SAO GONCALO;RJ;43891;243;0;11;0;0;0;255;0;0;0;0;-32;-32;223;0;0;-212;-137;1;0;80;0;-271;-48;0;-48;0;0;-48;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;S5;I;2;AMERICANA;SP;43891;252;0;0;0;0;0;252;0;-17;0;0;-352;-369;-117;56;11;-3;-160;-12;0;0;-13;-120;-237;0;-237;-46;0;-283;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;S5;I;2;SAO PAULO;SP;43891;174;0;77;0;0;0;251;-88;0;0;0;11;-77;174;0;0;-184;-172;1;0;0;1;-358;-184;2;-182;0;0;-182;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;S5;I;2;SAO PAULO;SP;43891;240;0;10;0;0;0;250;0;-18;0;0;0;-18;232;1;0;-81;-171;1;0;48;1;-205;27;0;27;0;0;27;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;S5;I;2;LENCOIS PAULISTA;SP;43891;98;0;149;0;0;0;247;0;0;0;0;-57;-57;190;1;0;-143;-156;1;0;0;0;-299;-110;0;-110;0;0;-110;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;S5;I;2;SAO PAULO;SP;43891;228;0;16;0;0;0;244;-12;0;0;0;-35;-47;197;20;26;-79;-164;-2;0;11;-2;-191;6;0;6;0;0;6;0
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;S5;I;2;MACEIO;AL;43891;238;0;2;0;0;0;240;0;-1;0;0;-91;-93;148;0;0;-43;-96;-9;0;0;0;-148;0;0;0;-11;0;-12;0
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;S5;I;2;SAO PAULO;SP;43891;177;0;61;0;0;0;239;0;-3;0;0;-17;-20;219;63;68;0;-28;-20;0;0;0;83;301;-3;299;-102;0;196;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;S5;I;2;VALINHOS;SP;43891;229;0;7;0;0;0;237;0;0;0;0;-6;-6;230;0;0;-108;-59;1;0;0;0;-167;63;0;63;0;-11;52;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA DE BARRA BONITA E REGIÃO;44746352;b3S;S5;I;2;BARRA BONITA;SP;43891;163;0;73;0;0;0;236;-7;0;0;0;-18;-25;211;0;1;-279;-63;0;0;128;-3;-215;-4;9;5;0;0;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;S5;I;2;SAO PAULO;SP;43891;225;0;9;0;0;0;235;0;0;0;0;-26;-26;209;0;0;-86;-64;0;0;0;0;-151;58;0;58;0;-4;54;0
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DE ALAGOAS;12272183;b3S;S5;I;2;MACEIO;AL;43891;150;0;84;0;0;0;233;1;0;0;0;114;113;346;4;0;-437;-242;-2;0;0;-40;-716;-370;0;-370;0;0;-370;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;S5;I;2;JOAO PESSOA;PB;43891;211;0;19;0;0;0;230;-15;0;0;0;-9;-24;206;9;0;-60;-77;1;0;0;-2;-130;76;1;78;0;0;77;-63
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;S5;I;2;RIO DE JANEIRO;RJ;43891;219;0;8;0;0;0;227;0;0;0;0;-23;-23;204;0;0;-206;-134;0;0;193;0;-147;58;2;60;0;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;S5;I;2;CONTAGEM;MG;43891;192;0;33;0;0;0;225;0;0;0;0;0;0;225;0;0;-112;-61;1;0;0;0;-173;52;0;52;0;0;52;-38
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;S4;I;2;PORTO ALEGRE;RS;43891;0;0;221;0;0;0;221;0;0;0;0;0;0;221;2188;0;-1073;-876;-225;0;10;-112;-88;133;0;133;-47;0;87;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;S5;I;2;JUNDIAI;SP;43891;219;0;0;0;0;0;219;0;0;0;0;4;4;223;0;0;0;-51;0;0;0;0;-51;172;0;172;0;0;172;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA PERPART, DO IPA E DA ADAGRO - COOPEMATER;11356599;b3S;S5;I;2;RECIFE;PE;43891;216;0;2;0;0;0;218;0;0;0;0;-9;-9;209;0;0;-144;-73;0;0;0;-3;-221;-11;1;-12;0;0;-12;0
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;S4;I;2;FLORIANOPOLIS;SC;43891;0;0;1;0;217;0;217;0;0;0;0;0;0;217;0;5;-87;-119;-11;0;0;0;-211;6;0;6;-2;0;4;0
BCO FICSA S.A. - PRUDENCIAL;1000081737;b1;S4;I;2;SAO PAULO;SP;43891;182;0;35;0;0;0;217;-4;0;0;0;-4;-8;209;0;0;-455;-2247;-2;0;12;-449;-3140;-2931;0;-2931;0;0;-2931;0
NUMATUR CC LTDA - PRUDENCIAL;1000082451;n2;S5;I;2;SAO PAULO;SP;43891;0;0;14;0;196;0;210;0;0;0;0;0;0;210;11;0;-88;-108;-11;0;0;0;-197;14;0;14;-5;0;9;0
PILLA CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;I;2;PORTO ALEGRE;RS;43891;0;0;209;0;0;0;209;0;0;0;0;0;0;209;630;0;-353;-476;-74;0;61;0;-213;-4;0;-4;0;0;-4;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;S5;I;2;PONTA GROSSA;PR;43891;201;0;2;0;0;0;203;0;0;0;0;-11;-11;192;0;0;-36;-23;0;0;4;0;-55;138;0;137;0;0;137;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;S5;I;2;SERRA;ES;43891;197;0;5;0;0;0;202;0;0;0;0;-3;-3;199;1;0;-57;-67;0;0;20;0;-103;96;0;96;0;0;96;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;S5;I;2;UBERABA;MG;43891;178;0;21;0;0;0;199;0;0;0;0;0;0;199;1;0;-63;-49;-1;0;0;0;-112;87;0;87;-2;0;85;-30
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;S5;I;2;ILHA SOLTEIRA;SP;43891;178;0;21;0;0;0;199;0;0;0;0;0;0;199;0;0;-55;-88;0;0;0;0;-143;55;0;55;0;-4;51;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;S5;I;2;VITORIA;ES;43891;176;0;13;0;0;0;189;0;0;0;0;-25;-25;164;0;0;-86;-55;1;0;0;-7;-149;15;0;15;1;0;14;0
IDEAL CTVM;1000084851;n2;S4;I;2;SAO PAULO;SP;43891;0;0;189;0;0;0;189;0;0;0;0;0;0;189;14718;0;-1389;-4215;-1429;0;0;0;7684;7873;0;7873;-3136;-434;4304;0
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;S4;I;2;SAO PAULO;SP;43891;0;0;188;0;0;0;188;0;0;0;0;0;0;188;0;0;0;-70;-9;0;0;0;-79;109;0;109;-33;0;77;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;S5;I;2;POCO VERDE;SE;43891;184;0;3;0;0;0;188;-9;-8;0;0;-27;-44;144;5;34;-63;-51;0;0;0;-41;-115;29;0;29;0;0;29;-2
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;S4;I;2;MARINGA;PR;43891;0;0;1;0;184;0;185;0;0;0;0;0;0;185;4;0;-130;-83;-10;0;10;-5;-214;-29;0;-29;0;0;-29;0
