Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior;;;;;;;
BANRISUL;30173;b1;C;1;;199;PORTO ALEGRE;RS;01/06/2013;23667324;12709767;3498495;429983;0;1232158;5398335;0;0;42791;0;0;0;60679;205897;89219;;;;;;;
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;01/06/2013;50074775;25990411;151950;2964607;0;1655900;11483816;0;0;311320;7642;0;8448;0;10358;7490322;;;;;;;
HSBC;51152;b1;C;3;;199;CURITIBA;PR;01/06/2013;60651580;29259128;5268878;521129;92837;3382808;10986463;0;0;48599;981;0;0;2411179;1349963;7329613;;;;;;;
VOTORANTIM;51011;b1;C;2;;199;SAO PAULO;SP;01/06/2013;60970797;48930203;163555;2067641;11150;2279306;4496017;0;7025;0;257022;0;0;0;389074;2369805;;;;;;;
SANTANDER;30379;b1;C;3;;199;SAO PAULO;SP;01/06/2013;217334006;141240860;34717614;3048828;138924;209446;12650303;13;72130;197160;225124;0;39137;46570;1774654;22973244;;;;;;;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;I;1;;4;RIO DE JANEIRO;RJ;01/06/2013;264989435;74718027;24289;170270599;4692303;11521550;0;2392237;0;3017;1367412;0;0;0;0;0;;;;;;;
BRADESCO;10045;b1;C;2;;199;OSASCO;SP;01/06/2013;337095487;165259258;27852921;31285604;7194;8911477;29239803;0;563515;3040234;0;0;33985;0;7142809;63758687;;;;;;;
ITAU;10069;b1;C;2;;199;SAO PAULO;SP;01/06/2013;392277274;220916654;29807108;14787159;1851653;5386045;22295946;0;77274;527990;310594;0;20235;15281;6723148;89558187;;;;;;;
CAIXA ECONOMICA FEDERAL;360305;b1;I;1;;6;BRASILIA;DF;01/06/2013;424172084;208578225;153700810;15859088;0;0;38396285;0;0;470689;460428;0;135;5450050;1256374;0;;;;;;;
BB;49906;b1;C;1;;199;BRASILIA;DF;01/06/2013;524852527;334142211;27198482;26787247;1602081;414052;77684968;0;10443267;1739833;158588;0;2251;1887249;2385455;40406844;;;;;;;
VR;50524;b1;C;2;;199;BARUERI;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
BROOKFIELD;50885;n1;C;3;;197;RIO DE JANEIRO;RJ;01/06/2013;NI;0;NI;0;NI;NI;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
OBOE;51035;n1;I;2;;197;FORTALEZA;CE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
OPPORTUNITY;51107;b2;C;2;;198;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
CM CAPITAL MARKETS;51248;n2;C;3;;196;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
PLANNER;51341;n1;C;2;;197;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
MORGAN STANLEY;51413;b1;C;3;;199;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COINVALORES;51561;n2;C;2;;196;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
GOLDMAN SACHS;51585;b2;C;3;;198;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
NSG CAPITAL;51640;n2;C;2;;196;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
CONFIDENCE;51671;b2;C;2;;198;BARUERI;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
BEXS;51743;b2;C;2;;198;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
WESTERN UNION;51767;b1;C;3;;199;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
BNY MELLON;51808;b1;C;3;;199;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
BR PARTNERS;51822;b2;C;2;;198;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
UBS;51877;b2;C;3;;198;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
INTERBOLSA DO BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;169331;n2;I;3;;15;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;I;2;;9;BELO HORIZONTE;MG;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
AGK CORRETORA DE CAMBIO S.A.;250699;n2;I;2;;21;SAO PAULO;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;I;2;;9;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
FOCO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;329598;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460065;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;I;2;;9;FLORIANOPOLIS;SC;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997185;b1;I;2;;2;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS REPRESENTANTES COMERCIAIS AUTÔNOMOS DE ROUPAS, TECIDOS E ARTIGOS DE VESTUÁRIOS DO RIO DE JANEIRO LTDA. - CCVA;1670206;b3S;I;2;;9;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
H.COMMCOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;1788147;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;I;3;;15;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;NI;NI;;;;;;;
ASM ASSET MANAGEMENT DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;2678955;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
TREVISO CORRETORA DE CÂMBIO S.A.;2992317;n2;I;2;;21;SAO PAULO;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
INFINITY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3014007;n2;I;2;;15;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;I;2;;9;LONDRINA;PR;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
AGENCIA DE FOMENTO DO ESTADO DE RORAIMA S.A. - AFERR;3058464;n1;I;1;;30;BOA VISTA;RR;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO RESIDENCIAL E EMPRESARIAL ALPHAVILLE;3058603;b3S;I;2;;9;BARUERI;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
ICATU DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;3282508;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
AVIPAM CORRETORA DE CAMBIO LTDA.;3443143;n2;I;2;;21;RIO DE JANEIRO;RJ;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
FITTA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;3512293;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÃO DO VESTUÁRIO DA REGIÃO DE CURVELO LTDA.;3962327;b3S;I;2;;9;CURVELO;MG;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;I;2;;15;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;I;2;;21;SAO PAULO;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
EBS CAPITAL CORRETORA DE CÂMBIO S/A;4068419;n2;I;2;;21;SAO PAULO;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
MAPFRE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4160039;n2;I;3;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
RELIANCE - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4215594;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DA REGIÃO METROPOLITANA DE BELÉM/PARÁ - COOPECAD;4524629;b3S;I;2;;9;BELEM;PA;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
DIRETRIZ - CORRETORA DE CAMBIO LTDA.;4567240;n2;I;2;;21;RIO DE JANEIRO;RJ;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
CORRETORA AMAZONENSE DE CAMBIO LTDA.;4623781;n2;I;2;;21;MANAUS;AM;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;4684647;n2;I;2;;21;SANTOS;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;I;3;;19;BARUERI;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;I;2;;9;PONTA GROSSA;PR;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
CIBRASEC - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;5313386;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
SAFDIÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;5389174;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS EM ESTABELECIMENTOS BANCÁRIOS, DE CRÉDITOS E FINANCIAMENTOS DE DIVINÓPOLIS E REGIÃO LTDA;5433161;b3S;I;2;;9;DIVINOPOLIS;MG;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5452073;n2;I;2;;15;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA ESTADUAL DA 8ª REGIÃO DO ESTADO DE SÃO PAULO - FINANPOL;5676236;b3S;I;2;;9;SAO JOSE DO RIO PRETO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
ESTATER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;5973229;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;n2;I;2;;21;RECIFE;PE;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
CREFIN - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA.;6346262;n1;I;2;;10;MANAUS;AM;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;I;2;;21;RECIFE;PE;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
PREVIBANK S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;6917793;n2;I;2;;16;FORTALEZA;CE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
PAX CORRETORA DE VALORES E CÂMBIO S/A;6979363;n2;I;2;;15;FORTALEZA;CE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE CRÉDITO CAIXEIRAL DO CRATO LTDA.;7174980;b3S;I;2;;9;CRATO;CE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
GÁVEA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;7253654;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
ONNIX CORRETORA DE CÂMBIO LTDA.;7333726;n2;I;2;;21;PORTO ALEGRE;RS;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;I;3;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DO SERTÃO CENTRAL DE PERNAMBUCO - ECOSOL SERTÃO CENTRAL DE PERNAMBUCO;7913550;b3S;I;2;;9;SERRA TALHADA;PE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES E DEMAIS SERV. DOS ÓRGÃOS FEDERAIS E ESTADUAIS DA SEG.PÚBLICA, DA ADMINISTRAÇÃO, DO PLANEJ.E DOS ORGÃOS VINCULADOS DE MANAUS LTDA-MILICRED MANAUS;7950031;b3S;I;2;;9;MANAUS;AM;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
SOL CORRETORA DE CÂMBIO LTDA.;8520517;n2;I;2;;21;NATAL;RN;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
NOVO MUNDO CORRETORA DE CÂMBIO S.A.;8609934;n2;I;2;;21;SAO PAULO;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
F.D'GOLD - DISTRIBUIDORA DE TÍTULOS E VALORES MOB ILIÁRIOS LTDA.;8673569;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DO VALE DO IPANEMA - CREDITAG ÁGUAS BELAS;8839952;b3S;I;2;;9;AGUAS BELAS;PE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;I;3;;8;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
GBM BRASIL - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;9391874;n2;I;3;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE CREDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDARIA DE MORRO DO CHAPEU -ECOSOL MORRO DO CHAPEU;9467338;b3S;I;2;;9;MORRO DO CHAPEU;BA;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;I;2;;15;RECIFE;PE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
COOPERATIVA DE CRÉDITO RURAL DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA DE CARUARU E RIACHO DAS ALMAS/PERNAMBUCO;9524431;b3S;I;2;;9;CARUARU;PE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
FIDUCIAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10280601;n2;I;2;;16;BELO HORIZONTE;MG;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;10749264;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
DISTRI-CASH  DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;10838114;n2;I;2;;16;POCOS DE CALDAS;MG;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
TURMALINA CORRETORA DE CÂMBIO S.A.;10853017;n2;I;2;;21;SAO PAULO;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
COOPERATIVA DE CRÉDITO RURAL DE ECONOMIA SOLIDÁRIA DE BENJAMIN CONSTANT - SOLICRED BENJAMIN CONSTANT;10926439;b3S;I;2;;9;BENJAMIN CONSTANT;AM;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
ASSOCIACAO DE POUPANCA E EMPRESTIMO DE PERNAMBUCO-APEPE;10959245;n1;I;2;;25;RECIFE;PE;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
DOURADA - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA;11545653;n1;I;2;;10;LAGOA DOURADA;MG;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
LUCCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;11846241;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;I;3;;13;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
SOMMAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12063256;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
MIRAE ASSET SECURITIES (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12392983;n2;I;3;;15;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12586596;n2;I;2;;21;SAO PAULO;SP;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
ÓRAMA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13293225;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
BRL TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13486793;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13673855;n2;I;2;;16;SAO PAULO;SP;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
MELHOR - CORRETORA DE CÂMBIO LTDA.;13839639;n2;I;2;;21;CURITIBA;PR;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
JGP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;14035129;n2;I;2;;16;RIO DE JANEIRO;RJ;01/06/2013;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;;;;;;;
CAMBIONET CORRETORA DE CÂMBIO LTDA.;14190547;n2;I;2;;21;PORTO ALEGRE;RS;01/06/2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;
