Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43983;492390;0;0;1729542;0;4103;2226034;0;0;114018;0;0;0;114018;34170;2374222;0;291329;2665551;42;396127;3061720
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;43983;0;0;364581;976;0;0;365557;0;0;0;311996;0;0;311996;225487;903040;0;1461026;2364066;26538;598051;2988655
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43983;335848;0;139871;1751298;0;1451;2228468;0;0;0;0;0;0;0;7285;2235753;0;401701;2637454;0;329945;2967398
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;43983;124744;0;5013;785504;33004;228536;1176801;39888;70079;0;77432;0;0;147510;232040;1596239;34357;949694;2580290;329;375865;2956484
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43983;419804;0;248142;1108651;0;11655;1788252;0;0;0;0;0;0;0;3286;1791538;0;614530;2406068;0;473146;2879214
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43983;395906;0;0;1802012;0;4535;2202452;0;8613;0;150;0;0;8763;0;2211216;0;135515;2346731;0;516411;2863142
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2717832;2717832;0;129534;2847366
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;43983;46032;0;83309;1498752;0;0;1628093;0;0;0;304934;0;0;304934;0;1933026;0;312235;2245262;0;559881;2805143
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;3;PORTO ALEGRE;RS;43983;29461;0;0;1833169;0;0;1862630;0;0;0;150620;0;0;150620;0;2013250;0;545774;2559024;0;230707;2789731
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43983;822;0;0;18675;0;0;19497;0;55335;29557;0;0;0;84892;1571226;1675615;136285;325511;2137411;0;638962;2776373
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43983;406337;0;22507;1487304;0;15161;1931309;0;0;0;0;0;0;0;3908;1935217;0;448028;2383245;0;390303;2773548
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1733430;1733430;0;202599;1936029;18;731734;2667781
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;43983;28522;0;0;1567080;0;0;1595602;0;0;41895;0;0;0;41895;764835;2402332;0;50414;2452746;0;212570;2665316
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2512964;2512964;0;140659;2653623
BANCO C6;1000084844;b1;S4;C;2;SAO PAULO;SP;43983;219742;0;0;1435275;13903;0;1668921;0;0;0;159206;0;0;159206;0;1828127;37868;220235;2086231;230066;292444;2608742
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;43983;16063;0;0;10875;0;0;26938;0;0;0;0;0;0;0;2158226;2185164;2274;25726;2213165;731;354257;2568153
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43983;310579;0;860;1163304;0;1332;1476075;0;0;0;0;0;0;0;1612;1477687;0;565625;2043312;0;514619;2557931
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;43983;0;0;262509;755954;4627;0;1023090;33011;0;0;164;0;0;164;0;1056264;0;1085847;2142111;0;387349;2529460
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;43983;343006;0;183181;1120648;0;19085;1665919;0;0;0;0;0;0;0;38380;1704299;0;509089;2213388;0;294894;2508282
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43983;0;0;0;1576506;0;266291;1842797;0;0;0;0;0;0;0;0;1842797;0;62363;1905159;0;594142;2499302
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2300577;2300577;0;129969;2430546
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43983;640614;0;10812;820434;0;695;1472555;0;0;0;0;0;0;0;1968;1474524;0;464782;1939305;0;453625;2392931
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;43983;287006;0;16652;837362;0;2798;1143818;0;0;0;0;0;0;0;15124;1158943;0;677726;1836669;0;501604;2338273
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;43983;565418;0;66930;712519;0;1483;1346349;0;0;0;0;0;0;0;13195;1359544;0;530522;1890066;0;405940;2296006
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;43983;0;0;130475;1371541;0;0;1502017;0;0;0;0;0;0;0;0;1502017;0;245838;1747854;0;541535;2289389
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43983;227667;0;16252;1333602;0;16146;1593667;0;0;0;0;0;0;0;2300;1595967;0;180604;1776571;0;501422;2277993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;43983;728073;0;0;372002;0;162;1100238;0;0;118144;0;0;0;118144;184130;1402511;0;499043;1901554;0;373113;2274666
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;43983;0;0;302339;2540;0;0;304879;0;0;0;0;0;0;0;1472316;1777195;4380;42146;1823722;12853;425370;2261945
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;43983;484335;0;0;850074;0;1232;1335640;0;0;92496;0;0;0;92496;31549;1459684;0;223226;1682910;0;533663;2216574
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271899;271899;0;90732;362632;0;1820898;2183530
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43983;0;0;466035;0;0;0;466035;0;0;0;0;0;0;0;438699;904735;0;154287;1059021;8562;1085912;2153495
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;43983;404232;0;60826;319894;0;682;785634;0;0;0;0;0;0;0;19755;805389;0;932410;1737799;0;364260;2102060
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;43983;2531;0;0;41256;0;0;43788;0;0;0;0;0;0;0;1065435;1109222;24669;788142;1922033;1049;154566;2077648
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;43983;388664;0;0;634189;0;0;1022853;0;0;307404;0;0;0;307404;1086;1331343;0;186477;1517820;0;558267;2076086
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;43983;334569;0;45;887742;0;281;1222637;0;0;0;0;0;0;0;19973;1242611;0;570070;1812681;0;262502;2075182
WILL FINANCEIRA;1000084600;n1;S4;C;2;VITORIA;ES;43983;0;0;2318;108193;8532;0;119044;0;0;0;0;0;1130941;1130941;5;1249990;0;830684;2080674;0;-14108;2066566
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;43983;230888;0;124461;407135;0;345;762828;0;0;0;0;0;0;0;9643;772471;0;1003393;1775863;0;255916;2031780
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43983;56;0;0;0;0;0;56;0;0;0;0;0;0;0;613698;613754;0;187672;801426;0;1136079;1937506
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;43983;504244;0;147809;457895;0;81;1110029;0;0;0;0;0;0;0;14888;1124917;0;395464;1520380;0;357561;1877942
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;43983;440480;0;0;962534;0;5096;1408110;0;0;105737;0;0;0;105737;22532;1536379;0;106664;1643043;0;225240;1868284
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;43983;245158;0;0;1257464;0;381;1503003;0;0;0;0;0;0;0;0;1503003;0;42352;1545355;0;321175;1866530
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S5;I;2;JOAO PESSOA;PB;43983;247419;0;0;1082075;0;0;1329494;0;0;0;0;0;0;0;0;1329494;0;90116;1419610;0;423556;1843166
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;43983;208189;0;0;377925;0;3;586117;543673;27223;92816;1100;0;0;121138;6818;1257746;19;355310;1613076;0;179814;1792890
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;43983;0;0;0;1530971;0;0;1530971;0;0;0;0;0;0;0;0;1530971;0;77090;1608061;0;132702;1740763
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;43983;1700;0;0;0;0;0;1700;0;0;0;0;0;0;0;0;1700;0;1658456;1660155;0;72040;1732195
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;43983;402684;0;0;695543;0;8329;1106555;0;0;71133;0;0;0;71133;22850;1200538;0;134599;1335136;0;392811;1727947
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;43983;42995;0;0;1167750;0;0;1210745;0;31256;0;98333;0;0;129589;75117;1415451;10;122753;1538213;0;189134;1727347
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1610470;1610470;0;57179;1667649
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1579151;1579151;0;87901;1667052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;43983;496255;0;0;381661;0;0;877915;0;0;85946;0;0;0;85946;39643;1003505;0;364337;1367841;1;268468;1636310
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1523057;1523057;0;101458;1624515
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;S4;I;2;RODEIO BONITO;RS;43983;129910;0;112400;786837;0;10626;1039773;0;0;0;0;0;0;0;0;1039773;0;316197;1355970;0;267016;1622986
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;43983;243841;0;41000;519838;0;66;804746;0;0;0;0;0;0;0;6229;810975;0;578944;1389919;0;231849;1621768
PAYPAL IP - PRUDENCIAL;1000085018;n4;;I;2;SAO PAULO;SP;43983;0;0;0;0;436005;0;436005;0;0;0;0;0;0;0;0;436005;2462;1095193;1533661;0;72264;1605925
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1547364;1547364;0;50079;1597443
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43983;2160;0;60271;0;0;0;62432;0;0;0;0;0;0;0;683005;745436;0;767054;1512490;0;54935;1567425
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;C;3;GUARULHOS;SP;43983;0;0;260760;145513;0;0;406273;0;0;0;356519;0;0;356519;312749;1075540;64145;108257;1247941;6837;307648;1562426
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43983;213509;0;0;832279;0;4594;1050383;0;0;104889;0;0;0;104889;19064;1174335;0;158079;1332414;4;217930;1550349
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43983;376152;0;0;584619;0;28098;988869;0;0;39107;0;0;0;39107;14201;1042177;0;138029;1180206;0;366931;1547136
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;43983;202857;0;13776;684860;0;9778;911270;0;0;0;0;0;0;0;30814;942084;0;277740;1219824;0;322650;1542474
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;43983;198296;0;14166;868649;0;1797;1082908;0;0;0;0;0;0;0;1001;1083909;0;226405;1310313;0;168722;1479035
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;S4;I;2;TEUTONIA;RS;43983;224841;0;9983;659376;0;12063;906264;0;0;0;0;0;0;0;2425;908689;0;255415;1164104;0;264789;1428894
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;S4;I;2;ITAQUI;RS;43983;218515;0;54030;426955;0;10368;709868;0;0;0;0;0;0;0;536;710404;0;325586;1035990;0;386203;1422193
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;43983;247539;0;0;140119;0;0;387658;147519;1311;0;0;0;0;1311;0;536488;25986;734794;1297267;0;80159;1377426
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;43983;184859;0;63893;668090;0;5049;921891;0;0;0;0;0;0;0;1517;923408;0;264563;1187970;0;177910;1365880
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;43983;224621;0;102114;521494;0;3288;851517;0;0;0;0;0;0;0;15051;866567;0;253481;1120049;0;222846;1342894
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;43983;349473;0;124829;205822;0;581;680705;0;0;0;0;0;0;0;8739;689444;0;324977;1014420;0;314945;1329366
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;43983;194966;0;7326;805621;0;13861;1021774;0;0;0;0;0;0;0;1482;1023256;0;76668;1099924;0;224818;1324742
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;S5;I;2;PORTO ALEGRE;RS;43983;123961;0;0;926440;0;13051;1063451;0;0;0;0;0;0;0;0;1063451;0;17721;1081172;0;195761;1276933
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;S4;I;2;GUARIBA;SP;43983;110464;0;0;486839;0;3554;600857;0;0;156782;0;0;0;156782;291;757930;0;304468;1062398;1;204595;1266994
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;43983;234343;0;8705;500808;0;7213;751070;0;0;0;0;0;0;0;1180;752250;0;276537;1028787;0;210653;1239440
OURINVEST - PRUDENCIAL;1000081012;b1;S4;I;2;SAO PAULO;SP;43983;0;0;0;483801;0;0;483801;0;0;51505;0;0;0;51505;0;535306;67363;516038;1118707;1348;118252;1238307
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;43983;207315;0;0;283748;0;120;491183;0;0;89496;0;0;0;89496;45979;626658;0;403451;1030108;0;195688;1225796
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431259;431259;0;124412;555671;0;669387;1225058
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;43983;189097;0;25574;435746;0;127;650544;0;0;0;0;0;0;0;952;651496;0;409123;1060619;0;156671;1217290
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;S4;I;2;MARAU;RS;43983;210970;0;26045;545577;0;6808;789400;0;0;0;0;0;0;0;2134;791534;0;235340;1026874;0;179556;1206431
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89990501;b3S;S4;I;2;IBIRAIARAS;RS;43983;183856;0;8646;550246;0;12023;754771;0;0;0;0;0;0;0;380;755151;0;208297;963447;0;235306;1198754
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;1080888;1080904;0;116812;1197716
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;43983;313773;0;0;720833;0;5664;1040269;0;0;0;0;0;0;0;0;1040269;0;10442;1050712;0;142310;1193022
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43983;7779;0;0;369589;0;0;377368;190618;9231;57385;60807;0;0;127422;9497;704906;105723;56475;867103;157;322603;1189863
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;43983;0;0;103974;0;0;0;103974;0;0;0;0;0;0;0;469167;573141;0;552826;1125966;0;44637;1170603
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;43983;162569;0;10059;466008;0;3464;642101;0;0;0;0;0;0;0;364;642465;0;269714;912178;0;255801;1167980
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;S5;I;2;LONDRINA;PR;43983;229842;0;0;530060;0;4363;764265;0;0;95812;0;0;0;95812;0;860077;0;139020;999097;24;168790;1167911
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;43983;40262;0;0;841875;642;6358;889137;121379;0;0;0;0;0;0;0;1010516;0;76819;1087335;0;79612;1166947
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;43983;52294;0;0;139952;0;0;192247;0;0;0;0;0;0;0;664875;857121;0;31964;889085;0;277746;1166831
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;43983;8594;0;0;101989;0;0;110583;0;0;0;0;0;0;0;546484;657067;0;249098;906165;0;250843;1157008
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;C;2;RIO DE JANEIRO;RJ;43983;17025;0;0;923017;0;0;940041;0;40838;0;0;0;0;40838;14;980894;0;12992;993886;31;160733;1154651
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;S4;I;2;SAO JOAO;PR;43983;205136;0;11708;529521;0;2285;748651;0;0;0;0;0;0;0;8289;756940;0;187225;944164;0;210452;1154617
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;43983;163493;0;36563;526574;0;1010;727640;0;0;0;0;0;0;0;10656;738296;0;228650;966946;0;186524;1153470
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;S5;I;2;CONCORDIA;SC;43983;140155;0;0;666746;0;16724;823626;0;0;56801;0;0;0;56801;1059;881486;0;101289;982775;0;158867;1141643
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;43983;6898;0;0;850293;0;0;857191;1000;0;0;65013;0;0;65013;30474;953678;0;29480;983158;0;152963;1136121
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;S5;I;2;SANTA MARIA DE JETIBA;ES;43983;284119;0;0;465706;0;5086;754912;0;0;51704;0;0;0;51704;15417;822033;0;113465;935498;0;198684;1134182
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;43983;49802;0;16228;498884;0;0;564913;4500;0;0;0;0;0;0;345902;915316;0;64332;979647;0;144231;1123879
COOPERATIVA DE CRÉDITO DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;S5;I;2;ITAJAI;SC;43983;142970;0;0;802214;0;2476;947660;0;0;0;0;0;0;0;0;947660;0;22153;969813;0;152812;1122625
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;43983;376;0;0;0;0;0;376;0;0;0;0;0;0;0;0;376;0;1066073;1066449;0;55161;1121610
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;S4;I;1;SALVADOR;BA;43983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443827;443827;0;33395;477223;0;644240;1121463
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;S4;I;2;GUAXUPE;MG;43983;241747;0;0;454807;0;1674;698229;0;0;43212;0;0;0;43212;61887;803328;0;56581;859909;0;254493;1114402
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;43983;0;0;653387;190656;0;0;844042;0;0;0;0;0;0;0;0;844042;0;24283;868325;0;237165;1105490
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ZONA SUL - SICREDI ZONA SUL RS;90497256;b3S;S4;I;2;PELOTAS;RS;43983;234740;0;6729;436862;0;8396;686728;0;0;0;0;0;0;0;13996;700723;0;194899;895622;0;203983;1099605
