Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;42064;46415;15388;20343;143;13;0;82302;-25068;-4178;-9485;0;-8420;-47151;35152;108211;412;-18576;-40572;-11905;-4311;5651;-11617;27293;62444;-69;62375;-20201;-4000;38175;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;42064;646;0;79024;4;0;2440;82114;-73297;-3600;0;0;2;-76895;5219;46;0;-5236;-2156;-4;3226;7797;-5150;-1478;3741;85;3826;-7;-153;3666;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;42064;1412;0;79094;0;0;683;81188;-82968;-827;0;0;-20;-83816;-2628;13;0;-2637;-2586;-15;2815;5687;-187;3090;463;0;463;0;0;463;0
BCO COMMERCIAL INV. TRUST S.A. - PRUDENCIAL;1000081476;b2;;I;3;BARUERI;SP;42064;542;77695;2349;547;0;0;81133;-6799;-2839;-55657;0;-7282;-72576;8557;18;0;-11061;-3472;-926;0;4576;-3908;-14772;-6215;695;-5520;-3354;0;-8874;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;42064;59033;3514;14934;833;0;0;78315;-25519;-1402;-3211;0;-5203;-35335;42980;1608;3991;-7309;-9031;-2725;0;15;-2171;-15621;27359;-406;26953;-7812;-1189;17953;-8965
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42064;19816;0;28376;27345;2061;0;77598;-39026;-19667;0;0;-2393;-61086;16512;10273;533;-7995;-9735;-2003;-278;1943;-1333;-8593;7919;171;8090;-2487;-71;5532;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;42064;11926;0;29333;-26848;62519;0;76930;-34131;-7427;0;0;-225;-41783;35147;18198;4738;-15505;-23072;-4258;121;6047;-4781;-18513;16634;-4;16630;-6266;-1514;8850;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42064;61265;0;12664;0;0;0;73929;-34231;-162;0;0;-4447;-38840;35088;0;0;-8069;-5841;-45;0;419;-657;-14193;20895;232;21127;0;0;21127;-4394
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42064;53807;3353;176;13840;0;0;71175;-22510;-53797;-3122;0;-1936;-81365;-10190;1764;1622;-3403;-4787;-537;0;35920;-7160;23420;13230;0;13230;-5560;0;7671;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42064;59016;0;11988;0;0;0;71004;-9264;-12472;0;0;-14144;-35881;35123;7684;2416;-9751;-8272;-183;0;3467;-6477;-11115;24009;102;24111;-1432;0;22679;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;42064;1693;0;66441;0;0;0;68133;-66356;0;0;0;312;-66044;2089;16;0;-2464;-1131;-16;1196;2904;-27;478;2567;0;2567;-4;0;2563;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42064;55443;0;11665;0;0;0;67108;-44036;0;0;0;-3925;-47961;19146;0;0;-456;-3805;-1064;0;9139;-7723;-3908;15238;0;15238;-6084;0;9154;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42064;50406;0;12788;0;0;15;63208;-16375;-5801;0;0;-11324;-33500;29708;9187;3761;-15009;-16394;-233;0;3390;-6726;-22023;7685;-122;7563;-1044;0;6519;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42064;0;0;61093;13;0;0;61106;-55013;0;0;0;0;-55013;6093;3320;0;-2191;-1870;-597;0;91;-91;-1337;4756;0;4757;-1170;-1848;1738;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42064;39063;0;20253;0;0;0;59316;-23474;-1242;0;0;-9847;-34564;24752;6001;3212;-11309;-7886;-132;0;1763;-5559;-13910;10842;35;10877;-754;0;10124;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42064;42182;0;14208;532;0;0;56922;-21765;-9116;0;0;-12636;-43518;13404;703;603;-5664;-7736;-50;0;6208;-5718;-11654;1750;-42;1707;-83;0;1625;0
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42064;0;36682;0;16804;0;0;53486;0;-4705;-22747;0;586;-26866;26620;0;0;-2764;-1820;-478;0;6470;-30939;-29531;-2911;76;-2835;-791;0;-3626;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;42064;1773;0;51342;0;0;0;53115;-51328;0;0;0;-51;-51378;1737;1;0;-4242;16596;0;694;167;-14931;-1716;21;-5;16;0;0;16;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42064;41277;0;10295;0;0;50;51622;-14332;-3843;0;0;-8354;-26529;25093;7880;2254;-11290;-10525;-172;0;3296;-5919;-14476;10617;43;10660;-867;0;9793;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42064;50644;0;302;0;0;0;50946;-2504;0;0;0;-18417;-20921;30025;2732;5104;-1851;-12782;-2916;0;0;-150;-9863;20162;0;20162;-8058;0;12104;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42064;47887;0;2704;0;0;0;50591;-20987;0;0;0;-8748;-29735;20856;2757;4186;-6275;-10206;-2005;363;5;-4202;-15378;5478;7;5485;-2008;0;3477;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42064;38576;0;10509;0;0;189;49274;-13461;-3610;0;0;-9336;-26407;22867;6775;1725;-11551;-8087;-130;0;2207;-6153;-15215;7652;61;7713;-743;0;6970;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42064;38711;0;10281;0;0;0;48992;0;-4405;0;0;-3233;-7637;41355;0;1021;-7424;-3872;-2209;0;1321;-165;-11329;30025;0;30025;-9445;-651;19930;-5568
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42064;27378;0;18245;0;0;0;45623;-15350;-230;0;0;-1551;-17130;28493;358;398;-6814;-4391;0;0;0;-328;-10778;17715;0;17714;-13;-254;17448;-8389
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;;C;3;GUARULHOS;SP;42064;40591;0;3877;1012;0;0;45479;-12251;-151;0;0;-8822;-21224;24255;21197;4880;-6996;-19215;-4178;313;11257;-5206;2052;26308;-502;25805;-9455;0;16351;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;BARUERI;SP;42064;0;0;1004;-6878;50645;0;44771;0;0;0;0;0;0;44771;878;0;-16231;-27448;-2519;0;49591;-44588;-40318;4453;-2276;2177;-2090;-819;-732;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42064;18670;0;24441;0;0;0;43111;-23899;0;0;0;-672;-24571;18540;1280;963;-6201;-6010;-119;0;475;-355;-9966;8574;11;8585;-240;0;8345;-2795
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;42064;83;0;52596;-10300;0;0;42379;-186;-10;0;0;0;-196;42183;46013;24642;-12436;-51302;-8048;0;1467;-1745;-1410;40773;-11;40762;-9398;-17505;13859;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42064;35651;0;6119;0;0;0;41770;-13790;0;0;0;-3611;-17401;24370;1080;1073;-5670;-5881;-110;0;326;-251;-9432;14937;4;14941;-180;0;14761;-4456
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42064;22857;0;18663;0;0;0;41520;0;-1060;0;0;-1977;-3038;38482;350;39;-5612;-3301;-1927;0;559;-555;-10448;28035;0;28035;-11836;0;16199;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;42064;38899;0;2526;0;0;0;41424;-15206;0;0;0;-13051;-28256;13168;314;1259;-2026;-15570;-1572;-5;5636;-975;-12939;229;-27;201;-185;-66;-50;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42064;31550;0;9281;0;0;0;40831;-14323;-1110;0;0;-7247;-22679;18151;892;2664;-4804;-4096;-66;0;76;-912;-6246;11905;-53;11852;-92;0;11760;-1300
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42064;25387;0;15086;0;0;0;40473;-16244;-1833;0;0;-3474;-21551;18923;4190;1538;-7537;-5295;-95;0;2666;-3539;-8072;10850;16;10867;-876;0;9991;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42064;17564;0;22662;0;0;0;40226;-17919;-1080;0;0;-3549;-22549;17677;3529;883;-5683;-2603;-74;0;1148;-2347;-5147;12529;407;12936;-592;0;12344;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42064;31000;1026;8083;0;0;0;40110;-2476;-14083;-844;0;-20840;-38243;1867;23274;536;-6884;-18017;-965;428;127;-269;-1770;97;84;181;509;-393;297;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42064;18853;0;20580;0;0;0;39433;-12207;-7170;0;0;3428;-15949;23485;351;715;-3476;-556;-35;0;1605;-892;-2287;21197;112;21309;-125;0;21184;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42064;28983;0;10407;0;0;19;39409;-10318;-4089;0;0;-3079;-17486;21923;5076;2331;-10003;-8562;-122;0;2941;-4486;-12824;9098;5525;14623;-483;0;14141;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42064;0;38061;84;0;0;0;38145;0;-5255;-22333;0;-841;-28430;9715;981;0;-3213;-2078;-707;0;489;-156;-4685;5031;138;5169;-1124;0;4044;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42064;0;0;30218;-20042;27820;0;37996;-22496;-462;0;0;0;-22958;15038;11071;0;-22271;-5379;-1082;0;9447;-4146;-12359;2679;0;2679;-1070;-68;1541;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42064;24127;0;13184;1;0;0;37312;-8058;-9008;0;0;-5627;-22694;14619;4021;1077;-5698;-4041;-117;0;1448;-2650;-5960;8659;12;8671;-558;0;8113;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;42064;31925;0;4857;0;0;0;36782;-8070;-2412;0;0;-569;-11050;25731;1498;1820;-3373;-3766;-74;0;438;-830;-4286;21445;-124;21322;-108;-253;20960;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42064;29161;0;7293;0;0;0;36454;-6969;-3309;0;0;-3101;-13379;23075;3832;3024;-7289;-5863;-107;0;1577;-3647;-8472;14603;26;14629;-543;0;14086;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42064;34133;0;477;0;0;0;34610;-4344;0;0;0;-13447;-17791;16819;1318;0;-396;-9761;-1427;0;274;-1563;-11555;5264;0;5264;-2096;-20;3148;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42064;14780;780;18631;0;0;0;34191;-22994;-667;-754;0;-3014;-27430;6761;222;157;-2911;-2009;-459;0;296;1;-4705;2057;45;2101;-1620;0;481;-1024
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42064;2856;0;31304;0;0;0;34160;-31245;0;0;0;-53;-31299;2861;115;0;-2864;3633;-11;0;15;-514;374;3235;1;3235;-1;-83;3150;-2640
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;42064;25200;0;8837;0;0;4;34042;-10177;-3784;0;0;-5519;-19481;14561;4410;1537;-6909;-4268;-104;0;1865;-3397;-6866;7695;-100;7595;-651;0;6943;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42064;27714;0;6188;0;0;56;33959;-7762;-4657;0;0;-2408;-14828;19131;3210;977;-5079;-2692;-68;0;1066;-1960;-4547;14584;27;14611;-469;0;14142;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;42064;5704;0;27242;608;0;0;33555;-31588;0;0;0;30;-31558;1996;10115;0;-16022;-10984;-1039;-717;383;-106;-18370;-16374;11;-16363;-10662;-389;-27414;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42064;25381;0;7873;0;0;0;33254;0;-4988;0;0;-1962;-6950;26304;0;239;-8278;-2007;-1354;0;4;-319;-11716;14588;1954;16542;-6764;0;9779;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;42064;24410;0;8720;0;0;0;33130;-13434;0;0;0;-1851;-15285;17845;1612;378;-3819;-5628;-31;0;260;-254;-7482;10363;87;10450;-149;0;10301;-3573
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42064;3199;0;28935;0;0;0;32135;-31370;-187;0;0;-578;-32135;0;0;0;-6999;7057;-36;0;0;-22;0;0;0;0;0;0;0;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;42064;23260;0;2601;50;6176;0;32087;-12909;-3994;0;0;-1573;-18476;13611;497;15;-3847;-3764;-799;0;703;-2410;-9606;4004;410;4414;-1017;0;3397;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;42064;24541;0;7445;0;0;29;32015;-10709;-2222;0;0;-3037;-15968;16047;3900;1501;-7388;-4767;-96;0;1450;-3974;-9373;6674;39;6713;-559;0;6154;0
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;;I;3;SAO PAULO;SP;42064;23919;0;6277;0;903;0;31099;-3315;-21981;0;0;0;-25297;5802;63;0;-1319;-873;-289;0;102;-2;-2317;3485;151;3635;-1466;0;2169;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;42064;20155;0;9945;0;0;0;30099;-83;-5537;0;0;-9062;-14682;15418;241;377;-7584;-3645;-987;0;1735;-356;-10219;5198;243;5441;-2102;0;3339;0
OURINVEST - PRUDENCIAL;1000081012;b2;;C;2;SAO PAULO;SP;42064;939;0;7040;-13693;35364;0;29650;-5691;-12336;0;0;-742;-18769;10882;3111;3813;-8543;-7342;-1282;0;914;-5;-9334;1548;0;1548;-573;0;975;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35571249;b3S;;I;2;JOAO PESSOA;PB;42064;24252;0;5125;0;0;0;29377;-11114;0;0;0;-2775;-13889;15488;361;691;-2976;-1207;-30;0;603;-968;-3525;11963;-7;11956;-13;-119;11824;-5190
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42064;18419;0;10910;0;0;0;29328;0;-7292;0;0;-2014;-9306;20022;413;0;-11793;-3154;-1558;0;14502;-1488;-3078;16944;-11;16933;-3460;0;13472;-6776
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;42064;22943;0;6021;0;0;0;28964;-10511;-261;0;0;-3993;-14764;14200;2606;1952;-6494;-6097;-115;0;4;-1719;-9863;4336;-65;4272;-247;0;4024;-1712
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70431630;b3S;;I;2;JUINA;MT;42064;25301;0;3556;0;0;0;28857;-2479;-3156;0;0;-4599;-10234;18623;3125;2928;-7072;-5283;-101;0;2108;-3396;-7692;10931;162;11093;-443;0;10650;0
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42064;27519;0;936;0;0;0;28455;-5013;0;0;0;-6433;-11446;17010;267;1410;-5756;-10904;-1385;0;1436;-1451;-16383;627;0;627;-143;-716;-232;0
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;;I;2;SAO PAULO;SP;42064;17789;0;10633;0;0;0;28422;-15497;0;0;0;-10634;-26132;2291;89;139;-1679;-1485;-724;2109;68;-153;-1636;654;0;654;758;-425;987;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;42064;24228;0;4131;0;0;0;28359;-8267;-1465;0;0;-2995;-12727;15632;1203;1997;-4306;-4047;-79;0;441;-315;-5106;10526;-9;10517;-149;-335;10033;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;42064;24562;0;3472;0;0;0;28035;-3200;-3713;0;0;-6051;-12964;15071;3025;2138;-5975;-4488;-103;0;921;-2505;-6987;8084;10;8094;-347;0;7747;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;42064;24067;0;3914;0;0;0;27981;-4736;-2292;0;0;-8542;-15569;12412;3513;1286;-5430;-4393;-99;0;1770;-3552;-6906;5506;21;5527;-521;0;5006;0
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;42064;1577;0;22534;3013;724;0;27848;-20470;-156;0;0;0;-20626;7222;31068;130;-10912;-14624;-3302;0;3226;-2972;2615;9837;21;9859;-3459;-709;5691;0
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;42064;6600;0;1984;15601;3520;0;27705;-2010;-23021;0;0;767;-24263;3442;426;96;-2117;-2492;-167;0;127;-1534;-5662;-2220;-20;-2240;0;0;-2240;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;42064;21119;0;6113;0;0;0;27232;-2714;-7967;0;0;-4283;-14964;12268;3042;795;-5529;-2752;-76;0;1859;-3151;-5812;6455;-159;6296;-292;0;6005;0
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;C;2;SANTO CRISTO;RS;42064;26944;0;255;0;0;0;27199;-3833;0;0;0;-7804;-11636;15563;1585;835;-1041;-12947;-1220;0;80;-36;-12745;2818;1;2819;-1220;0;1599;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;42064;20844;0;6123;0;0;0;26967;-7927;-2594;0;0;-2863;-13384;13584;2946;1355;-5709;-4973;-71;0;2019;-2534;-6966;6617;-44;6573;-360;0;6213;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;42064;20997;0;5862;0;0;0;26859;-5583;-2710;0;0;-6195;-14488;12371;2273;942;-4888;-3087;-63;0;1207;-2051;-5668;6703;164;6867;-437;0;6430;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;42064;17352;0;9012;0;0;0;26364;-13133;0;0;0;-1148;-14281;12083;864;232;-3219;-3644;-30;0;0;-171;-5969;6114;-1;6113;-160;-190;5763;-1624
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42064;0;0;20734;-981;6584;0;26337;-1843;-3266;0;0;-153;-5262;21075;7250;0;-9909;-5191;-1364;0;562;-407;-9059;12016;0;12016;-4794;-432;6790;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42064;21478;0;4684;0;0;0;26161;-6560;-1300;0;0;-2402;-10263;15898;967;1371;-2888;-2982;-71;0;259;-177;-3520;12378;7;12386;-148;-251;11987;0
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42064;16677;0;1736;7625;0;0;26038;-6810;-8092;0;0;-4384;-19287;6751;345;539;-1611;-13387;-209;0;732;-134;-13724;-6973;0;-6973;2783;0;-4190;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;42064;21965;0;3342;0;0;379;25685;-7372;-4607;0;0;-5173;-17151;8534;345;639;-4138;12863;-30;0;1269;-1320;9629;18163;0;18163;-37;-513;17612;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42064;20414;0;5127;0;0;3;25544;-9548;-1303;0;0;-3155;-14007;11537;1809;815;-4257;-2028;-55;0;635;-493;-3574;7963;-40;7924;-193;0;7731;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA LTDA.- UNICRED CENTRAL SC;543968;b3C;;I;2;FLORIANOPOLIS;SC;42064;0;0;25160;0;0;0;25160;-23744;0;0;0;0;-23744;1416;230;248;-1715;890;-6;0;0;-2;-355;1061;0;1061;-3;0;1058;0
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42064;11090;0;6707;-5926;13281;0;25153;-18471;0;0;0;-298;-18769;6384;541;4;-4861;-11936;-1008;-69;6837;-2389;-12881;-6497;0;-6497;2331;-7;-4173;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42064;331;0;24552;0;0;0;24883;-24014;-331;0;0;0;-24345;538;0;0;-784;-708;-4;-96;1058;-4;-538;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;42064;19478;0;5224;0;0;49;24750;-7517;-1320;0;0;-3215;-12053;12698;3064;1002;-5260;-3392;-63;0;1169;-2605;-6087;6611;-53;6558;-379;0;6179;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;;I;2;CAPANEMA;PR;42064;20573;0;4004;0;0;43;24620;-5883;-1359;0;0;-2742;-9984;14636;3441;1096;-7208;-4972;-69;0;1454;-2755;-9014;5623;8;5631;-343;0;5288;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;42064;22019;0;2562;0;0;0;24582;-4405;-3102;0;0;-3571;-11078;13504;989;1587;-3498;-3463;-73;0;648;-323;-4133;9371;-10;9361;-116;-316;8929;0
