Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;44166;7567;0;0;38414;0;0;45981;0;0;0;0;0;0;0;0;45981;0;31660;77640;0;10461;88101
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. – SICOOBMAIS;26359745;b3S;S5;I;2;IGUATAMA;MG;44166;19302;0;0;33637;0;163;53102;0;0;0;0;0;0;0;0;53102;0;13826;66928;0;21063;87991
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;S4;I;2;SERRINHA;BA;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84423;84423;0;2835;87259
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74720;74720;0;11858;86578
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;44166;9516;0;0;56120;0;12;65648;0;0;0;0;0;0;0;9109;74757;0;2332;77090;0;9397;86487
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;I;2;UBERABA;MG;44166;33882;0;0;30956;0;62;64900;0;0;0;0;0;0;0;0;64900;0;9206;74106;0;11922;86028
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;44166;20642;0;0;49179;0;0;69820;0;1637;134;0;0;0;1771;0;71591;0;3252;74843;0;10629;85472
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44166;7720;2;0;65103;0;1579;74404;0;0;0;0;0;0;0;0;74404;0;2287;76691;0;8101;84793
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;S4;I;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67530;67530;0;16705;84235
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;44166;42000;0;0;17393;0;0;59394;0;0;0;0;0;0;0;0;59394;0;7435;66829;0;16419;83248
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;S5;I;2;CONCORDIA;SC;44166;7045;0;0;39228;0;0;46273;0;0;0;0;0;0;0;0;46273;0;28488;74761;0;8368;83129
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;44166;12972;0;0;32140;0;0;45113;0;0;0;0;0;0;0;0;45113;0;3690;48803;0;32968;81771
BANCO XCMG BRASIL;1000085300;b2;S4;I;3;POUSO ALEGRE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;715;715;0;80266;80981
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;44166;0;0;0;36969;0;0;36969;0;0;0;0;0;17427;17427;0;54395;0;4727;59122;0;21449;80571
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CERES E RIALMA LTDA;9576849;b3S;S5;I;2;CERES;GO;44166;32873;0;0;23443;0;0;56315;0;0;0;0;0;0;0;0;56315;0;4944;61259;0;19139;80398
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;44166;11278;0;0;48439;0;0;59717;0;2824;1467;0;0;0;4290;467;64475;0;3758;68233;0;11930;80163
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;S5;I;2;POUSO REDONDO;SC;44166;5370;58;0;28689;0;0;34117;0;0;0;0;0;0;0;0;34117;0;33885;68002;0;11670;79672
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;S5;I;2;PINHALZINHO;SC;44166;7897;0;0;32456;0;0;40353;0;0;0;0;0;0;0;0;40353;0;30685;71037;0;8516;79554
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7505;7505;0;71898;79402
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;S5;I;2;MARTINHO CAMPOS;MG;44166;20148;0;0;32619;0;786;53552;0;0;0;0;0;0;0;0;53552;0;10776;64328;0;15024;79352
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;44166;16285;0;0;52939;0;0;69224;0;0;0;0;0;0;0;2206;71430;0;2710;74140;0;5015;79155
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;S5;I;2;APIUNA;SC;44166;7713;66;0;33441;0;0;41220;0;0;0;0;0;0;0;0;41220;0;26259;67479;0;11518;78998
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;44166;19353;0;0;28953;0;0;48306;0;0;0;0;0;0;0;6002;54308;0;3116;57424;0;21515;78939
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;44166;16858;0;0;42801;0;480;60138;0;0;0;0;0;0;0;2243;62381;0;5852;68233;0;10326;78559
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;44166;1094;0;0;61582;0;1108;63784;0;0;0;0;0;0;0;0;63784;0;1257;65042;0;13185;78227
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7073;7073;0;19549;26623;0;51442;78064
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;44166;22997;0;0;30740;0;0;53737;0;0;0;0;0;0;0;0;53737;0;5565;59302;0;18569;77871
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;44166;9150;72;0;36713;0;0;45935;0;0;0;0;0;0;0;0;45935;0;24438;70373;0;7353;77726
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;44166;7250;0;0;39904;0;0;47153;0;0;0;0;0;0;0;0;47153;0;1603;48756;0;28921;77677
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;S5;I;2;RIO RUFINO;SC;44166;14714;0;0;33436;0;3;48153;0;0;1019;0;0;0;1019;418;49590;0;15812;65402;0;11862;77265
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58154;58154;0;18926;77079
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;44166;5782;0;0;31753;0;0;37535;0;0;0;0;0;0;0;0;37535;0;30955;68489;0;8255;76744
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14728;14728;0;61627;76355
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;44166;30763;0;0;24948;0;0;55711;0;0;0;0;0;0;0;0;55711;0;6051;61761;0;13952;75714
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;44166;14773;0;0;31970;0;0;46743;0;0;2237;0;0;0;2237;0;48980;0;15187;64167;0;11487;75653
TORO CTVM LTDA - PRUDENCIAL;1000084772;n2;S4;C;2;BELO HORIZONTE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61600;61600;0;13014;74614
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;C;2;BELO HORIZONTE;MG;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66784;66784;0;6953;73737
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;44166;22764;0;0;16014;0;0;38778;0;0;1121;0;0;0;1121;5085;44984;0;12589;57573;0;15409;72982
ACCREDITO SCD;1000085331;n1;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;342;342;0;72370;72711
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;44166;4765;0;0;34105;0;0;38870;0;0;0;0;0;0;0;0;38870;0;25748;64618;0;7641;72259
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;44166;12761;0;0;41589;0;0;54350;0;0;0;0;0;0;0;0;54350;0;2204;56554;0;15681;72235
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;44166;21;0;0;33443;0;0;33464;0;0;0;0;0;0;0;0;33464;0;3399;36863;0;35044;71907
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1142;1142;0;70302;71445
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;44166;8472;0;0;43101;0;0;51572;0;0;0;0;0;0;0;0;51572;0;12562;64135;0;7177;71311
GRAZZIOTIN FINANCIADORA SA CFI - PRUDENCIAL;1000083481;n1;S5;I;2;PASSO FUNDO;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;46146;46146;0;46146;0;1687;47834;0;23413;71246
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41331;41331;0;10229;51561;0;19122;70683
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;44166;11154;0;0;32067;0;0;43221;0;0;0;0;0;0;0;0;43221;0;1727;44948;0;25717;70664
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56545;56545;0;13527;70071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JATAÍ E REGIÃO LTDA.;10143499;b3S;S5;I;2;JATAI;GO;44166;29304;0;0;23665;0;0;52969;0;0;0;0;0;0;0;0;52969;0;1246;54215;0;14282;68497
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;S5;I;2;BRASILIA;DF;44166;16142;0;0;20600;0;1;36743;0;0;0;0;0;0;0;12748;49492;0;2208;51700;0;15767;67466
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;S4;C;2;RIO DE JANEIRO;RJ;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;38511;38517;0;28432;66948
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;44166;20459;0;0;33501;0;0;53960;0;0;0;0;0;0;0;28;53988;0;2166;56154;0;9912;66066
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;44166;101;0;0;27012;0;0;27114;0;0;0;0;0;0;0;0;27114;0;5704;32818;0;32775;65592
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;44166;19702;0;0;7609;0;0;27310;0;0;0;0;0;0;0;5337;32647;0;7409;40056;0;25410;65466
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5033;5033;0;60173;65206
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;44166;4;0;0;1203;0;0;1207;0;0;0;0;0;0;0;2161;3368;0;7475;10843;0;53967;64810
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;44166;518;0;0;21;0;0;539;9303;0;0;0;0;0;0;18116;27959;0;5363;33321;0;30190;63512
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60187;60187;0;3323;63510
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;S5;I;2;PORTO ALEGRE;RS;44166;58895;0;0;307;0;0;59202;0;0;0;0;0;0;0;0;59202;0;286;59488;0;3971;63459
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;S5;I;2;TIRADENTES DO SUL;RS;44166;4961;166;0;23857;0;0;28984;0;0;0;0;0;0;0;3208;32192;0;26203;58394;0;5013;63407
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;S4;I;2;PORTO ALEGRE;RS;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29349;29349;0;33958;63307
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS ÁGUAS - SICOOB CIRCUITO DAS ÁGUAS;3941182;b3S;S5;I;2;AGUAS DE LINDOIA;SP;44166;18389;0;0;34444;0;0;52833;0;0;0;0;0;0;0;0;52833;0;1950;54783;0;8426;63209
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2934;2934;0;60195;63129
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;S5;I;2;QUILOMBO;SC;44166;5102;0;0;26346;0;0;31448;0;0;0;0;0;0;0;0;31448;0;23193;54641;0;8274;62915
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1533;1533;0;8007;9540;0;52727;62267
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;44166;6597;0;0;34581;0;0;41178;0;0;0;0;0;0;0;0;41178;0;13768;54946;0;7040;61986
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;44166;3341;0;0;26335;0;0;29676;0;0;0;0;0;0;0;12392;42068;0;1878;43946;0;17592;61538
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ LTDA - SICOOB COOCREZ;71378426;b3S;S5;I;2;ARAXA;MG;44166;11482;0;0;23327;0;0;34809;0;0;0;0;0;0;0;0;34809;0;3660;38469;0;22897;61365
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;44166;4873;0;0;21344;0;0;26216;0;0;0;0;0;0;0;3315;29531;0;5220;34751;0;26357;61108
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;S5;I;2;MARCELINO RAMOS;RS;44166;5150;208;0;24416;0;0;29774;0;0;0;0;0;0;0;0;29774;0;25579;55353;0;5739;61092
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO RIO GRANDE MG - SICREDI CREDIGRANDE MG;25626490;b3S;S4;I;2;LAVRAS;MG;44166;18144;0;45;22975;0;0;41164;0;0;0;0;0;0;0;0;41164;0;10821;51985;0;8918;60904
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;S4;C;2;RECIFE;PE;44166;0;0;0;0;413;0;413;0;0;0;0;0;0;0;0;413;0;13416;13829;0;47059;60888
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;S5;I;2;TERESINA;PI;44166;18035;0;0;30580;0;0;48615;0;0;0;0;0;0;0;0;48615;0;2745;51360;0;9061;60421
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44166;17471;0;0;26931;0;0;44402;0;0;0;0;0;0;0;0;44402;0;1427;45828;0;14119;59948
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE DIONÍSIO CERQUEIRA - CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;44166;4510;0;0;17243;0;0;21753;0;0;0;0;0;0;0;0;21753;0;28722;50475;0;9397;59873
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO MAGISTRADOS MEMBROS SERVIDORES PODER JUDICIÁRIO MINISTÉRIO PÚBLICO DEFENSORIA PÚBLICA PGE PGM  POLÍCIA JUDICIÁRIA OFICIAIS REGISTRADORES CEARÁ SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;44166;2106;0;0;34539;0;0;36645;0;0;0;0;0;0;0;9215;45860;0;2948;48808;0;11062;59870
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;S5;I;2;SANTALUZ;BA;44166;12505;0;0;38932;0;0;51436;0;0;0;0;0;0;0;1116;52552;0;2876;55428;0;4382;59810
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47530;47530;0;12280;59810
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;S5;I;2;PORTO XAVIER;RS;44166;4195;0;0;16882;0;0;21077;0;0;0;0;0;0;0;0;21077;0;29010;50087;0;9580;59667
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;S4;I;2;CURITIBA;PR;44166;15636;0;815;29058;0;356;45866;0;0;0;0;0;0;0;12;45879;0;4405;50284;0;9068;59352
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;44166;3524;0;0;16767;0;0;20291;0;0;0;0;0;0;0;0;20291;0;1898;22189;0;37107;59296
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;I;2;FLORIANOPOLIS;SC;44166;13956;0;0;26170;0;0;40126;0;0;0;0;0;0;0;658;40784;0;5416;46200;0;13070;59270
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;44166;11493;0;0;34110;0;0;45603;0;0;0;0;0;0;0;0;45603;0;2412;48015;0;11245;59260
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV DA SEC  DE E  DA SEG  PUB  E DA DEFESA SOCIAL DO E DO RN E DOS TRAB  SINDICALIZADOS DA AREA DE SAUDE E AFINS NA REG  MET  DE NATAL - SICOOB POTIGUAR;2382755;b3S;S5;I;2;NATAL;RN;44166;19911;0;0;21590;0;0;41502;0;0;0;0;0;0;0;2004;43506;0;2180;45686;0;13390;59077
SICOOB CRED COPERCANA COOPERATIVA DE CRÉDITO;64739121;b3S;S5;I;2;SERTAOZINHO;SP;44166;4167;0;0;30431;0;0;34598;0;0;0;0;0;0;0;0;34598;0;2473;37071;0;21803;58874
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;44166;4891;0;0;29749;0;814;35453;0;0;0;0;0;0;0;0;35453;0;1694;37147;0;21691;58838
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;44166;12471;0;0;12846;0;0;25317;0;0;0;0;0;0;0;13499;38816;0;1398;40214;0;17915;58129
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS EMPRESAS, EMPREGADOS E PRESTADORES DE SERVIÇO DAS METALÚRGICAS, SIDERÚRGICAS E INDUSTRIAIS – SICOOB COPESITA;19875244;b3S;S5;I;2;TIMOTEO;MG;44166;14038;0;0;20213;0;0;34251;0;0;0;0;0;0;0;0;34251;0;2870;37121;0;20673;57794
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;44166;18517;0;0;24360;0;0;42877;0;0;0;0;0;0;0;3722;46599;0;2429;49029;0;8048;57076
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;S5;I;2;FORMOSA DO SUL;SC;44166;5681;0;0;24347;0;0;30028;0;0;0;0;0;0;0;0;30028;0;18100;48128;0;7667;55795
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;b3S;S5;I;2;CURITIBA;PR;44166;16172;0;885;26620;0;20;43697;0;0;0;0;0;0;0;0;43697;0;3540;47237;0;8143;55380
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;S5;I;2;SALVADOR;BA;44166;20560;0;0;17353;0;47;37960;0;0;0;0;0;0;0;0;37960;0;1952;39912;0;14717;54629
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4254;4254;0;50203;54457
AFAL - PRUDENCIAL;1000081081;n1;S4;I;1;MACEIO;AL;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22501;22501;0;4498;26999;0;27248;54248
IDEAL CTVM;1000084851;n2;S4;I;2;SAO PAULO;SP;44166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24471;24471;0;29700;54171
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL E SANTA CATARINA – SICREDI POL RS/SC;3000142;b3S;S4;I;2;PORTO ALEGRE;RS;44166;3715;0;411;37923;0;27;42075;0;0;0;0;0;0;0;0;42075;0;5173;47248;0;6672;53920
