Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;44166;161565;0;13804;0;0;0;175369;-14100;-24727;0;0;-31325;-70152;105217;39463;8488;-30190;-35760;-457;0;23396;-30580;-25639;79578;3305;82883;0;-6559;76323;-8730
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;44166;61128;0;22772;28959;62472;0;175331;-101200;-2371;0;0;3971;-99600;75731;41125;8411;-49332;-172264;-20933;455;161233;-22330;-53635;22096;1113;23209;-5239;-1789;16181;0
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;44166;173558;0;1687;0;0;0;175245;-6040;0;0;0;-53702;-59741;115504;25013;2389;-4515;-62509;-10362;0;1134;-1286;-50136;65368;4;65372;-26073;-131;39168;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;44166;154260;0;15900;0;0;0;170160;-22975;-549;0;0;-30837;-54361;115799;11508;8703;-34694;-29986;-872;0;8120;-5021;-42243;73557;-16906;56651;945;0;57596;-10682
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44166;164147;0;1521;0;0;0;165668;-15206;0;0;0;-71247;-86453;79215;1816;8173;-23358;-54124;-6171;0;9081;-23130;-87712;-8497;0;-8497;10451;-1283;672;0
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;44166;126082;386;694;38074;0;0;165236;-8863;-184007;-371;0;-5096;-198337;-33100;0;5815;-8611;-15491;-2609;0;147321;-52268;74157;41057;0;41057;-16490;0;24566;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44166;72632;0;12045;-1601;81247;0;164322;-12169;-6856;0;0;-15984;-35009;129313;84462;9861;-77909;-48301;-17154;0;37261;-42432;-54212;75101;-1829;73272;-26473;-4544;42256;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;44166;148651;0;9939;0;0;0;158590;-20498;0;0;0;-39347;-59845;98745;0;0;-22721;-15259;-128;0;1059;-3930;-40978;57766;-69;57698;0;0;57698;-2409
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;44166;100842;45001;43;8718;0;0;154604;-12263;-32919;-30739;0;-3531;-79452;75152;3195;1500;-20712;-18266;-5266;0;25822;-5427;-19154;55998;1513;57511;-28160;0;29351;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;44166;0;0;153611;0;0;0;153611;-13017;0;0;0;0;-13017;140594;99;0;-522;-3351;-98;0;0;0;-3872;136722;0;136722;-1016;0;135705;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;44166;138063;0;13160;-2260;0;0;148963;-45018;0;0;0;1190;-43828;105135;31531;0;-11818;-15196;-7658;0;13616;-5211;5264;110399;-5;110394;-31482;-421;78491;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;44166;22520;0;94156;-37587;69726;0;148815;-15386;-33803;0;0;-18543;-67732;81083;10882;0;-35569;-14759;-6751;0;92531;-81910;-35576;45507;0;45507;-7201;-2180;36126;0
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;C;3;GUARULHOS;SP;44166;172605;0;1179;-27245;0;0;146538;-15848;-3649;0;0;-28798;-48294;98244;59223;16786;-23753;-95584;-16893;0;61663;-14276;-12832;85412;-283;85129;-36742;0;48388;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;44166;60996;0;133090;-51771;3002;0;145317;-86701;-3476;0;0;-20326;-110503;34814;4660;345;-60758;-42840;-4718;-312;28950;-19077;-93751;-58936;4306;-54631;9772;0;-44859;0
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;44166;132687;0;5185;-878;7457;0;144452;-14727;0;0;0;-7277;-22004;122448;43472;3613;-11102;-50959;-10893;108;2424;-94160;-117498;4950;-752;4198;-7458;0;-3260;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;44166;34845;0;48240;-49585;109384;0;142884;-25992;-11153;0;0;-83209;-120354;22530;46674;295;-71321;-65118;-8822;0;40917;-28113;-85488;-62958;-935;-63893;23067;0;-40826;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44166;134320;0;6049;0;0;137;140506;-6572;-26755;0;0;-41981;-75308;65198;25362;5649;-23682;-19026;-2183;0;7682;-6100;-12298;52900;-210;52689;-6728;-3;45958;-1661
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;44166;0;138611;14;0;0;0;138625;0;-14608;-77870;0;-110;-92588;46037;2934;0;-8482;-5572;-2429;0;1469;-272;-12352;33685;0;33685;-15273;0;18412;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44166;124089;0;11327;0;0;0;135416;-9228;-10128;0;0;-18186;-37542;97874;35806;12051;-26765;-32772;-359;0;7480;-26426;-30986;66888;-3957;62931;0;-6210;56721;-4339
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;44166;0;0;1575;-1214;134767;0;135128;-19681;0;0;0;-3069;-22750;112378;1304;4332;-43508;-73405;-6780;1;13552;-4795;-109302;3076;-1144;1932;-3707;-4174;-5949;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;44166;129095;0;1222;91;435;0;130843;-10471;-362;0;0;-29001;-39833;91010;433;1277;-8771;-66152;-5366;0;6787;-8911;-80702;10308;642;10950;-2949;-1007;6994;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;44166;128341;0;1399;0;0;0;129740;0;-29309;0;0;-53311;-82620;47120;2130;306;-16929;-8341;-2699;0;2129;-6959;-30364;16756;-78;16678;897;-2758;14817;0
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;44166;6602;121872;0;9;0;0;128483;0;-19203;-96601;0;2059;-113745;14738;0;0;-7215;-5495;-4478;0;1076;-53;-16164;-1426;1017;-409;-1487;0;-1896;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44166;117253;0;10927;0;0;27;128207;-11675;-11077;0;0;-10666;-33418;94789;29670;9024;-29017;-25601;-449;0;7433;-23106;-32045;62744;-97;62647;0;-5048;57600;-5523
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44166;1;0;128199;0;0;0;128200;-125660;0;0;0;0;-125660;2539;0;0;-10553;148799;0;1100;519;-141811;-1945;594;-10;584;0;-584;0;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;44166;4021;0;37064;85341;0;0;126426;-29526;0;0;-3340;-1809;-34675;91751;137657;6;-60108;-98615;-15949;1567;15339;-20055;-40158;51593;1775;53368;-23107;-18262;11999;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;44166;111694;0;13059;0;0;100;124853;-14664;-15651;0;0;-4577;-34891;89962;39341;8889;-37735;-29673;-736;0;8076;-27029;-38867;51095;1774;52869;-539;-4065;48265;-5031
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;44166;116623;0;6694;0;0;0;123317;0;-32498;0;0;-26520;-59019;64298;8521;14801;-22722;-12626;-5396;0;493;-174;-17103;47196;-1172;46024;-12912;-2044;31068;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44166;105818;0;16158;0;0;5;121981;-20603;-4980;0;0;-23003;-48587;73394;35045;15933;-37130;-40778;-493;0;10313;-27607;-44716;28678;-300;28378;0;-3139;25239;-5909
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;C;2;BARUERI;SP;44166;119208;0;1994;0;0;0;121202;-6059;-50020;0;0;-49528;-105607;15595;1710;27266;-8496;-63594;-5593;0;51660;-29289;-26336;-10741;911;-9830;-4673;0;-14503;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;44166;106861;0;13265;0;0;28;120155;-20115;-7256;0;0;-18956;-46327;73828;36066;9845;-31701;-33203;-380;0;6549;-23912;-36734;37093;1036;38129;0;-6090;32039;-3732
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44166;185;119782;0;0;0;0;119967;-179;-17082;-99454;0;554;-116162;3805;1771;0;-3266;-1621;-1521;0;6691;-2;2051;5857;882;6739;-3057;0;3681;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;44166;61747;45129;21031;-8931;0;0;118976;-18901;-6766;-28654;0;-36364;-90685;28292;205374;2514;-32394;-109014;-25436;74512;30904;-31604;114855;143146;2441;145587;-9397;-11867;124323;0
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;44166;107007;0;9522;0;0;0;116529;-17610;-70359;0;0;-4836;-92804;23725;53;0;-14464;-17498;-56;4057;2754;-2234;-27387;-3662;0;-3661;-86;-2038;-5785;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44166;106245;0;9263;0;0;22;115530;-15658;-12688;0;0;-10969;-39315;76214;30008;2737;-32166;-25110;-418;0;8128;-19049;-35869;40345;-145;40200;-341;-4153;35706;-2828
OURINVEST - PRUDENCIAL;1000081012;b1;S4;I;2;SAO PAULO;SP;44166;-5049;0;21670;14859;81914;0;113394;-6091;-1625;0;0;-677;-8393;105002;9132;2758;-31433;-63529;-7581;0;6658;-1262;-85256;19745;1381;21127;-5984;-3456;11687;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44166;86317;0;25267;0;0;0;111584;-20463;0;0;0;-26530;-46993;64591;11619;6267;-28563;-14391;0;0;405;-9543;-34207;30384;-4548;25836;-102;0;25734;-4486
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44166;100759;0;10801;0;0;1;111561;-16957;-8544;0;0;-18153;-43654;67907;34606;7534;-28872;-24526;-553;0;7809;-20199;-24201;43706;-100;43606;-256;-4260;39090;-4463
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;44166;100395;0;6183;0;0;4670;111248;-9770;-6479;0;0;-18132;-34381;76867;5746;1163;-12371;-11928;-477;0;2853;-1244;-16260;60608;-13;60595;924;-3406;58113;-10307
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;44166;0;112915;75;-5159;0;0;107831;0;-11982;-76064;0;2950;-85096;22735;0;0;-6245;-3124;-3524;0;21653;-12573;-3813;18922;5257;24180;-9993;0;14187;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;44166;98276;0;9554;0;0;1;107831;-10368;-11379;0;0;-21316;-43063;64768;31228;14428;-31364;-31927;-183;0;12003;-27421;-33236;31532;-793;30739;0;-4564;26175;-3892
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;44166;103045;0;942;-3140;6929;0;107776;-25121;-846;0;0;-2888;-28855;78921;46;756;-8420;-18859;-3887;0;1541;-20221;-49045;29876;-85;29790;-12886;-1100;15804;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44166;97734;0;9502;0;0;48;107283;-9531;-19681;0;0;-28037;-57249;50034;17262;5390;-17579;-9262;-247;0;4375;-11841;-11904;38131;647;38778;-1405;-3286;34087;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;44166;94704;0;9889;0;0;0;104593;-11259;-5271;0;0;-33552;-50082;54511;16345;11331;-10733;-16633;-1070;0;10760;-12995;-2995;51517;-3301;48216;-1493;-1262;45462;-7161
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;44166;90954;0;10692;0;0;0;101646;-13002;-3136;0;0;-26318;-42456;59190;14799;16480;-28500;-20296;-926;0;11921;-26314;-32835;26355;-953;25402;-1843;-4576;18983;-3258
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44166;79768;0;16759;0;0;0;96526;-24161;-263;0;0;-7660;-32084;64443;10365;4901;-21276;-20140;-532;0;5968;-5163;-25877;38566;-68;38498;0;-1500;36998;-8964
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;44166;88258;0;7671;0;0;0;95929;-6706;-6460;0;0;-13165;-26331;69598;31172;8295;-26216;-30468;-255;0;10848;-22023;-28647;40951;-105;40846;0;-4448;36399;-4881
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;44166;2558;0;92962;0;0;0;95520;-91147;-2336;0;0;55;-93428;2092;332;0;-15049;-7096;-31;15439;23689;-1214;16070;18162;-52;18110;-46;-892;17172;-9783
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;44166;8145;0;24797;1210;61201;0;95353;-4212;-55079;0;0;-16895;-76186;19167;31659;0;-64013;-17629;-6187;0;57635;-51312;-49847;-30681;0;-30681;-28055;-133;-58869;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;44166;89503;0;5501;0;0;0;95003;-3805;-17783;0;0;-25338;-46926;48078;21045;5043;-16881;-14727;-225;0;6456;-12901;-12189;35888;730;36618;0;-3607;33011;-4434
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;44166;87648;0;7239;0;0;0;94887;-6029;-13129;0;0;-15281;-34438;60449;18555;2294;-24258;-16100;-1780;0;10215;-6550;-17625;42824;-771;42053;-3600;0;38453;-1279
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;44166;81203;0;11674;0;0;0;92877;-9167;-5667;0;0;-22249;-37083;55795;28132;6350;-17989;-18573;-351;0;8439;-18356;-12347;43447;31;43479;0;-4671;38807;-5871
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;44166;92107;0;156;0;0;0;92263;-3205;0;0;0;-33920;-37125;55139;0;0;-8823;-14423;-3699;0;238;-5241;-31948;23191;37;23228;-10855;0;12373;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;44166;86226;0;5879;0;0;0;92105;-6079;-19721;0;0;-28105;-53905;38200;16055;2871;-11401;-17108;-131;0;12576;-20847;-17986;20214;192;20406;0;-2835;17571;-4198
BARIGUI - PRUDENCIAL;1000080893;b2;S4;C;2;CURITIBA;PR;44166;91368;0;891;-412;0;0;91847;-28062;0;0;0;-4680;-32742;59105;2834;1694;-4880;-33384;-3269;1621;162;-516;-35738;23367;-268;23099;-4709;-461;17929;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;44166;45685;0;80841;-85537;49356;0;90346;-24781;-19565;0;0;-211;-44557;45789;19340;3;-28567;-22651;-670;867;16943;-2761;-17497;28292;846;29138;-9682;-440;19016;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;44166;3197;0;85950;0;0;38;89185;-89403;-177;0;0;7;-89573;-389;14;0;-13382;-10590;-76;25561;27330;-936;27920;27531;-62;27469;90;-642;26917;0
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;C;2;SAO PAULO;SP;44166;184;83688;503;0;0;0;84375;-5287;0;-63547;0;-5191;-74025;10350;4433;932;-2811;-7520;-2175;0;197;-464;-7407;2943;1587;4529;-1755;-207;2567;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;44166;75412;0;8013;0;0;0;83425;-9017;-2471;0;0;-13276;-24763;58662;14978;9834;-16280;-19474;-1013;0;10108;-10559;-12406;46256;-3242;43014;-780;-1803;40431;-5988
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;C;1;CURITIBA;PR;44166;72396;0;10968;0;0;0;83364;-932;-11651;0;0;-14120;-26702;56662;828;2481;-17782;-18270;-3345;0;403;-310;-35994;20667;19;20686;15790;-1532;34945;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;S4;I;2;RODEIO BONITO;RS;44166;75445;0;6125;0;0;61;81630;-11168;-6721;0;0;-5913;-23802;57828;21794;1387;-22967;-19994;-265;0;6205;-14885;-28724;29104;-108;28995;-11;-2422;26562;-2095
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S5;I;2;JOAO PESSOA;PB;44166;72498;0;8354;0;0;0;80852;-11839;-196;0;0;1050;-10985;69867;5918;3779;-17603;-13561;-32;0;12879;-14944;-23564;46303;-2813;43489;0;-1598;41891;-9236
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;44166;77904;0;3400;-471;0;0;80832;-20259;-1249;0;-6593;-4069;-32170;48663;1351;48;-17613;-11260;-3818;0;29009;-20345;-22627;26035;-1129;24906;-6342;0;18564;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;44166;53;0;80675;0;0;0;80728;-68125;0;0;0;0;-68125;12603;0;0;-4271;-1544;-20;5542;7;-114;-400;12203;0;12203;0;0;12203;-6409
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;44166;73438;0;6700;0;0;18;80156;-9802;-4203;0;0;-14174;-28179;51976;21623;8586;-22949;-24607;-293;0;5824;-15865;-27680;24297;1845;26142;-214;-4504;21424;-1317
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S5;I;2;CURITIBA;PR;44166;79407;0;336;0;0;0;79742;-1831;0;0;0;-26947;-28779;50964;1884;0;-10215;-15605;-3416;0;561;-3300;-30092;20872;14;20886;-6718;-605;13563;0
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44166;69470;0;8153;0;0;0;77623;-7531;-3255;0;0;-25721;-36507;41116;10638;11846;-12441;-18334;-770;0;7630;-5664;-7095;34021;-62;33959;-945;-1146;31868;-4799
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;44166;69665;0;7174;0;0;0;76840;-6041;-13310;0;0;-12528;-31879;44960;20540;8848;-20737;-18720;-166;0;9619;-15308;-15923;29037;-92;28945;0;-3050;25895;-2831
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;44166;70982;0;4661;0;0;22;75666;-6194;-5240;0;0;-10079;-21514;54152;21608;5374;-21800;-19216;-241;0;5145;-25099;-34229;19923;799;20722;0;-3552;17170;-3560
CREDIARE (COLOMBO);1000085427;n1;S4;C;2;FARROUPILHA;RS;44166;74789;0;522;0;0;253;75565;-7900;0;0;-17;-11280;-19197;56368;24949;5678;-8680;-47497;-5070;0;2548;-2312;-30385;25983;750;26733;-11908;0;14825;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;44166;70620;0;4869;0;0;0;75489;-3723;-7236;0;0;-9399;-20358;55132;22495;4970;-19292;-20858;-281;0;5172;-16372;-24166;30965;55;31020;0;-2778;28242;-3115
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;S5;I;2;LONDRINA;PR;44166;70408;0;3973;0;0;0;74381;-7277;-3836;0;0;-28226;-39339;35042;9920;8450;-21449;-19006;-666;0;9372;-8910;-22290;12753;-2913;9839;-350;-3208;6281;-4629
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;44166;66105;0;7062;0;0;48;73216;-7094;-6848;0;0;-19810;-33752;39464;18832;6508;-22433;-18156;-329;0;5290;-14561;-24849;14614;-94;14520;-171;-1855;12494;-2109
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44166;53454;0;19083;0;0;77;72614;-23909;-10;0;0;-8888;-32807;39807;1924;4737;-13862;-1707;-165;0;9182;-1851;-1742;38065;1703;39768;-1254;0;38515;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;44166;55929;0;16311;0;0;11;72251;-13572;-2984;0;0;-9506;-26062;46189;18918;2811;-17859;-11919;-227;0;8196;-14262;-14342;31847;1735;33582;0;-1361;32221;-4392
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;44166;66517;0;5315;0;0;31;71862;-6881;-5497;0;0;-7478;-19856;52006;23271;6992;-27109;-22252;-313;0;6380;-13566;-26597;25409;1025;26434;-26;-3546;22862;-1972
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;44166;70382;0;656;0;0;0;71038;-2977;0;0;0;-16749;-19726;51312;504;4888;-4614;-45380;-3357;0;161;-299;-48097;3216;2601;5817;-2331;0;3485;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;44166;2877;0;68028;0;0;0;70905;-69207;0;0;0;53;-69154;1751;88;0;-6020;-3016;-42;5383;4745;-22;1116;2866;-26;2840;-13;-166;2661;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44166;62776;0;7597;0;0;7;70380;-10510;-3145;0;0;-5862;-19517;50863;12799;7194;-23114;-16109;-1080;0;6204;-4272;-18377;32486;-835;31650;-756;-3827;27067;-2147
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;44166;53214;0;16295;0;0;0;69509;-940;-6955;0;0;-18596;-26491;43018;6219;2473;-25932;-4212;-2202;0;933;-5661;-28381;14637;1871;16509;0;0;16509;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;S4;I;1;SALVADOR;BA;44166;65010;0;3279;0;0;0;68288;0;-19325;0;0;436;-18889;49399;10262;0;-24750;-5620;-2687;0;1844;-5747;-26699;22700;5;22705;-5030;-1883;15792;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;44166;62695;0;4783;0;0;0;67478;-4645;-10110;0;0;-12092;-26847;40631;14294;6561;-15894;-14263;-124;0;4118;-12990;-18298;22333;-40;22293;0;-2677;19616;-2223
