Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;;I;2;SAO PAULO;SP;42248;243;0;23;0;0;0;266;-66;0;0;0;-581;-647;-381;0;0;-57;-120;0;0;16;-18;-179;-559;-2;-561;0;0;-561;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;;I;2;AMERICANA;SP;42248;266;0;0;0;0;0;266;0;-11;0;0;14;3;269;0;37;-4;-47;-14;0;0;-5;-32;237;0;237;-71;0;166;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ADVOGADOS DO RIO GRANDE DO SUL - SICREDI COOABCRED/RS;19962468;b3S;;I;2;PORTO ALEGRE;RS;42248;88;0;177;0;0;0;264;-143;0;0;0;2;-142;123;37;18;-85;-60;-2;0;6;-69;-156;-33;28;-5;-1;0;-7;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;42248;222;0;41;0;0;0;263;0;0;0;0;-1;-1;262;0;0;-155;-51;-1;0;0;0;-207;55;0;55;0;0;55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;42248;243;0;19;0;0;0;262;0;0;0;0;-53;-53;209;0;0;-36;-42;0;0;0;0;-78;130;0;130;0;0;130;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;;I;2;MAUA;SP;42248;250;0;12;0;0;0;261;-13;0;0;0;-10;-23;238;0;0;-55;-35;0;0;0;0;-90;148;0;148;0;0;148;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;;I;2;RIO DE JANEIRO;RJ;42248;236;0;24;0;0;0;260;0;0;0;0;1;1;261;0;0;-82;8;-6;0;0;-19;-99;162;1;161;0;0;161;-102
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;42248;153;0;106;0;0;0;260;-47;-71;0;0;-100;-218;42;34;27;-81;-83;0;0;11;-52;-145;-103;-3;-106;-1;0;-107;0
LAMARA SCMEPP LTDA - PRUDENCIAL;1000084394;n1;;I;2;FORTALEZA;CE;42248;255;0;4;0;0;0;259;0;0;0;0;-12;-12;247;0;0;0;-102;-12;0;0;-1;-115;132;0;132;-36;0;96;0
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;;I;2;MACEIO;AL;42248;0;0;1;0;256;0;258;0;0;0;0;0;0;258;5;0;-56;-224;-13;0;3;0;-284;-27;0;-27;2;0;-25;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CREDMORLAN;731320;b3S;;I;2;ORLANDIA;SP;42248;235;0;19;0;0;0;254;0;0;0;0;-22;-23;231;0;0;0;-37;0;0;0;0;-37;195;0;195;0;0;195;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;b3S;;I;2;JACAREI;SP;42248;245;0;7;0;0;0;253;0;0;0;0;-1;-1;252;0;0;-79;-37;1;0;50;0;-66;186;0;186;0;0;186;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;;I;2;UBERABA;MG;42248;225;0;27;0;0;0;253;0;0;0;0;3;2;255;1;0;-49;-36;-1;0;0;0;-86;169;0;169;-7;-6;155;-70
FITTA DTVM S.A. - PRUDENCIAL;1000083948;n2;;I;2;SAO PAULO;SP;42248;0;0;250;0;0;0;250;0;0;0;0;0;0;250;250;0;-147;-469;-36;0;0;0;-402;-152;0;-152;0;0;-152;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;;I;2;RIO DE JANEIRO;RJ;42248;219;0;28;0;0;0;247;0;0;0;0;-11;-11;236;0;0;-163;-45;0;0;55;-2;-155;81;0;81;0;0;81;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;;I;2;RIO DE JANEIRO;RJ;42248;71;0;175;0;0;0;246;0;0;0;0;0;0;245;6;0;-51;-84;0;0;13;0;-117;128;0;128;0;0;128;-122
SICOOB CREDICONT - COOPERATIVA ECONOMIA CRÉDITO MÚTUO EMPREGADOS EMPRESAS INDUSTRIAIS, COMERCIAIS,DE ASSIST. TÉCNICA E LOCADORAS, NAS ÁREAS DE METALURGIA E MAT. ELÉTRICO REGIÕES SÃO PAULO E CAMPINAS;56882988;b3S;;I;2;HORTOLANDIA;SP;42248;236;0;9;0;0;0;245;0;0;0;0;2;2;246;0;0;-69;-157;0;0;0;0;-226;20;0;20;0;0;20;0
COOPERATIVA DE CREDITO DE MENDES LTDA;28572261;b3S;;I;2;MENDES;RJ;42248;211;0;33;0;0;0;243;-78;0;0;0;401;323;566;25;39;-140;-123;-2;0;14;-15;-202;364;0;364;-4;0;360;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S/A-UNIDADE MOGI DAS CRUZES;52575206;b3S;;I;2;MOGI DAS CRUZES;SP;42248;164;0;76;0;0;0;240;0;0;0;0;-28;-28;212;0;0;-42;-40;0;0;1;0;-81;131;0;131;0;0;131;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COPLANA - CREDICOPLANA;62239819;b3S;;I;2;GUARIBA;SP;42248;67;0;170;0;0;0;237;-98;0;0;0;6;-92;145;4;0;-13;-63;0;0;4;-15;-83;62;0;62;-1;0;61;0
TENDÊNCIA CCTVM LTDA - PRUDENCIAL;1000082602;n2;;I;2;SAO PAULO;SP;42248;0;0;236;0;0;0;236;0;0;0;0;0;0;236;416;0;-415;-882;-51;0;197;0;-736;-499;0;-499;0;0;-499;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;;I;2;CONTAGEM;MG;42248;187;0;49;0;0;0;235;0;0;0;0;-3;-4;232;1;0;-84;-36;0;0;0;0;-120;112;0;112;0;0;112;-99
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;;I;2;RIO CLARO;SP;42248;208;0;27;0;0;0;235;-17;0;0;0;-9;-26;209;0;0;0;-87;0;0;30;0;-57;152;0;152;0;0;152;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE SÃO ROQUE - SICOOB ALCOOP SÃO ROQUE;4093627;b3S;;I;2;SAO ROQUE;SP;42248;194;0;38;0;0;0;232;-41;0;0;0;-117;-158;74;11;21;-99;-76;1;10;6;-10;-137;-63;0;-63;-1;0;-64;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;;I;2;VALINHOS;SP;42248;229;0;0;0;0;0;229;0;0;0;0;-40;-40;189;0;0;-95;-89;1;0;0;0;-186;3;0;3;0;-13;-10;0
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;;I;2;SAO JOSE DOS PINHAIS;PR;42248;0;0;0;0;227;0;227;0;0;0;0;0;0;227;654;0;-162;-390;-49;0;0;0;52;279;0;279;-105;0;174;0
PAX S/A - PRUDENCIAL;1000082695;n2;;I;2;FORTALEZA;CE;42248;0;0;227;0;0;0;227;0;0;0;0;0;0;227;235;0;-275;-281;-36;0;3;0;-354;-127;0;-127;0;0;-127;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE HONORIO SERPA - CRESOL HONORIO SERPA;2565350;b3S;;I;2;HONORIO SERPA;PR;42248;174;0;52;0;0;0;226;-43;-51;0;0;108;14;240;28;17;-83;-65;0;0;8;-31;-126;114;-4;110;-2;0;109;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL;90278987;b3S;;I;2;PORTO ALEGRE;RS;42248;97;0;127;0;0;0;224;-81;0;0;0;2;-79;145;4;0;-22;-34;0;0;0;-2;-54;92;32;124;-48;0;76;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA AFFINIA;9128022;b3S;;I;2;OSASCO;SP;42248;211;0;13;0;0;0;224;0;0;0;0;5;4;228;0;0;0;-51;1;0;0;0;-52;176;0;176;-4;0;172;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;;I;2;JUNDIAI;SP;42248;210;0;14;0;0;0;224;0;0;0;0;-1;-2;222;0;0;0;-79;0;0;0;0;-79;143;0;143;0;0;143;0
SOCRED S.A. SCM - PRUDENCIAL;1000083247;n1;;I;2;BELEM;PA;42248;221;0;0;0;0;0;221;0;0;0;0;-63;-63;158;0;17;-16;-40;0;0;0;-4;-44;114;0;114;-32;0;82;-3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;;I;2;VALINHOS;SP;42248;178;0;43;0;0;0;221;0;0;0;0;3;3;224;0;0;-74;-57;0;0;24;-4;-110;113;0;113;0;-6;108;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO MAGAZINE LUIZA, EMPRESAS CONTROLADAS E COLIGADAS - COOPLUIZA;2093154;b3S;;I;2;FRANCA;SP;42248;202;0;16;0;0;0;218;0;0;0;0;-39;-39;179;5;0;-67;-55;0;0;0;-3;-121;58;0;58;0;0;58;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BELA VISTA DA CAROBA - CRESOL BELA VISTA DA CAROBA;7312152;b3S;;I;2;BELA VISTA DA CAROBA;PR;42248;166;0;50;0;0;0;216;-49;-28;0;0;4;-74;142;20;21;-82;-57;0;0;10;-31;-120;23;2;25;1;1;23;-10
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS;5591437;b3S;;I;2;PORTO ALEGRE;RS;42248;193;0;22;0;0;0;215;0;0;0;0;3;3;218;101;0;-207;-152;-7;0;1;0;-263;-45;0;-45;1;0;-46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONSANTO;59133793;b3S;;I;2;SAO PAULO;SP;42248;214;0;1;0;0;0;215;0;0;0;0;-2;-2;213;0;0;-73;-42;0;0;0;0;-115;98;0;98;0;0;98;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;;I;2;PORTO ALEGRE;RS;42248;180;0;35;0;0;0;215;-2;0;0;0;1;-3;212;1;0;-104;-62;-4;0;0;0;-169;43;2;45;0;0;45;0
COOPERATIVA CENTRAL DE CRÉDITO DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDÁRIA - ASCOOB CENTRAL;10013534;b3C;;I;2;FEIRA DE SANTANA;BA;42248;28;0;186;0;0;0;213;-146;-6;0;0;-6;-159;55;4;0;-249;-187;0;0;394;-12;-51;4;-3;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS;96409263;b3S;;I;2;ILHA SOLTEIRA;SP;42248;188;0;18;0;0;0;207;0;0;0;0;0;0;207;0;0;-35;-27;0;0;0;-29;-90;116;0;116;0;-3;113;0
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;;I;2;RIO DE JANEIRO;RJ;42248;0;0;204;0;0;0;204;0;0;0;0;0;0;204;1763;0;-505;-199;-127;0;0;0;932;1137;0;1137;-426;-324;387;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO ASCOOB COCREAL;7564184;b3S;;I;2;PAO DE ACUCAR;AL;42248;192;0;12;0;0;0;204;-8;-10;0;0;-26;-44;160;0;0;-41;-42;0;0;0;-16;-98;62;0;62;-2;0;60;0
HR SCMEPP LTDA. - PRUDENCIAL;1000084411;n1;;I;2;MACEIO;AL;42248;202;0;1;0;0;0;203;0;-2;0;0;-24;-26;177;0;0;-31;-57;-9;0;0;0;-97;80;0;80;-27;0;54;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU;4588258;b3S;;I;2;GOVERNADOR MANGABEIRA;BA;42248;182;0;21;0;0;0;203;-40;-16;0;0;-26;-82;121;2;45;-63;-100;0;0;0;-31;-147;-26;0;-26;0;0;-26;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SETOR AEROESPACIAL DE SÃO JOSE DOS CAMPOS - COSAE;8227676;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42248;182;0;20;0;0;0;203;-12;0;0;0;-28;-40;163;1;0;-49;-49;0;0;0;0;-98;64;0;65;1;0;64;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAMARCO MINERAÇÃO S.A. LTDA.;20622809;b3S;;I;2;BELO HORIZONTE;MG;42248;122;0;80;0;0;0;202;0;0;0;0;-3;-3;199;0;0;0;-93;0;0;32;0;-61;138;0;138;0;0;138;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA E DA CHESF LTDA.   SICOOB COPELBA;86784089;b3S;;I;2;SALVADOR;BA;42248;174;0;25;0;0;0;199;-3;1;0;0;28;25;224;32;3;-87;-95;-3;0;3;-8;-156;68;-4;64;-1;0;63;0
ADVALOR DTVM LTDA - PRUDENCIAL;1000083797;n2;;I;2;RIO DE JANEIRO;RJ;42248;0;0;198;0;0;0;198;0;0;0;0;0;0;198;12;0;-149;-111;-10;0;0;0;-258;-59;0;-59;0;0;-59;0
COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA;4995006;b3S;;I;2;RIO DE JANEIRO;RJ;42248;190;0;6;0;0;0;196;0;0;0;0;-2;-2;194;0;0;-202;-40;0;0;144;0;-98;96;0;96;1;0;95;0
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;42248;189;0;7;0;0;0;196;-24;0;0;0;-3;-27;169;16;11;-70;-95;-2;0;5;-23;-157;12;0;12;0;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;;I;2;BAURU;SP;42248;174;0;20;0;0;0;193;-18;0;0;0;-20;-38;155;0;0;-93;-65;0;0;65;0;-93;62;0;62;0;0;62;0
COOPERATIVA DE CRÉDITO RURAL DE PEQUENOS AGRICULTORES E DA REFORMA AGRÁRIA DO CENTRO OESTE DO PARANÁ - CREHNOR LARANJEIRAS;1330387;b3S;;I;2;LARANJEIRAS DO SUL;PR;42248;173;0;20;0;0;0;193;-27;0;0;0;-185;-212;-19;26;25;-86;-72;0;0;2;-37;-143;-162;0;-162;0;0;-162;0
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;;I;2;RIO DE JANEIRO;RJ;42248;0;0;192;0;0;0;192;0;0;0;0;0;0;192;6033;0;-2781;-2292;-540;0;1;0;421;613;0;613;-222;-54;337;0
COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA;41219353;b3S;;I;2;JOAO PESSOA;PB;42248;152;0;40;0;0;0;192;-31;0;0;0;-7;-38;154;4;4;-28;-41;0;0;0;-4;-66;88;0;88;0;0;88;-79
ESC RUY LAGE SOC CT LTDA - PRUDENCIAL;1000082509;n2;;I;2;BELO HORIZONTE;MG;42248;0;0;190;0;0;0;190;0;0;0;0;0;0;190;13;0;-220;-192;-10;0;0;-3;-412;-222;0;-222;0;0;-222;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA FIAÇÃO ALPINA - COOPERALPINA;55319370;b3S;;I;2;MORUNGABA;SP;42248;158;0;31;0;0;0;188;0;0;0;0;15;15;203;0;0;0;-45;0;0;0;0;-45;158;0;158;0;0;158;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;;I;2;PORTO ALEGRE;RS;42248;173;0;14;0;0;0;187;-31;0;0;0;16;-16;172;37;55;-117;-178;0;0;0;-2;-206;-34;3;-32;1;0;-32;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSO PRINCESA DOS CAMPOS;1551820;b3S;;I;2;PONTA GROSSA;PR;42248;183;0;4;0;0;0;187;0;0;0;0;-2;-2;185;0;0;-30;-16;0;0;0;0;-46;138;0;138;-1;0;137;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.;20062766;b3S;;I;2;VISCONDE DO RIO BRANCO;MG;42248;153;0;32;0;0;0;185;0;0;0;0;-13;-13;172;0;0;-73;-21;-2;0;5;0;-91;81;0;81;-4;0;76;0
APOGEO DTVM - PRUDENCIAL;1000084459;n2;;I;2;RIO DE JANEIRO;RJ;42248;0;0;183;0;0;0;183;0;0;0;0;0;0;183;4129;0;-1577;-1127;-283;0;0;0;1142;1325;0;1325;-554;0;771;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE;3232959;b3S;;I;2;RIO BRANCO;AC;42248;178;0;3;0;0;0;181;-49;-3;0;0;-10;-62;119;22;1;-90;-44;0;0;0;-35;-146;-28;28;1;0;0;1;0
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;;I;2;RIO CLARO;SP;42248;0;0;12;0;167;0;180;0;0;0;0;0;0;180;0;0;-34;-46;-8;0;0;0;-88;91;0;91;-29;0;62;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS ITAÚ;43446335;b3S;;I;2;SAO PAULO;SP;42248;155;0;24;0;0;0;179;0;0;0;0;39;39;218;0;0;-4;-84;0;0;0;-1;-90;128;0;128;0;0;128;0
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;;I;2;PORTO ALEGRE;RS;42248;0;0;0;0;176;0;176;0;0;0;0;0;0;176;0;0;-81;-159;-18;0;112;0;-146;30;0;30;1;0;29;0
GDC PART SERV FIDUC DTVM LTDA - PRUDENCIAL;1000084208;n2;;I;2;RIO DE JANEIRO;RJ;42248;0;0;176;0;0;0;176;0;0;0;0;0;0;176;772;0;-44;-275;-82;0;0;0;371;547;0;547;-210;0;336;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS DO PODER JUDICIÁRIO DA CAPITAL DO ESTADO DE SÃO PAULO - JUDCRED;7651495;b3S;;I;2;SAO PAULO;SP;42248;168;0;7;0;0;0;176;0;-9;0;0;-3;-12;164;58;0;-23;-140;0;0;4;1;-103;61;0;61;0;0;61;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RECKITT BENCKISER;44223196;b3S;;I;2;SAO PAULO;SP;42248;175;0;0;0;0;0;175;0;0;0;0;-13;-14;162;0;0;0;-67;0;0;0;0;-67;95;0;95;0;0;95;-67
GBM BRASIL DTVM S.A. - PRUDENCIAL;1000083917;n2;;I;3;SAO PAULO;SP;42248;0;0;167;0;0;0;167;0;0;0;0;0;0;167;1914;0;-1150;-645;-27;0;9;-371;-271;-104;0;-104;0;0;-104;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DOS LABORATORIOS B.BRAUN LTDA;30586895;b3S;;I;2;SAO GONCALO;RJ;42248;158;0;7;0;0;0;165;0;0;0;0;1;0;166;0;0;-34;-33;0;0;0;0;-67;99;0;99;0;0;99;-77
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALCATEL-LUCENT BRASIL;62781232;b3S;;I;2;SAO PAULO;SP;42248;116;0;49;0;0;0;165;-1;0;0;0;0;-1;164;0;0;-76;-36;0;0;0;0;-113;50;1;51;0;0;51;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ANDORINHA - COFASA;64761471;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42248;141;0;23;0;0;0;164;0;0;0;0;1;-1;163;0;0;-64;-38;0;0;0;0;-102;60;0;60;0;0;60;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FORÇA SINDICAL - SICOOB COOPERNAPI;16564240;b3S;;I;2;SAO PAULO;SP;42248;47;0;115;0;0;0;162;-35;0;0;0;-45;-80;82;14;14;-92;-111;-2;0;4;-2;-174;-92;0;-92;-4;0;-95;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.;1819799;b3S;;I;2;VOLTA REDONDA;RJ;42248;157;0;4;0;0;0;161;0;0;0;0;-12;-12;149;0;0;-32;-43;0;0;0;-1;-76;73;3;76;-2;0;74;-20
VNK SCMEPP - PRUDENCIAL;1000084404;n1;;I;2;FORTALEZA;CE;42248;153;0;6;0;0;0;159;0;0;0;0;-16;-16;143;0;0;0;-15;-7;0;0;0;-23;120;0;120;-31;0;89;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DE ESTABELECIMENTOS HOSPITALARES DO SUL DO ESTADO DO ESPIRITO SANTO - SULCRED;31746993;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42248;158;0;0;0;0;0;158;0;0;0;0;-76;-76;83;1;0;-54;-41;0;0;16;-7;-86;-3;0;-3;0;0;-3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO E EMPREGADOS EM ESTABELECIMENTOS PRIVADOS DE ENSINO DO MUNICÍPIO DO RIO DE JANEIRO LTDA.;42445122;b3S;;I;2;RIO DE JANEIRO;RJ;42248;157;0;0;0;0;0;157;-7;0;0;0;1;-6;150;1;0;-70;-55;0;0;14;1;-111;39;0;39;0;0;39;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42248;156;0;0;0;0;0;156;-11;0;0;0;-37;-49;108;11;0;-79;-60;0;0;2;0;-126;-19;0;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALUMAR - SICOOB ALUMAR;7635360;b3S;;I;2;SAO LUIS;MA;42248;124;0;32;0;0;0;156;0;0;0;0;-6;-7;149;3;0;-105;-65;1;0;1;-2;-170;-20;0;-20;0;0;-20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ELGIN;45045671;b3S;;I;2;MOGI DAS CRUZES;SP;42248;122;0;33;0;0;0;156;0;0;0;0;-10;-11;145;0;0;0;-43;0;0;0;0;-43;102;0;102;0;0;102;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ARAPONGA - CRESOL ARAPONGA;7016503;b3S;;I;2;ARAPONGA;MG;42248;126;0;26;0;0;0;152;-26;-22;0;0;10;-39;113;11;24;-40;-31;0;0;3;-20;-53;61;-2;59;1;0;58;0
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;;I;2;SAO PAULO;SP;42248;0;0;152;0;0;0;152;0;0;0;0;-1;-1;151;319;0;-164;-271;-38;0;2;0;-153;-2;0;-2;4;0;2;0
HSCM SCMEPP LTDA. - PRUDENCIAL;1000083089;n1;;I;2;IBIA;MG;42248;147;0;4;0;0;0;152;0;0;0;0;26;26;177;0;13;-12;-21;-8;0;0;-3;-30;147;0;147;-36;0;111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E SERVIDORES PÚBLICOS DO ESTADO DE MATO GROSSO DO SUL - SICOOB COCRESUL;24610065;b3S;;I;2;CAMPO GRANDE;MS;42248;117;0;32;0;0;0;149;-45;0;0;0;15;-30;119;211;6;-61;-263;-10;0;19;-15;-113;5;-25;-20;-3;0;-23;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MARILENA - CRESOL MARILENA;11212010;b3S;;I;2;MARILENA;PR;42248;108;0;41;0;0;0;149;-23;-27;0;0;1;-51;98;10;11;-34;-36;0;0;3;-24;-72;27;-2;24;1;0;23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA;50654300;b3S;;I;2;OSASCO;SP;42248;99;0;48;0;0;0;147;0;0;0;0;1;-1;146;0;0;0;-67;-2;0;0;0;-69;77;0;77;-14;0;63;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE BEBEDOURO - COOCRESB.;5969937;b3S;;I;2;BEBEDOURO;SP;42248;141;0;6;0;0;0;147;-12;-24;0;0;-5;-41;106;0;0;-25;-54;0;0;0;0;-79;27;0;27;0;0;27;0
