Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;44348;722434;1;16103;2196393;0;10333;2945263;0;0;0;0;0;0;0;884;2946147;0;448550;3394697;0;495101;3889798
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3682908;3682908;0;191148;3874056
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;44348;631536;0;0;2322800;0;58930;3013266;0;67389;119364;0;0;0;186753;0;3200019;0;106366;3306385;0;554252;3860637
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;44348;799;0;0;0;0;0;799;0;11865;0;0;0;0;11865;2074320;2086984;121024;969547;3177555;0;670778;3848333
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;44348;308973;0;458160;943070;24571;0;1734774;0;93568;0;354656;0;0;448224;150231;2333229;0;969516;3302745;413;533178;3836336
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;44348;627347;0;12620;1950226;0;12034;2602227;0;0;0;0;0;0;0;3044;2605271;0;703123;3308394;0;471289;3779682
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;44348;247832;178746;1004861;1303299;0;0;2734739;0;0;0;0;0;0;0;15065;2749804;0;102274;2852078;185;903558;3755821
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;S4;I;3;SAO PAULO;SP;44348;211324;0;0;1501574;0;1474;1714373;0;0;118191;0;0;0;118191;698832;2531396;0;788380;3319776;3701;427074;3750551
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;44348;1300338;0;0;643177;0;72;1943587;0;0;155140;0;0;0;155140;126820;2225547;0;1060351;3285898;0;461640;3747538
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;44348;206684;0;228879;812516;40717;282930;1571726;146688;4197;0;99308;0;0;103505;160345;1982263;1815;1165303;3149380;421;430153;3579954
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;44348;513181;0;187521;1494515;0;16078;2211295;0;0;0;0;0;0;0;38174;2249469;0;901823;3151292;0;390447;3541739
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO UNIãO - SICREDI UNIAO RS/ES;88894548;b3S;S4;I;2;CERRO LARGO;RS;44348;628894;0;90025;1290191;0;10476;2019586;0;0;0;0;0;0;0;3816;2023402;0;950520;2973922;0;549873;3523795
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;44348;520098;20514;0;2098907;0;4281;2643799;0;74237;0;261;0;0;74497;0;2718297;0;198543;2916840;0;604650;3521490
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;44348;893372;0;97663;1053568;0;213;2044816;0;0;0;0;0;0;0;12935;2057751;0;875367;2933118;0;528337;3461454
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;44348;533965;0;0;1586083;0;1158;2121206;0;0;0;0;0;0;0;1304;2122510;0;725393;2847904;0;611706;3459609
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;44348;647607;0;0;1161736;0;0;1809343;0;0;230631;0;0;0;230631;100287;2140262;0;503034;2643295;0;689145;3332441
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;44348;33179;0;0;23000;0;0;56179;0;0;0;0;0;0;0;2203377;2259555;82371;28294;2370220;691;957192;3328103
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3152622;3152622;0;172453;3325075
BANCO DIGIO - PRUDENCIAL;1000084655;b2;S4;I;3;BARUERI;SP;44348;0;0;0;767141;270390;0;1037531;99675;0;0;0;0;0;0;0;1137206;0;1565401;2702607;0;559447;3262054
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3120138;3120138;0;137649;3257787
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;44348;468591;0;227092;626601;0;318;1322602;0;0;0;0;0;0;0;5417;1328019;0;1413537;2741556;0;368366;3109922
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;44348;471107;0;17057;939449;0;2259;1429871;0;0;0;0;0;0;0;15103;1444975;0;1028576;2473551;0;620217;3093767
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;44348;0;0;0;562486;18565;0;581050;0;0;0;0;0;326543;326543;0;907593;0;1557793;2465386;0;597904;3063291
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;44348;620906;0;12109;472325;0;627;1105967;0;0;0;0;0;0;0;8069;1114036;0;1390846;2504882;0;485841;2990723
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;44348;898939;0;10917;1042033;0;505;1952395;0;0;0;0;0;0;0;1723;1954117;0;491382;2445500;0;535402;2980902
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;44348;560989;0;976;1226444;0;283;1788692;0;0;0;0;0;0;0;20043;1808735;0;820933;2629668;0;336738;2966405
WILL FINANCEIRA;1000084600;n1;S4;C;2;SAO PAULO;SP;44348;0;0;3298;604011;11210;0;618519;0;0;0;0;0;923419;923419;0;1541938;0;1255905;2797843;21411;107688;2926942
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;44348;759372;0;0;1063049;0;1063;1823484;0;12172;118077;0;0;0;130248;19688;1973421;0;290624;2264045;200;615866;2880112
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;44348;42;0;0;0;0;0;42;0;0;0;0;0;0;0;1437618;1437660;9663;137765;1585089;0;1257248;2842336
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;44348;710837;0;0;1349288;0;4974;2065099;0;105085;86162;0;0;0;191247;0;2256346;0;244236;2500581;0;277031;2777613
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;44348;309134;0;14363;1584308;0;14656;1922461;0;0;0;0;0;0;0;2591;1925052;0;273283;2198335;0;564546;2762881
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;44348;0;0;240906;0;0;0;240906;0;0;0;0;0;0;0;1390337;1631243;26246;100620;1758109;8932;987147;2754188
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;44348;865583;0;145417;653170;0;73;1664244;0;0;0;0;0;0;0;10589;1674832;0;632901;2307734;0;437059;2744792
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44348;69;0;0;0;0;0;69;0;0;0;0;0;0;0;0;69;0;2515156;2515225;0;145019;2660244
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1588727;1588727;0;286655;1875382;0;743883;2619265
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;44348;0;0;0;1622352;0;202920;1825273;0;0;0;36337;0;0;36337;0;1861610;0;67182;1928792;0;636695;2565487
PAYPAL DO BRASIL SERV. DE PAGAMENTOS - PRUDENCIAL;1000085018;n4;;I;2;SAO PAULO;SP;44348;0;0;0;0;594125;0;594125;0;0;0;0;0;0;0;0;594125;95;1919492;2513711;0;51216;2564927
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;44348;0;0;166387;1659202;0;0;1825589;0;0;0;0;0;0;0;0;1825589;0;217972;2043561;0;442536;2486097
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;44348;1886;0;0;0;0;0;1886;0;0;0;0;0;0;0;10000;11886;0;2379056;2390942;0;88591;2479533
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;C;1;CURITIBA;PR;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;368746;368746;0;161384;530131;0;1942067;2472198
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2366473;2366473;0;77882;2444355
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;44348;0;0;0;401508;0;0;401508;0;0;0;0;0;0;0;515199;916707;0;1061894;1978600;0;411587;2390187
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;44348;0;0;55508;179217;0;0;234725;0;0;0;0;0;0;0;1509057;1743782;86552;53866;1884199;10563;493163;2387925
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;44348;388842;0;9694;794540;0;59;1193136;0;0;0;0;0;0;0;6013;1199149;0;895048;2094197;0;289020;2383217
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;44348;776463;0;0;637649;0;0;1414112;0;5209;97978;0;0;0;103188;32584;1549884;0;453988;2003872;0;326225;2330097
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;44348;374689;0;0;0;0;0;374689;1272234;0;0;0;0;0;0;0;1646923;0;181239;1828162;0;489700;2317862
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA – UNICRED VALOR CAPITAL;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;44348;371761;0;0;1526607;0;287;1898656;0;13231;0;5067;0;0;18298;0;1916954;0;47867;1964821;0;319567;2284389
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;44348;601070;0;0;858318;0;6688;1466076;0;15004;95050;0;0;0;110053;16901;1593030;0;154981;1748011;0;468603;2216615
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;S4;I;2;RODEIO BONITO;RS;44348;215112;0;53425;1097747;0;8207;1374492;0;0;0;0;0;0;0;0;1374492;0;512781;1887273;0;312717;2199990
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;44348;114548;0;0;903197;0;25100;1042845;407559;0;0;0;0;0;0;0;1450404;0;626881;2077285;0;109890;2187174
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S5;I;2;JOAO PESSOA;PB;44348;294007;0;0;1260990;0;0;1554998;0;0;0;0;0;0;0;0;1554998;0;128215;1683213;0;462337;2145550
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;44348;335700;0;0;1012774;0;3771;1352245;0;33993;153745;0;0;0;187738;8559;1548542;0;244916;1793459;20;268577;2062056
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;44348;271117;0;25117;1116031;0;1735;1413999;0;0;0;0;0;0;0;850;1414849;0;383150;1797999;0;217269;2015268
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;44348;258753;0;94623;1030622;0;3684;1387683;0;0;0;0;0;0;0;1369;1389051;0;396748;1785799;0;220555;2006354
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;44348;333190;0;12175;885418;0;8960;1239743;0;0;0;0;0;0;0;30820;1270563;0;353622;1624185;0;360751;1984936
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;S4;I;2;TEUTONIA;RS;44348;308945;0;8798;879617;0;10098;1207457;0;0;0;0;0;0;0;3084;1210541;0;391526;1602067;0;308519;1910586
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44348;537746;0;0;656742;0;27405;1221892;0;14871;42550;0;0;0;57421;16901;1296214;0;140531;1436745;14;409969;1846728
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;87795639;b3S;S4;I;2;MARAU;RS;44348;358904;0;59597;763581;0;5988;1188070;0;0;0;0;0;0;0;1821;1189891;0;432673;1622565;0;216190;1838755
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;C;3;GUARULHOS;SP;44348;0;0;270800;84240;0;0;355040;0;0;0;573477;0;0;573477;308911;1237429;51228;126207;1414864;4056;418711;1837631
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;44348;499480;0;22467;448666;0;570;971183;0;0;0;0;0;0;0;8747;979930;0;474365;1454295;0;354430;1808725
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;44348;332300;0;86732;593063;0;2273;1014368;0;0;0;0;0;0;0;14445;1028813;0;494292;1523105;0;253195;1776300
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44348;38;0;121785;0;0;0;121823;0;0;0;0;0;0;0;735259;857082;0;846510;1703592;0;67643;1771235
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;44348;107030;0;0;1149044;0;0;1256074;0;53091;0;83565;0;0;136656;75244;1467974;0;105335;1573309;12;190849;1764170
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;1592721;1592746;0;131494;1724240
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1612230;1612230;0;102560;1714790
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES – SICREDI ESSÊNCIA;87733077;b3S;S4;I;2;ITAQUI;RS;44348;334740;0;12272;590059;0;10509;947581;0;0;0;0;0;0;0;429;948010;0;355079;1303089;0;409379;1712468
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;44348;273045;0;6474;996102;0;12842;1288464;0;0;0;0;0;0;0;1221;1289685;0;148327;1438012;0;258377;1696388
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;44348;335894;0;75657;558737;0;5651;975938;0;0;0;0;0;0;0;1144;977082;0;475511;1452593;0;239799;1692392
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;44348;232209;0;60226;686020;0;869;979324;0;0;0;0;0;0;0;10394;989718;0;455308;1445026;0;235270;1680296
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES;90497256;b3S;S4;I;2;PELOTAS;RS;44348;433755;0;6355;541323;0;8108;989540;0;0;0;0;0;0;0;13603;1003144;0;426941;1430084;0;240476;1670561
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;44348;313956;0;486;574143;0;116;888701;0;0;0;0;0;0;0;817;889517;0;574693;1464210;0;189370;1653580
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;44348;10916;0;0;1224543;0;0;1235459;0;0;0;61796;0;0;61796;17555;1314810;0;139084;1453894;0;183799;1637693
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;44348;150570;0;0;48679;0;0;199248;0;0;0;0;0;0;0;1038890;1238138;92365;3581;1334084;0;282789;1616873
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;S4;I;2;SAO JOAO;PR;44348;281009;0;11105;694925;0;2099;989137;0;0;0;0;0;0;0;7963;997100;0;331220;1328320;0;248256;1576576
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;44348;253742;0;21801;824647;0;0;1100190;0;0;0;0;0;0;0;5158;1105348;0;292655;1398003;0;176119;1574122
COOPERATIVA DE CRÉDITO SICOOB OURO VERDE;5582619;b3S;S5;I;2;LONDRINA;PR;44348;335846;0;0;680798;0;4437;1021080;0;0;98798;0;0;0;98798;0;1119878;0;305643;1425521;6;148517;1574044
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE – SICOOB CREDIAUC;78840071;b3S;S5;I;2;CONCORDIA;SC;44348;224862;0;0;838522;0;15500;1078884;0;3425;82814;0;0;0;86239;5887;1171010;0;194789;1365800;1;200155;1565956
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;44348;364379;0;0;442596;0;111;807086;0;18188;102124;0;0;0;120312;50973;978371;0;343485;1321856;0;240713;1562569
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;44348;287460;0;3435;941377;0;8737;1241009;0;0;0;0;0;0;0;1939;1242948;0;161644;1404592;0;144563;1549155
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;S4;I;2;PASSO FUNDO;RS;44348;241979;0;54900;654461;0;4654;955994;0;0;0;0;0;0;0;20813;976807;0;366907;1343713;0;192938;1536652
NEON PAGAMENTOS - PRUDENCIAL;1000085702;n4;;C;2;SAO PAULO;SP;44348;0;0;0;0;287685;0;287685;0;0;0;0;0;0;0;0;287685;3396;616186;907266;0;611665;1518932
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;44348;167351;0;0;807425;0;3;974779;85349;27849;148831;1130;0;0;177810;6701;1244639;0;78194;1322833;0;189650;1512483
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1404115;1404115;0;104176;1508291
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89990501;b3S;S4;I;2;IBIRAIARAS;RS;44348;270218;0;7729;615170;0;9815;902931;0;0;0;0;0;0;0;308;903239;0;327574;1230813;0;276426;1507239
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;S4;I;2;MARIOPOLIS;PR;44348;256491;0;24043;673842;0;2187;956562;0;0;0;0;0;0;0;9282;965844;0;351231;1317075;0;172106;1489180
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE – SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;44348;329707;0;47184;800951;0;0;1177841;0;0;0;0;0;0;0;9581;1187423;0;122144;1309567;0;176254;1485821
COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO;74114042;b3S;S5;I;2;ITAJAI;SC;44348;189304;0;0;1077816;0;2318;1269438;0;4198;0;0;0;0;4198;0;1273637;0;26214;1299851;0;177907;1477758
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;44348;228534;0;14569;490504;0;2844;736451;0;0;0;0;0;0;0;313;736764;0;432468;1169232;0;297183;1466415
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;44348;2854;0;0;0;0;0;2854;0;0;0;0;0;0;0;0;2854;0;1394904;1397757;0;47438;1445195
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87900601;b3S;S4;I;2;SOLEDADE;RS;44348;222949;0;94261;507955;0;4121;829285;0;0;0;0;0;0;0;536;829822;0;361697;1191518;0;243489;1435007
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S5;I;2;GOIANIA;GO;44348;267168;0;0;725529;0;347;993043;0;56116;5454;0;0;0;61569;90714;1145327;0;17655;1162982;0;269544;1432526
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;S4;I;3;BARUERI;SP;44348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576626;576626;0;136486;713113;0;702773;1415885
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;S5;I;2;PORTO ALEGRE;RS;44348;172604;0;0;971981;0;11580;1156165;0;23985;0;0;0;0;23985;0;1180149;0;34104;1214253;0;200217;1414471
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;44348;0;0;0;1225243;0;0;1225243;0;0;0;0;0;0;0;0;1225243;0;61719;1286962;0;123943;1410905
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;44348;252803;0;60849;759439;0;359;1073450;0;0;0;0;0;0;0;8233;1081682;0;133932;1215614;0;191200;1406815
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;I;2;SAO PAULO;SP;44348;0;0;0;0;0;333713;333713;953554;0;0;0;0;0;0;0;1287267;0;61778;1349046;0;56106;1405152
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42873828;b3S;S4;I;2;GUAXUPE;MG;44348;342451;0;0;511778;0;1678;855907;0;2317;85491;0;0;0;87808;66486;1010201;0;68080;1078281;0;294621;1372902
