Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;42795;628;0;808;0;0;0;1436;-679;-132;0;0;-56;-866;570;77;7;-117;-173;0;0;0;-60;-266;304;6;310;0;0;310;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;S5;I;2;SAO GONCALO DO PARA;MG;42795;724;0;712;0;0;0;1436;-517;-7;0;0;42;-482;954;119;113;-412;-341;-8;0;118;-31;-444;511;0;511;-13;0;498;-64
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;42795;1147;0;282;0;0;0;1429;-405;-171;0;0;-1100;-1677;-247;68;85;-416;-371;0;0;94;-426;-965;-1212;6;-1206;0;0;-1206;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;S5;I;2;CANDIDO DE ABREU;PR;42795;1210;0;218;0;0;0;1427;-223;-427;0;0;-408;-1058;370;221;90;-383;-377;-3;0;21;-160;-593;-223;-6;-229;0;0;-229;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FERVEDOURO - CRESOL FERVEDOURO;8624548;b3S;S5;I;2;FERVEDOURO;MG;42795;1123;0;287;0;0;0;1410;-370;-153;0;0;-435;-958;452;65;157;-283;-389;-2;0;26;-68;-494;-42;-5;-47;-2;0;-49;0
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;S4;I;2;CURITIBA;PR;42795;0;0;0;0;1405;0;1405;0;0;0;0;0;0;1405;0;53;-808;-715;-68;0;0;0;-1537;-132;0;-132;0;0;-132;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITUPORANGA - CRESOL ITUPORANGA;7507647;b3S;S5;I;2;ITUPORANGA;SC;42795;1211;0;184;0;0;0;1396;-320;-226;0;0;-544;-1089;307;113;95;-328;-381;-2;0;27;-113;-589;-282;-2;-284;-2;0;-287;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;S5;I;2;UBERABA;MG;42795;952;0;444;0;0;0;1395;-548;0;0;0;-50;-598;797;53;20;-458;-373;-11;0;40;-16;-746;51;3;54;-3;-12;39;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;S5;I;2;DORES DO INDAIA;MG;42795;1078;0;304;0;0;0;1381;-509;0;0;0;-117;-626;755;110;32;-290;-335;-6;0;64;-28;-453;302;-4;298;-3;0;295;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;S5;I;2;SOROCABA;SP;42795;1132;0;245;0;0;0;1378;0;0;0;0;99;99;1477;0;0;-90;-76;-12;0;0;0;-177;1299;0;1299;-61;0;1238;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;S5;I;2;MONTE SIAO;MG;42795;1154;0;223;0;0;0;1378;-349;-8;0;0;-146;-504;874;55;147;-529;-413;-14;0;33;-44;-765;109;6;115;-4;0;112;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO NOROESTE CAPIXABA   CRESOL NOROESTE CAPIXABA;7475376;b3S;S5;I;2;COLATINA;ES;42795;1203;0;174;0;0;0;1377;-256;-158;0;0;-1347;-1762;-384;87;159;-356;-346;-2;0;16;-84;-525;-910;-6;-915;0;0;-915;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;S5;I;2;SERTAOZINHO;SP;42795;699;0;677;0;0;0;1376;-499;0;0;0;48;-451;925;82;126;-251;-299;-1;0;16;-21;-348;577;0;577;0;-8;568;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;42795;947;0;428;0;0;0;1375;-486;-84;0;0;-183;-753;622;53;46;-348;-191;0;0;44;-163;-559;63;58;121;-3;0;118;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;I;2;ARCOS;MG;42795;1090;0;279;0;0;0;1369;-467;0;0;0;-123;-590;779;157;187;-470;-480;-6;0;0;-33;-646;134;10;143;-6;0;137;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;S5;I;2;CAXIAS DO SUL;RS;42795;991;0;370;0;0;0;1361;-409;-10;0;0;-534;-954;408;121;32;-299;-151;-4;0;32;-207;-477;-70;0;-70;-8;0;-78;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;42795;1017;0;330;0;0;0;1347;-494;-35;0;0;-260;-789;558;40;29;-231;-187;0;0;31;-109;-427;131;28;159;-1;0;158;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;S5;I;2;JAGUARUNA;SC;42795;999;0;334;0;0;0;1332;-460;-60;0;0;22;-498;834;41;41;-319;-324;0;0;0;-71;-632;202;-18;185;0;0;185;0
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;42795;0;0;29;-9;1308;0;1328;0;0;0;0;0;0;1328;78;0;-326;-751;-70;0;0;1;-1070;258;0;258;-110;0;148;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;S5;I;2;TEOFILO OTONI;MG;42795;1065;0;263;0;0;0;1328;-467;0;0;0;-192;-660;668;108;48;-377;-468;-2;0;1;1;-690;-23;3;-19;0;0;-19;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;S5;I;2;JOACABA;SC;42795;332;0;994;0;0;0;1326;-677;0;0;0;-4;-680;645;0;0;-54;-87;0;0;0;-16;-157;489;0;489;0;0;489;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;S5;I;2;SAO PAULO;SP;42795;1197;0;127;0;0;0;1324;0;0;0;0;-220;-220;1104;0;0;-255;-188;-7;0;0;-7;-458;646;0;646;-47;0;599;0
BROOKFIELD - PRUDENCIAL;1000080453;n1;S4;C;3;RIO DE JANEIRO;RJ;42795;0;0;1323;0;0;0;1323;0;0;0;0;0;0;1323;383;0;-12;-873;-87;1;0;-176;-765;558;-400;158;-46;0;111;0
SICREDI COOMAMP - COOPERATIVA DE CRÉDITO DOS MEMBROS DE INSTITUIÇÕES PÚBLICAS DAS CARREIRAS JURÍDICAS E DOS SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUÍS/MA E MUNICÍPIOS CIRCUNVIZIN;5545390;b3S;S5;I;2;SAO LUIS;MA;42795;1251;0;68;0;0;0;1319;-253;-159;0;0;-84;-496;823;13;21;-340;-203;1;1;36;-144;-617;206;-15;191;0;0;191;0
AFAL - PRUDENCIAL;1000081081;n1;S4;I;1;MACEIO;AL;42795;410;0;907;0;0;0;1317;0;-42;0;0;-982;-1024;294;566;0;-855;-649;-121;0;715;-63;-407;-113;0;-113;-385;0;-498;0
COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ;83325811;b3S;S5;I;2;BELEM;PA;42795;1000;0;315;0;0;0;1315;-43;0;0;0;-399;-443;873;340;0;-530;-74;0;0;0;1;-265;608;0;608;-45;0;563;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;S5;I;2;DORES DO INDAIA;MG;42795;915;0;397;0;0;0;1312;-441;-93;0;0;-69;-603;709;72;33;-420;-230;-7;0;100;-22;-474;236;6;241;-8;0;234;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;42795;884;0;428;0;0;0;1312;-596;-91;0;0;-102;-788;524;50;72;-366;-445;0;0;90;-147;-744;-221;28;-193;0;0;-193;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;42795;1090;0;210;0;0;0;1300;-260;-165;0;0;-414;-839;462;48;13;-230;-167;0;0;70;-176;-443;19;-9;11;0;0;11;0
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;42795;0;0;820;0;476;0;1297;0;0;0;0;0;0;1297;371;0;-332;-1271;-41;0;0;0;-1273;24;680;704;-15;0;689;0
SICREDI CRATEÚS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEÚS;68389;b3S;S5;I;2;CRATEUS;CE;42795;872;0;424;0;0;0;1296;-432;0;0;0;-103;-535;762;15;73;-273;-263;1;0;36;-130;-542;219;21;240;0;0;240;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;42795;1257;0;25;0;0;0;1282;-108;-128;0;0;5;-231;1052;0;0;-425;-297;0;0;128;-2;-596;456;1;455;0;0;455;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;42795;939;0;343;0;0;0;1282;-476;-74;0;0;-275;-825;457;40;43;-277;-219;0;0;54;-126;-485;-28;-46;-74;0;0;-74;0
COOPERATIVA DE CREDITO CREDLIDER - SICOOB CREDLIDER;5463934;b3S;S5;I;2;VOTUPORANGA;SP;42795;861;0;415;0;0;0;1275;-264;-78;0;0;-255;-597;678;107;70;-400;-387;-5;0;80;-38;-573;105;-2;103;-2;0;101;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO ARAGUAIA - SICOOB ARAGUAIA;5244177;b3S;S5;I;2;BARRA DO GARCAS;MT;42795;1037;0;234;0;0;0;1270;-352;0;0;0;-1036;-1387;-117;133;208;-368;-575;-7;0;80;-90;-619;-736;15;-721;-8;-20;-749;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;S5;I;2;SAO PAULO;SP;42795;1048;0;217;0;0;0;1266;-1;0;0;0;-95;-97;1169;34;0;-153;-265;-1;0;0;-5;-390;779;-4;775;0;0;775;0
COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;5097757;b3S;S5;I;2;CURITIBA;PR;42795;1092;0;172;0;0;0;1264;-274;0;0;0;-296;-570;694;0;0;-262;-154;0;0;0;-8;-424;270;0;270;0;0;270;-170
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;S5;I;2;RIBEIRAO PRETO;SP;42795;711;0;552;0;0;0;1263;-636;0;0;0;-5;-641;622;40;17;-347;-174;-3;0;0;-18;-487;136;0;136;1;0;135;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS FORÇAS ARMADAS, DO CORPO DE BOMBEIROS E POLÍCIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED;4649337;b3S;S5;I;2;BRASILIA;DF;42795;1207;0;48;0;0;0;1255;-41;-560;0;0;-24;-625;629;63;15;-238;-298;-3;0;579;-73;46;675;10;685;-4;0;681;-280
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - SICREDI COOPERJURIS;8041950;b3S;S5;I;2;FORTALEZA;CE;42795;1062;0;193;0;0;0;1254;-372;-180;0;0;21;-531;723;4;5;-184;-121;0;0;62;-104;-338;385;0;385;0;-10;375;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;S5;I;2;PITANGA;PR;42795;1113;0;130;0;0;0;1244;-144;-292;0;0;-1101;-1537;-293;143;83;-280;-389;-2;0;61;-103;-488;-781;-82;-864;-26;-1;-891;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;42795;1075;0;166;0;0;0;1242;-115;-365;0;0;-955;-1435;-193;152;99;-384;-367;-3;0;39;-68;-532;-725;-11;-736;1;0;-736;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE DIONISIO CERQUEIRA-CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;42795;1036;0;204;0;0;0;1239;-180;-93;0;0;-542;-815;424;89;6;-193;-236;0;0;0;-109;-444;-19;-12;-31;0;0;-31;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DE TOMBOS-CRESOL TOMBOS;7208637;b3S;S5;I;2;TOMBOS;MG;42795;997;0;239;0;0;0;1235;-281;-192;0;0;-492;-965;270;62;151;-260;-262;-2;0;29;-82;-363;-93;-5;-98;-1;0;-100;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;S5;I;2;GUARULHOS;SP;42795;1053;0;181;0;0;0;1234;-274;0;0;0;-327;-602;632;126;127;-556;-426;-6;0;126;-27;-637;-4;-5;-9;-3;0;-13;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO NOROESTE PAULISTA - GRANCRED NOROESTE PAULISTA;3149086;b3S;S5;I;2;VOTUPORANGA;SP;42795;1056;0;177;0;0;0;1233;-560;0;0;0;-485;-1045;188;10;0;-338;-209;-2;0;5;0;-533;-345;0;-345;-2;0;-347;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;S5;I;2;CRIXAS;GO;42795;1016;0;211;0;0;0;1227;-225;-69;0;0;-186;-480;747;30;87;-443;-358;-1;0;0;-28;-713;33;0;33;-4;0;30;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LESTE PARANAENSE - CRESOL LESTE PARANAENSE;5326643;b3S;S5;I;2;CERRO AZUL;PR;42795;1083;0;140;0;0;0;1223;-170;-211;0;0;-775;-1155;67;87;123;-342;-514;-2;0;47;-231;-833;-766;-7;-773;0;-4;-777;-38
BIORC FINANCEIRA - CFI S.A. - PRUDENCIAL;1000083663;n1;S4;I;2;FLORIANOPOLIS;SC;42795;1204;0;17;0;0;0;1221;-92;0;0;0;-64;-156;1065;0;77;-274;-697;-59;0;2;1;-952;113;0;113;-57;0;56;0
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA. - SICOOB CREDIGRANDE;25626490;b3S;S5;I;2;LAVRAS;MG;42795;1096;0;123;0;0;0;1219;-294;-73;0;0;-157;-524;695;105;192;-540;-435;-10;0;193;-60;-556;139;-10;130;-5;0;125;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;S5;I;2;BRASILIA;DF;42795;614;0;604;0;0;0;1218;-558;-71;0;0;-8;-637;581;2;3;-214;-191;1;0;321;-7;-86;495;0;495;0;0;494;-96
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;S4;I;1;CUIABA;MT;42795;1052;0;165;0;0;0;1217;0;-531;0;0;-1309;-1840;-623;3092;42;-2109;-890;-317;0;248;-186;-122;-745;0;-745;0;0;-745;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;S5;I;2;MARMELEIRO;PR;42795;964;0;244;0;0;0;1208;-186;-270;0;0;-479;-936;273;155;43;-196;-191;-1;0;41;-88;-236;36;-7;30;-2;-3;25;-56
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;S4;I;2;MANAUS;AM;42795;0;0;0;0;1205;0;1205;0;0;0;0;0;0;1205;53;0;-259;-651;-61;0;1;-3;-921;284;0;284;-123;0;161;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;S5;I;2;FLORIANOPOLIS;SC;42795;736;0;457;0;0;0;1193;-473;-2;0;0;-215;-689;503;140;34;-177;-265;1;0;5;-60;-323;181;0;180;0;-14;166;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;S5;I;2;GUAXUPE;MG;42795;875;0;316;0;0;0;1191;-285;0;0;0;-218;-503;688;132;206;-456;-423;-4;0;48;-36;-531;157;-4;152;-9;0;144;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;S5;I;2;AMERICANA;SP;42795;721;0;464;0;0;0;1185;-434;0;0;0;-129;-563;622;137;259;-391;-473;-5;0;73;-34;-433;188;0;188;-4;0;185;0
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;S4;I;2;SALVADOR;BA;42795;127;0;1046;0;0;0;1173;-2;0;0;0;0;-1;1172;24;17;-746;-596;-59;0;22;0;-1338;-167;9;-157;-5;0;-162;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;S5;I;2;BELO HORIZONTE;MG;42795;1089;0;71;0;0;0;1160;-158;-32;0;0;-201;-391;770;15;0;-338;-262;-2;0;1;-9;-595;175;0;175;-2;0;173;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CBMM LTDA.;18140913;b3S;S5;I;2;ARAXA;MG;42795;990;0;170;0;0;0;1160;0;0;0;0;-362;-362;798;0;0;-74;-99;-8;0;0;-8;-190;608;0;608;-54;-22;532;-281
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;S5;I;2;VITORIA;ES;42795;1116;0;42;0;0;0;1157;-79;0;0;0;-100;-180;978;11;23;-208;-570;-3;0;0;0;-748;230;0;230;1;0;229;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO CVRD E ENTIDADES VINCULADAS LTDA.;33924028;b3S;S5;I;2;RIO DE JANEIRO;RJ;42795;1037;0;116;0;0;0;1153;-220;0;0;0;-58;-278;874;22;14;-764;-383;-5;0;472;-23;-667;207;0;207;0;0;207;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE DE MINAS LTDA - SICOOB CREDINOSSO;6324872;b3S;S5;I;2;MONTES CLAROS;MG;42795;1010;0;140;0;0;0;1150;-275;-1;0;0;-101;-377;773;170;178;-414;-471;-9;0;64;-29;-510;263;-11;252;0;0;252;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;S5;I;2;BELO HORIZONTE;MG;42795;575;0;574;0;0;0;1148;-388;0;0;0;-33;-421;728;172;162;-354;-287;-7;0;30;-58;-342;386;0;386;-2;-16;368;0
CONECTA CC LTDA - PRUDENCIAL;1000082406;n2;S4;I;2;SALVADOR;BA;42795;0;0;0;0;1134;0;1134;0;0;0;0;0;0;1134;15;0;-88;-961;-54;0;0;0;-1088;46;0;46;0;0;46;0
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;S5;I;2;GUAPE;MG;42795;707;0;428;0;0;0;1134;-400;-191;0;0;-57;-648;486;90;78;-420;-297;-8;0;182;-35;-409;77;0;77;-11;0;67;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SAO VALENTIM-CRESOL SAO VALENTIM;3015152;b3S;S5;I;2;SAO VALENTIM;RS;42795;752;0;382;0;0;0;1133;-360;-140;0;0;-58;-558;575;136;17;-267;-204;0;0;2;-74;-390;186;0;186;0;0;186;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;S5;I;2;SAO PAULO;SP;42795;920;0;207;0;0;0;1127;-132;0;0;0;-2;-134;993;17;3;-357;-400;-3;0;45;-27;-723;270;0;271;-1;0;270;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;S5;I;2;RIO FORTUNA;SC;42795;640;0;483;0;0;0;1123;-476;-44;0;0;-34;-553;569;28;17;-187;-158;0;0;0;-70;-369;200;3;203;0;0;203;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3930587;b3S;S5;I;2;RIO DE JANEIRO;RJ;42795;837;0;284;0;0;0;1120;-218;0;0;0;-60;-279;841;78;112;-504;-431;-8;0;64;-17;-705;136;0;136;-4;0;133;-65
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;42795;891;0;221;0;0;0;1112;-135;-148;0;0;-47;-330;783;46;40;-312;-448;-3;0;4;-8;-681;102;15;117;-2;0;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;S5;I;2;SAO PAULO;SP;42795;799;0;313;0;0;0;1112;0;0;0;0;-82;-82;1030;0;0;-112;-277;1;0;0;0;-389;641;0;641;0;0;641;0
SOCIALCRED S/A SCMEPP - PRUDENCIAL;1000083027;n1;S5;I;2;RIO DE JANEIRO;RJ;42795;1112;0;0;0;0;0;1112;0;-93;0;0;429;336;1448;126;0;-433;-358;-55;0;0;-33;-752;696;39;735;-51;0;684;-134
MUNDINVEST S.A. - CCVM - PRUDENCIAL;1000082774;n2;S4;I;2;BELO HORIZONTE;MG;42795;0;0;994;111;0;0;1105;0;0;0;0;0;0;1105;346;491;-660;-501;-131;0;9;-20;-466;639;0;639;-247;0;392;-100
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;S4;I;2;SAO BERNARDO DO CAMPO;SP;42795;0;0;134;0;970;0;1105;0;0;0;0;0;0;1105;2591;0;-1608;-1791;-266;0;0;-10;-1084;21;0;21;-15;0;5;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;S5;I;2;SAO PAULO;SP;42795;495;0;609;0;0;0;1104;-531;0;0;0;-31;-563;541;74;103;-189;-198;-3;0;49;-16;-181;360;0;360;-4;0;357;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO AMAPÁ - SICOOB AMAPÁ;13517050;b3S;S5;I;2;MACAPA;AP;42795;947;0;150;0;0;0;1097;-271;0;0;0;-494;-765;332;109;188;-395;-470;-6;0;120;-76;-530;-198;-1;-199;-10;0;-209;0
