Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;43435;171067;0;20151;0;0;0;191218;0;-41444;0;0;-118708;-160151;31067;5799;955;-17447;-9161;-3422;0;12534;-10652;-21393;9674;129;9804;-7264;-2364;176;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;43435;165504;15276;7;-110;0;0;180677;-12783;-83956;-12580;0;5474;-103844;76832;7802;983;-21948;-14617;-5073;0;53440;-1349;19238;96070;-2513;93557;-44080;0;49477;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;43435;152568;0;23463;0;0;53;176085;-34704;-11474;0;0;-21976;-68154;107931;39893;12436;-49624;-45943;-1139;0;7209;-34225;-71394;36537;-162;36375;-539;0;35837;-7776
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;43435;147976;0;25030;0;0;0;173006;-54223;-312;0;0;-39358;-93893;79113;0;0;-22691;-1885;-130;0;412;-4293;-28585;50528;-96;50432;0;0;50432;-6682
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;43435;33590;0;82853;-13502;65299;0;168241;-15510;-60798;0;0;3407;-72900;95340;18212;0;-29494;-12116;-7651;0;11669;-26812;-46192;49148;-7;49141;-21601;-1914;25626;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;43435;140913;0;27010;0;0;4;167927;-39402;-3783;0;0;-52255;-95439;72488;18883;15775;-30644;-30305;-523;0;5834;-12356;-33336;39152;-2871;36281;679;-2402;34558;-2640
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;43435;69523;0;101514;-45538;40748;0;166247;-61850;-40446;0;0;7770;-94526;71721;58647;164;-48037;-43087;-5581;0;53797;-41834;-25931;45789;-3477;42312;-27304;0;15008;0
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;43435;0;0;3022;-46;162467;0;165444;0;0;0;0;0;0;165444;11;33;-11757;-101627;-7689;0;191;-431;-121268;44176;-7;44169;-17716;-628;25824;-2775
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;43435;3569;0;155117;0;0;0;158686;-156267;0;0;0;-101;-156368;2317;0;0;-5219;-1805;-29;7592;5066;-34;5571;7888;0;7888;0;-174;7714;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;43435;131875;0;24756;0;0;57;156688;-30664;-12709;0;0;-18911;-62283;94405;30992;12688;-44648;-46303;-839;0;8887;-27217;-66440;27965;-384;27581;268;0;27849;-7420
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;43435;145166;0;9249;0;0;0;154415;-33215;0;0;0;-7717;-40932;113483;1118;1801;-7733;-85480;-6227;0;13475;-16883;-99929;13554;371;13925;-7168;-2139;4619;-4880
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;43435;132164;0;21028;0;0;0;153192;-20393;-18853;0;0;-34679;-73925;79267;30591;7818;-30034;-26711;-846;0;9998;-27528;-36711;42556;-7511;35046;0;0;35046;-15560
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;43435;0;0;151415;0;0;0;151415;-144806;0;0;0;0;-144806;6609;0;0;-2745;-1716;-14;10114;3564;-2451;6752;13361;0;13361;0;0;13361;-13032
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;43435;105168;0;43840;0;0;1;149009;-45037;-4324;0;0;-15748;-65110;83900;24049;12546;-35753;-27324;-684;0;8280;-22819;-41706;42194;-597;41597;0;0;41597;-9037
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;43435;0;0;146412;0;0;0;146412;-30367;0;0;0;0;-30367;116045;85;0;-627;-1614;-64;0;104965;0;102745;218790;0;218790;-1010;0;217780;-34500
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;43435;135414;6379;1591;0;0;0;143385;-13589;-66441;-4661;0;852;-83838;59546;92180;2565;-19769;-58041;-2866;1787;1495;-15489;1861;61408;81;61489;-26460;-876;34154;0
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;43435;-69078;0;212180;0;0;0;143102;-87178;0;0;0;-6939;-94117;48985;447030;0;-225635;-127037;-61426;64102;149747;-67956;178826;227811;-3531;224280;-48987;0;175294;-32012
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;S4;C;2;PORTO ALEGRE;RS;43435;131050;0;7738;0;0;0;138788;-43873;0;0;0;-31682;-75555;63233;11287;14267;-20424;-36456;-6955;-107;467;-478;-38398;24835;0;24835;-11745;-2265;10825;-9042
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;43435;62686;0;13274;-17379;78536;0;137117;-18242;-51915;0;0;-57408;-127565;9552;134;0;-4928;-10699;-3608;0;12;-32566;-51654;-42102;0;-42102;30034;0;-12068;-35000
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43435;134383;0;2187;0;0;0;136570;-14069;0;0;0;-42079;-56149;80421;3502;5871;-22374;-42118;-5588;0;2565;-7533;-65675;14746;-3;14743;5467;-1265;18945;-2733
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;43435;112419;0;23264;0;0;13;135696;-24475;-11248;0;0;-10797;-46520;89175;31066;10090;-41742;-29408;-921;0;9110;-25996;-47800;41375;-1074;40301;-136;0;40165;-9926
CIELO - PRUDENCIAL;1000084710;n4;;C;2;BARUERI;SP;43435;0;0;121485;10468;0;0;131953;0;-169226;0;0;-1253;-170478;-38525;6156010;0;-288590;-863888;-494111;-25114;1120097;-3230636;2373769;2335244;-8911;2326333;-673563;-40710;1612060;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;43435;39981;0;31295;18856;39936;0;130068;-73909;-4;0;0;-4319;-78232;51836;12507;907;-31800;-79518;-7642;-2902;98756;-24060;-33751;18085;1119;19204;-1541;0;17663;-13500
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;43435;0;0;126721;0;0;0;126721;0;0;0;0;0;0;126721;2584223;0;-498983;-632243;-408038;320584;1150356;-1532486;983413;1110134;1583;1111717;-310396;-25233;776088;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;43435;76731;0;48988;0;0;0;125719;-41872;-58;0;0;-17445;-59374;66345;7088;4772;-25247;-13869;0;0;3288;-9122;-33089;33256;-1630;31626;-18;-1030;30578;-19421
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43435;123396;0;761;0;0;0;124156;-11525;0;0;0;-25425;-36950;87207;0;0;-781;-52659;-4634;0;23;-12285;-70336;16871;81;16952;-13123;-17;3812;-5064
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;43435;19963;0;94913;46;8694;0;123615;-52686;-34115;0;0;-383;-87184;36431;48195;4;-28291;-20394;-3284;-334;14534;-4041;6388;42820;-2;42818;-273;-1692;40853;-39242
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;43435;59630;0;50376;-5564;14652;0;119094;-100960;0;0;0;-14598;-115558;3536;4054;127;-17602;-49628;-1115;32168;10112;-63939;-85824;-82288;233;-82055;70172;-1314;-13197;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;43435;72007;0;46838;0;0;0;118845;-53178;0;0;0;-13068;-66246;52599;7121;4276;-18248;-20865;-393;0;3761;-3020;-27367;25233;16;25248;0;-920;24328;-14651
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;43435;98035;0;19907;0;0;20;117961;-17115;-12868;0;0;-15673;-45656;72305;21894;9315;-27947;-19435;-776;0;4761;-15826;-28014;44291;-536;43755;0;0;43755;-10401
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;43435;20038;0;74876;11124;8755;0;114792;-80216;-1364;0;0;-13;-81594;33199;66320;151;-27879;-58740;-6156;-7;2631;-11036;-34716;-1517;18;-1499;-1324;-8843;-11666;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;43435;7064;0;107553;0;0;0;114617;-108498;-5847;0;0;-229;-114575;43;0;0;-27789;28569;-146;0;0;-677;-43;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;43435;2338;0;112228;0;0;0;114566;-111958;0;0;0;0;-111958;2609;0;0;-11605;57449;0;-287;1061;-49957;-3338;-730;0;-730;0;0;-730;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;43435;32872;0;39504;34423;5350;0;112150;-86406;-10000;0;0;-120040;-216446;-104296;32228;8874;-35112;-74210;-4279;270;16816;-8553;-63966;-168262;142576;-25686;28892;-5354;-2147;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;43435;92016;0;19407;0;0;0;111423;-21884;-5604;0;0;-29765;-57254;54169;9377;6741;-9713;-15545;-521;0;5052;-5880;-10489;43680;-955;42724;0;-1145;41579;-6995
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;43435;80865;0;30096;0;0;0;110962;-33719;-6383;0;0;-8381;-48483;62479;25191;6210;-28538;-18471;-721;0;5971;-16282;-26640;35839;-378;35461;-569;0;34892;-6839
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;43435;84859;0;23812;0;0;1;108672;-28540;-10886;0;0;-14022;-53448;55224;22434;7456;-26915;-23723;-616;0;2827;-14336;-32873;22351;-99;22252;-316;0;21936;-5800
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;I;2;SAO PAULO;SP;43709;34432;0;94858;-22457;0;0;106833;-10627;-35099;0;-15226;-330346;-391298;-284466;282116;29040;-111210;-201625;-56630;0;443251;-152134;232808;-51658;27;-51630;2230;0;-49401;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;43435;57623;44219;21889;-18580;0;0;105152;-21209;-8660;-29784;0;-15455;-75107;30044;213281;1602;-27687;-114396;-27107;21409;65091;-44424;87769;117813;3053;120866;-23808;-2992;94066;-15321
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;S5;I;2;JOAO PESSOA;PB;43435;89179;0;15764;0;0;0;104942;-19591;0;0;0;-728;-20319;84624;2923;1974;-11594;-7441;-100;0;2789;-36625;-48074;36550;-342;36208;-352;0;35856;-16331
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43435;0;0;639;-1249;105503;0;104893;-6;0;0;0;1;-5;104888;41526;0;-22598;-36497;-5950;0;272;-61829;-85076;19812;-18;19795;-11200;0;8595;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;43435;0;103674;102;0;0;0;103775;0;-15153;-59097;0;-207;-74457;29319;2211;0;-8056;-6623;-1658;0;2499;-362;-11989;17330;0;17330;-10801;0;6529;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;43435;87871;0;12687;0;0;0;100558;-13205;-8775;0;0;-12791;-34772;65786;21510;7307;-21605;-20843;-684;0;3892;-19353;-29776;36010;-570;35440;0;0;35440;-8180
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;S4;C;3;GUARULHOS;SP;43435;121406;0;1968;-22875;0;0;100499;-18628;-12004;0;0;-36093;-66726;33773;46657;14376;-28352;-117602;-12256;0;119233;-29033;-6978;26795;-460;26334;-12744;0;13590;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;43435;9491;0;90460;0;0;0;99951;-87061;-10095;0;0;-108;-97264;2687;361;0;-5605;-5441;-66;0;9188;-1250;-2812;-125;12;-112;0;-507;-620;-555
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;43435;81471;0;16313;0;0;7;97791;-22053;-7641;0;0;-8152;-37846;59945;22619;4512;-27654;-18107;-656;0;5641;-16511;-30156;29789;17;29807;-629;0;29178;-5450
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;43435;96564;0;1110;0;0;0;97674;-7814;0;0;0;-37041;-44856;52819;3141;6259;-4131;-47506;-4835;0;131;-293;-47236;5583;0;5583;-3573;0;2010;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;43435;69686;0;26110;0;0;0;95795;0;-9500;0;0;-10586;-20085;75710;445;890;-15457;-14844;-3985;0;973;-816;-32794;42916;0;42916;-7269;-2693;32954;-29742
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;43435;0;0;75100;5301;14455;0;94855;-1188;0;0;0;0;-1188;93668;27157;0;-44900;-24277;-9330;0;9864;-7620;-49105;44562;0;44562;-2590;-1050;40922;-31185
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43435;92347;0;2479;0;0;0;94826;-9782;-53;0;0;-27012;-36847;57979;23745;1143;-3181;-50779;-6620;0;149;-1259;-36802;21177;-11;21166;-8020;-60;13086;-1650
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;43435;52724;0;41548;0;0;0;94271;-39745;-1379;0;0;-10372;-51496;42775;1562;3776;-11396;-633;-130;0;7498;-1446;-768;42008;-281;41727;-1266;0;40461;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;43435;48976;0;43527;0;0;0;92503;-34099;-2614;0;0;-8255;-44968;47535;13220;2998;-18934;-9525;-355;0;5524;-11363;-18436;29100;-958;28141;0;0;28141;-7256
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;43435;73823;0;15581;0;0;0;89404;-20118;-3776;0;0;-9061;-32955;56449;9648;6801;-13109;-17513;-581;0;5134;-10851;-20471;35978;-1778;34200;0;-1788;32412;-5819
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;C;2;BARUERI;SP;43435;86931;0;2244;0;0;0;89175;-8847;-77162;0;0;-110515;-196524;-107349;2523;43452;-14279;-53692;-7016;0;187278;-33148;125116;17767;83;17850;-14549;0;3300;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;43435;67128;0;21990;0;0;6;89124;-15904;-13801;0;0;-10676;-40381;48743;13749;4325;-16804;-5713;-427;0;4820;-9106;-9155;39588;-138;39450;-2495;0;36956;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;2;SAO PAULO;SP;43435;85064;0;9013;-8724;3626;0;88978;-40584;-2797;0;0;-2968;-46350;42629;2285;15;-13727;-11147;-4667;0;13054;-10700;-24887;17742;7092;24833;-8884;0;15950;0
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43435;19250;69647;0;-26;0;0;88871;-226;-15059;-49192;0;620;-63858;25013;0;0;-5088;-2715;-3107;0;664;-38;-10284;14729;340;15069;0;0;15069;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;43435;74236;0;14377;0;0;3;88616;-15694;-7196;0;0;-17783;-40673;47943;16840;5775;-22109;-13848;-551;0;3948;-12923;-22868;25076;-72;25004;-1075;0;23929;-3868
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;43435;74478;0;13762;0;0;0;88239;0;-20885;0;0;-33671;-54557;33683;3803;3205;-18858;-10270;-3517;0;350;-135;-25421;8261;11;8273;6779;-1626;13425;-28197
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;43435;64797;0;23065;0;0;0;87862;-24653;-2352;0;0;-20427;-47432;40430;8391;9683;-20684;-18689;-403;0;5591;-9779;-25890;14540;-701;13839;0;0;13839;-2694
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;43435;71711;0;16049;0;0;0;87760;-16067;-8023;0;0;-14455;-38546;49214;16913;8373;-23256;-21536;-502;0;3996;-16734;-32746;16468;-394;16074;0;0;16074;-5842
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43435;0;89476;9;-2461;0;0;87024;0;-11678;-59025;0;5784;-64919;22105;0;0;-6362;-3225;-2663;0;17709;-14142;-8683;13422;1958;15380;-5813;-373;9194;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43435;6367;0;80346;0;0;0;86713;-79665;0;0;0;-6462;-86127;586;224;0;-9513;11626;-11;-28;13655;-7203;8750;9335;24;9359;-4;-220;9135;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;43435;478;0;86230;0;0;0;86708;-83913;0;0;0;-222;-84136;2572;4;0;-5224;-1481;-24;0;7271;-1042;-495;2077;226;2304;0;0;2303;-4343
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;43435;0;0;86705;0;0;0;86705;-83810;0;0;0;0;-83810;2895;19;0;-9064;6469;1;0;0;-35;-2612;283;-79;204;-2;0;202;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;43435;85252;0;866;0;0;0;86118;-5202;0;0;0;-38828;-44030;42088;2381;0;-10465;-16160;-3805;0;2898;-4797;-29948;12140;3;12144;-3664;-567;7912;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43435;75636;0;10286;0;0;0;85922;-9190;0;0;0;14566;5376;91298;1329;816;-8753;-4595;-35;3;1903;-71704;-81035;10262;5;10267;0;-200;10067;-4770
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;43435;73171;0;11456;0;0;0;84628;-7650;-19897;0;0;-17142;-44688;39939;13094;3538;-16443;-9743;-390;0;4602;-14472;-19815;20124;62;20186;0;0;20186;-7035
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;43435;51229;0;33393;0;0;0;84621;-18889;-14697;0;0;-10393;-43978;40643;22287;4313;-17877;-12722;-659;0;7142;-16628;-14144;26499;-135;26364;0;0;26364;-9941
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;43435;74506;0;9058;0;0;0;83564;-11481;-6810;0;0;-13542;-31832;51733;9273;2000;-20187;-15309;-688;0;4258;-3229;-23882;27851;269;28120;-58;0;28062;-2944
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;2;PORTO ALEGRE;RS;43435;70212;0;8044;0;5198;0;83454;-22412;0;0;0;-25212;-47624;35830;38232;2127;-11016;-68439;-6706;0;1309;-3472;-47965;-12135;12;-12123;3143;0;-8981;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;S4;I;1;FLORIANOPOLIS;SC;43435;71698;0;11471;0;0;0;83169;0;-12463;0;0;-19127;-31590;51578;0;1386;-17582;-5536;-2054;0;443;-7165;-30509;21070;515;21585;0;0;21585;-14736
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;S4;I;1;SALVADOR;BA;43435;69475;0;13679;0;0;0;83154;0;-25721;0;0;-6572;-32293;50861;14503;0;-25583;-6357;-3270;0;16009;-18395;-23093;27768;112;27880;-493;-1276;26111;-6000
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;43435;18763;0;43891;-1054;21231;0;82831;-23265;-35126;0;0;1742;-56650;26181;41371;0;-33284;-13155;-5188;0;17953;-9346;-1649;24532;-2;24530;-10999;-990;12541;-1700
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;b3S;S5;I;2;VILHENA;RO;43435;74692;0;7509;0;0;0;82201;-11250;-12392;0;0;-5809;-29451;52750;8506;2941;-11865;-9398;-377;0;3401;-3136;-9929;42821;-1073;41748;-1343;0;40405;-3371
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;43435;0;0;78597;3206;0;0;81802;-49478;-5696;0;-24290;0;-79465;2338;24062;0;-22426;-12482;-2547;0;16521;-6059;-2931;-593;0;-593;2129;-746;789;-4000
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;43435;49371;0;31742;0;0;0;81113;-35537;0;0;0;-3193;-38730;42383;9932;1708;-13161;-19759;-166;343;170;-1219;-22151;20232;-519;19713;-203;0;19510;-5377
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43435;0;0;2894;-1037;77176;0;79033;-14883;0;0;0;0;-14883;64150;2593;5808;-53650;-107209;-8864;0;140266;-36990;-58044;6105;-351;5754;2497;-3843;4408;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;43435;49116;0;29001;0;0;0;78117;-25815;-28662;0;0;-1311;-55788;22329;407;0;-13172;-9761;-283;2256;8368;-6023;-18208;4120;-12;4108;-36;-3251;821;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;S4;I;3;SAO PAULO;SP;43435;73909;0;4197;0;0;0;78107;-33971;0;0;0;-23928;-57898;20208;0;0;-943;-8604;-1748;0;3374;-3614;-11534;8674;0;8674;424;0;9099;-15211
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;43435;16704;0;48326;6171;5744;0;76945;-25324;-14679;0;0;-4659;-44662;32282;4255;15;-13927;-10494;-2229;0;2689;-3766;-23456;8826;19;8845;-4214;0;4631;-6350
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37442605;b3S;S4;I;2;COLIDER;MT;43435;68243;0;8478;0;0;2;76723;-6392;-6092;0;0;-5831;-18314;58409;22622;6149;-21966;-18763;-649;0;6213;-20363;-26757;31651;-260;31392;0;0;31392;-8799
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;S4;I;2;RIO DE JANEIRO;RJ;43435;51025;0;25458;-20;0;0;76463;-35901;-486;0;0;-6638;-43025;33439;216;2152;-7445;-5949;-1733;23;17;-181;-12900;20538;845;21383;-9556;-355;11472;-4820
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;S4;I;2;ITAQUI;RS;43435;67750;0;8712;0;0;0;76462;-8903;-11489;0;0;-7481;-27874;48589;10826;3771;-16016;-11148;-405;0;5155;-9481;-17299;31290;226;31516;0;0;31516;-9679
