Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;43070;4492;0;803;0;0;0;5295;0;0;0;0;-382;-382;4913;6;0;-394;37;-3;0;55;-28;-326;4587;-26;4561;-2;0;4559;-3933
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;S4;I;2;SAO PAULO;SP;43070;0;0;219;0;5060;0;5278;0;0;0;0;-68;-68;5211;4180;0;-1915;-6270;-658;0;197;1;-4467;744;0;744;-243;0;501;-293
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA.;73326449;b3S;S5;I;2;CRUZ ALTA;RS;43070;4594;0;683;0;0;0;5277;-1304;0;0;0;225;-1079;4198;245;154;-1450;-1564;-15;0;44;-40;-2626;1572;28;1600;-5;-116;1479;-676
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;43070;2463;0;2813;0;0;0;5276;-1789;-1153;0;0;-39;-2981;2294;56;19;-590;-433;-8;0;263;-69;-762;1533;0;1533;-12;0;1521;-406
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;43070;4544;0;728;0;0;0;5272;-1265;-679;0;0;-754;-2698;2574;445;32;-1215;-801;0;0;0;-296;-1835;740;56;795;-12;0;783;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE SUL DA BAHIA LTDA.   SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;43070;4852;0;396;0;0;0;5249;-822;-107;0;0;-1294;-2223;3026;723;1121;-2177;-2019;-55;0;190;-474;-2692;334;0;334;-37;0;297;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;43070;3366;0;1851;0;0;0;5218;-1369;0;0;0;-766;-2135;3083;805;769;-1919;-2323;-36;0;548;-478;-2632;450;2;452;-73;0;379;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;8297831;b3S;S5;I;2;BOTUVERA;SC;43070;3141;0;2051;0;0;0;5192;-2106;-300;0;0;-516;-2922;2270;113;438;-1052;-928;-6;0;176;-339;-1598;672;-34;638;-13;-65;559;-122
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;43070;4029;0;1162;0;0;0;5191;-592;-225;0;0;-545;-1361;3830;423;90;-892;-900;-5;0;430;-77;-931;2899;0;2899;0;0;2899;-1089
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CURVELO LTDA. - SICOOB CREDICENTRO;21682737;b3S;S5;I;2;CURVELO;MG;43070;4288;0;861;0;0;0;5149;-1070;-283;0;0;-4022;-5375;-226;675;989;-2435;-1781;-51;0;586;-663;-2681;-2907;-10;-2917;-57;0;-2974;0
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;S4;I;1;RECIFE;PE;43070;3684;0;1457;0;0;0;5141;0;-282;0;0;-78;-360;4781;75;100;-1483;-2148;-176;0;0;0;-3633;1148;31;1179;0;0;1179;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;43070;4449;0;662;0;0;0;5111;0;0;0;0;-298;-298;4813;0;0;-574;-1242;-4;0;51;-300;-2069;2743;0;2743;0;-54;2689;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;43070;3767;0;1343;0;0;0;5110;-1450;-67;0;0;-518;-2035;3075;470;576;-1765;-1323;-38;0;332;-247;-1994;1081;7;1088;-50;-111;927;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;43070;4340;0;761;0;0;0;5101;-1154;0;0;0;-1271;-2424;2677;561;291;-1496;-966;-6;0;137;-559;-2038;639;0;638;0;-40;598;-601
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;43070;3703;0;1395;0;0;0;5098;-1775;0;0;0;475;-1300;3797;649;115;-1243;-1624;-22;0;10;-564;-2680;1117;-29;1088;0;0;1088;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;43070;4981;0;110;0;0;0;5091;-260;-242;0;0;-1641;-2143;2947;957;705;-1886;-2411;-72;0;338;-298;-2666;281;185;466;-186;0;281;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;S5;I;2;ITAPEJARA D'OESTE;PR;43070;4534;0;540;0;0;0;5074;-530;-1357;0;0;-1172;-3060;2015;594;271;-657;-757;-3;0;91;-461;-922;1093;-32;1061;-10;-96;954;-199
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;43070;4011;0;1063;0;0;0;5074;-1446;0;0;0;-36;-1483;3591;573;0;-1826;-1238;-54;0;0;-332;-2877;714;19;733;0;0;733;-332
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;S5;I;2;ANAPOLIS;GO;43070;4197;0;840;0;0;0;5038;-931;-116;0;0;-157;-1205;3833;242;370;-1765;-1331;-5;0;228;-55;-2316;1517;-93;1424;0;0;1424;-599
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;S4;I;2;RECIFE;PE;43070;0;0;0;0;5032;0;5032;0;0;0;0;0;0;5032;0;0;-2017;-2207;-245;0;115;0;-4354;678;123;801;-348;0;452;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;43070;4525;0;487;0;0;0;5012;-651;-2;0;0;-3160;-3813;1199;496;901;-2058;-1909;-48;0;356;-465;-2727;-1528;18;-1511;-33;0;-1543;0
PLANNER - PRUDENCIAL;1000080587;n1;S4;C;2;SAO PAULO;SP;43070;1;0;4984;26;0;0;5011;0;0;0;0;-268;-268;4743;23552;5495;-9368;-26297;-2648;3;879;-960;-9344;-4601;0;-4601;1247;-577;-3931;0
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;I;3;SAO PAULO;SP;43070;0;0;4999;0;0;0;4999;0;0;0;0;0;0;4999;1243;0;-3175;-1428;-271;0;6805;-14;3160;8159;0;8159;-742;0;7417;0
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43070;0;0;4771;0;227;0;4998;-151;0;0;0;0;-151;4848;11907;0;-6590;-3301;-227;0;0;0;1789;6637;-2;6634;-320;-380;5934;-5725
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;S5;I;2;RONDONOPOLIS;MT;43070;3565;0;1430;0;0;0;4995;-905;-306;0;0;-973;-2185;2810;1059;1282;-1765;-2636;-67;0;456;-320;-1991;819;-25;794;-64;-97;633;-804
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;S4;I;2;CURITIBA;PR;43070;0;0;42;0;4883;0;4925;0;0;0;0;0;0;4925;145;0;-737;-2608;-243;0;3;-2;-3442;1483;-35;1448;-569;0;879;-156
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;43070;3184;0;1732;0;0;0;4916;-1228;-763;0;0;-66;-2057;2859;379;285;-1076;-709;-34;0;499;-112;-769;2090;5;2095;-69;-59;1967;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;43070;3870;0;1041;0;0;0;4911;-1494;-212;0;0;-458;-2164;2747;373;61;-1246;-1088;0;0;72;-301;-2129;618;-26;591;-2;0;589;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S5;I;2;PORTO ALEGRE;RS;43070;3940;0;962;0;0;0;4902;-1254;-22;0;0;-357;-1633;3269;472;57;-1200;-696;-20;0;158;-839;-2068;1202;-37;1164;-68;0;1096;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;43070;4394;0;465;0;0;0;4859;0;0;0;0;-47;-47;4812;0;0;-1085;-420;-6;0;263;0;-1248;3564;0;3564;0;-129;3434;-4986
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;43070;3240;0;1610;0;0;0;4850;-1997;0;0;0;-441;-2438;2412;341;96;-861;-750;-28;0;5;-180;-1377;1035;-4;1031;-6;-98;927;-545
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;43070;3966;0;871;0;0;0;4836;-787;-736;0;0;61;-1462;3374;347;382;-1241;-676;-26;0;42;-90;-1262;2112;0;2112;-73;-47;1991;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;43070;4535;0;263;0;0;0;4798;-170;-894;0;0;-1587;-2651;2147;380;339;-1167;-734;-37;0;224;-165;-1160;987;-1;986;-34;0;952;-511
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;43070;3401;0;1385;0;0;0;4786;-1548;-1;0;0;-159;-1709;3077;438;559;-993;-927;-28;0;157;-121;-916;2161;1;2161;0;-68;2093;-497
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;43070;2908;0;1877;0;0;0;4785;-1609;-750;0;0;-126;-2486;2299;266;234;-1052;-907;-19;0;426;-126;-1179;1120;1;1120;-22;0;1097;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;S5;I;2;SANTALUZ;BA;43070;4463;0;319;0;0;0;4782;-721;-35;0;0;-246;-1002;3780;90;816;-975;-1492;-3;0;30;-640;-2174;1605;-16;1589;0;0;1589;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;43070;3653;0;1127;0;0;0;4780;-147;0;0;0;-23;-170;4610;0;0;-432;-362;-3;0;337;0;-460;4150;0;4150;0;-70;4080;-6654
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;43070;3994;0;779;0;0;0;4773;-941;0;0;0;-161;-1102;3672;254;38;-808;-1169;-24;0;0;-48;-1757;1915;8;1923;10;0;1933;-1350
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;S4;I;2;SAO PAULO;SP;43070;0;0;4466;302;0;0;4767;0;0;0;0;0;0;4767;7942;4638;-3936;-9269;-1474;0;632;-41;-1508;3259;0;3259;-373;-996;1891;-1418
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;S5;I;2;SCHROEDER;SC;43070;3529;0;1231;0;0;0;4760;-1359;-433;0;0;-180;-1973;2787;161;418;-922;-918;-6;0;124;-533;-1676;1112;-13;1098;-3;-64;1031;-117
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;43070;4518;0;202;0;0;0;4720;-410;-240;0;0;-425;-1075;3645;197;85;-1506;-1605;-10;0;805;-138;-2171;1474;-30;1444;0;-137;1307;-1301
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43070;2122;0;2559;0;0;0;4681;-2558;0;0;0;-20;-2578;2103;13;275;-990;-821;-11;0;0;-76;-1609;494;9;503;1;-59;443;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;43070;3988;0;608;0;0;0;4596;-936;0;0;0;-615;-1551;3045;105;235;-831;-896;-8;0;156;-110;-1350;1696;-3;1693;5;-55;1643;-1657
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;43070;3736;0;834;0;0;0;4570;-837;-171;0;0;-204;-1212;3358;665;557;-1783;-1270;-22;0;288;-94;-1659;1699;2;1701;-56;0;1646;0
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;43070;3446;0;1124;0;0;0;4570;-1193;-61;0;0;-892;-2147;2423;479;293;-1437;-1255;-6;0;33;-294;-2188;235;-43;192;0;-33;159;-621
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;43070;0;0;4524;0;0;0;4524;-4196;0;0;0;-6;-4202;322;59;0;-3244;2978;0;0;9;-15;-212;110;-125;-15;0;0;-15;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE RONDONIENSE LTDA. - CREDISIS ROLIMCREDI;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;43070;4270;0;245;0;0;0;4515;-703;-37;0;0;-540;-1280;3235;415;43;-1395;-1304;0;0;15;-94;-2320;914;-9;905;0;0;905;-89
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;43070;3345;0;1168;0;0;0;4513;-1086;-122;0;0;-283;-1490;3023;482;717;-1680;-1587;-71;0;147;-246;-2239;784;3;786;-25;-23;737;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;43070;4064;0;447;0;0;0;4510;-504;-1067;0;0;-507;-2079;2432;444;443;-1041;-1254;-5;0;87;-442;-1769;663;-28;635;-6;-150;479;-187
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;43070;3559;0;928;0;0;0;4486;-806;-824;0;0;-441;-2071;2415;587;417;-1094;-1679;-41;0;249;-98;-1658;758;0;758;-35;-86;637;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;43070;4233;0;226;0;0;0;4459;-1233;-268;0;0;230;-1271;3188;63;263;-859;-1055;-3;0;374;-185;-1403;1786;-72;1714;0;0;1714;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;43070;3089;0;1363;0;0;0;4451;-1437;0;0;0;-423;-1859;2592;304;824;-1090;-1117;-25;0;187;-114;-1031;1561;8;1569;7;-141;1435;-160
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;43070;3756;0;687;0;0;0;4442;-1129;-130;0;0;-915;-2173;2269;230;557;-839;-1196;-12;0;78;-277;-1458;811;5;816;-23;0;793;0
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;S4;I;2;RIO DE JANEIRO;RJ;43070;0;0;3261;0;1165;0;4425;0;0;0;0;-26;-26;4399;824;0;-729;-2238;-102;0;0;0;-2246;2153;0;2153;-948;0;1206;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;S5;I;2;SAO JOAO DO TRIUNFO;PR;43070;3970;0;446;0;0;0;4416;-316;-1055;0;0;-1739;-3109;1307;229;278;-640;-800;-3;0;73;-444;-1308;1;-28;-29;-9;-41;-80;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;43070;3687;0;725;0;0;0;4413;-58;0;0;0;-498;-557;3856;0;0;-369;-266;0;0;1;-29;-662;3194;7;3201;-247;-5;2948;-2302
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;43070;3333;0;1079;0;0;0;4412;-915;-215;0;0;-1407;-2537;1875;149;203;-849;-591;-14;0;110;-95;-1086;789;-31;758;-18;0;741;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;43070;4183;0;229;0;0;0;4412;-694;-307;0;0;-1573;-2573;1838;71;447;-1565;-1680;-6;0;461;-825;-3098;-1259;-23;-1282;0;0;-1282;-71
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ALTO VALE - CRESOL ALTO VALE;7507647;b3S;S5;I;2;ITUPORANGA;SC;43070;3999;0;409;0;0;0;4408;-666;-563;0;0;-1205;-2434;1974;335;260;-848;-843;-5;0;74;-649;-1677;297;-11;286;-5;0;281;0
VISION S.A. CC - PRUDENCIAL;1000081892;n2;S4;I;2;SAO PAULO;SP;43070;0;0;51;0;4353;0;4405;0;0;0;0;90;90;4495;2553;1;-1390;-4373;-452;0;16;-93;-3738;757;0;757;-322;0;435;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;43070;3768;0;592;0;0;0;4360;-930;0;0;0;-131;-1061;3299;47;15;-829;-593;-30;0;0;0;-1391;1908;23;1931;-47;-79;1806;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA IZABEL DO OESTE - CRESOL SANTA IZABEL DO OESTE;5276770;b3S;S5;I;2;SANTA IZABEL DO OESTE;PR;43070;3828;0;521;0;0;0;4349;-402;-899;0;0;-553;-1854;2495;364;319;-860;-969;-4;0;126;-613;-1638;857;-28;829;-9;-117;702;-205
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;43070;2577;0;1771;0;0;0;4348;-1765;0;0;0;134;-1631;2717;40;265;-1132;-779;-33;1;70;-663;-2232;485;0;485;0;0;485;-497
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;43070;3976;0;363;0;0;0;4339;-971;-552;0;0;-296;-1819;2520;103;51;-1215;-682;-15;0;54;-46;-1750;770;-8;763;-12;0;750;0
SPINELLI S.A. CVMC - PRUDENCIAL;1000082853;n2;S4;I;2;SAO PAULO;SP;43070;189;0;4132;-9;0;0;4312;0;0;0;0;-242;-242;4071;3352;3253;-6382;-9727;-842;0;1370;-409;-9385;-5315;0;-5315;344;0;-4971;0
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;I;2;RIO DE JANEIRO;RJ;43070;0;0;4312;0;0;0;4312;0;-196;0;0;-4;-200;4112;374;0;-940;-1280;-25;0;47;-52;-1877;2235;0;2235;5406;-1324;6317;-2000
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;43070;3300;0;990;0;0;0;4290;-715;0;0;0;-201;-916;3373;997;509;-1547;-1832;-19;0;159;-129;-1862;1511;3;1515;-26;-122;1366;-304
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;43070;3946;0;323;0;0;0;4269;-131;0;0;0;-604;-734;3535;61;117;-1410;-694;-6;0;386;-173;-1720;1815;0;1815;0;-113;1702;-1510
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;43070;3423;0;841;0;0;0;4264;-1377;-190;0;0;-42;-1609;2655;353;226;-859;-781;0;0;70;-309;-1299;1357;-335;1022;0;-100;922;-352
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;43070;3219;0;1029;0;0;0;4248;-949;-21;0;0;-384;-1355;2894;591;1160;-1923;-1797;-57;0;576;-357;-1807;1087;-13;1074;-90;0;983;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;43070;3522;0;685;0;0;0;4207;-15;0;0;0;-184;-199;4008;0;0;-909;-799;-25;0;3;-88;-1818;2190;0;2190;-21;0;2169;-2086
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB INDEPENDÊNCIA - SICOOB INDEPENDÊNCIA;4306351;b3S;S5;I;2;SAO PAULO;SP;43070;3674;0;519;0;0;0;4194;-791;0;0;0;-305;-1095;3098;96;541;-2153;-1393;-20;0;461;-1115;-3583;-484;308;-176;0;0;-176;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;43070;4096;0;92;0;0;0;4189;-130;-243;0;0;-448;-822;3367;554;155;-993;-2090;-54;0;443;-257;-2241;1126;6;1132;-23;0;1109;-548
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;43070;3634;0;541;0;0;0;4175;-1141;-93;0;0;-99;-1334;2841;122;115;-1006;-970;-15;0;193;-227;-1786;1055;-10;1045;9;0;1054;-398
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;43070;3483;0;687;0;0;0;4170;-720;-998;0;0;-625;-2343;1828;551;342;-929;-1152;-5;0;105;-264;-1353;474;-16;458;-6;-51;401;-77
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RONDÔNIA - CRESOL RONDÔNIA;10520232;b3S;S5;I;2;JI-PARANA;RO;43070;3747;0;402;0;0;0;4149;-403;-1053;0;0;-201;-1656;2492;257;553;-1081;-1267;-6;0;202;-401;-1743;749;-33;715;-14;0;701;0
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES AGRÍCOLAS E PECUÁRIOS DA MÉDIA SOROCABANA - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;43070;1423;0;2724;0;0;0;4146;-2557;-326;0;0;200;-2683;1463;6;56;-651;-412;-3;0;63;0;-941;523;-5;518;-92;-75;350;0
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;43070;2492;0;1650;0;0;0;4142;-855;-476;0;0;-784;-2115;2027;263;256;-967;-533;-22;0;179;-224;-1049;979;0;979;-27;-30;922;0
COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA;315406;b3S;S5;I;2;LUCELIA;SP;43070;3139;0;984;0;0;0;4123;-2293;-54;0;0;-1049;-3396;726;160;199;-1102;-1403;-13;0;131;-747;-2774;-2048;71;-1978;-28;0;-2006;0
