Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;42614;76421;0;22816;0;0;17;99254;-30711;-7710;0;0;-28213;-66634;32619;14299;5692;-20279;-12072;-875;0;6803;-14587;-21018;11601;711;12312;-1896;0;10416;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;42614;79078;0;19350;0;0;0;98428;-48314;-443;0;0;-10224;-58982;39446;0;0;-10354;-7241;-57;0;2;-2229;-19880;19566;0;19566;0;0;19566;-2944
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;42614;23339;0;46440;26526;1921;0;98225;-59090;-126;0;0;-10673;-69888;28337;13880;693;-9459;-12050;-1823;341;1696;-24222;-30945;-2608;9;-2598;4682;0;2084;0
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;;I;3;SAO PAULO;SP;42614;10439;0;11035;-3073;74229;0;92630;-1165;-75603;0;0;-161;-76930;15701;406;17;-4102;-2835;-386;0;144;-7415;-14172;1529;-8;1521;-85;-223;1213;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;42614;25623;0;49148;11871;5346;0;91989;-42816;-45;0;0;-1891;-44752;47236;959;292;-7764;-25768;-1557;8202;14881;-25589;-36344;10892;1032;11924;-924;0;11001;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;42614;12504;0;62512;2819;11641;0;89476;-42324;-22088;0;0;-10711;-75122;14354;12530;0;-10611;-3709;-2153;0;4942;-811;188;14542;-3;14539;-5901;0;8638;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;42614;62930;0;27071;-662;0;0;89338;-38444;-17240;0;0;-14609;-70294;19045;1059;788;-8274;-10104;-62;0;8544;-7808;-15857;3188;-35;3152;-110;0;3042;0
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;42614;82368;0;6989;-783;0;0;88573;-27549;0;0;0;-59553;-87101;1472;8797;5595;-3067;-42582;-5389;0;31108;-7530;-13068;-11596;34;-11562;-2666;0;-14228;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;42614;60161;0;25296;0;0;0;85456;-17348;-9370;0;0;-20367;-47085;38372;9390;3619;-12288;-7825;-228;0;12844;-30808;-25296;13076;190;13267;-1237;0;12030;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;42614;64776;0;20606;0;0;0;85382;0;-32494;0;0;-49751;-82245;3137;5116;208;-9418;-4426;-2761;0;1312;-4209;-14179;-11043;109;-10934;2951;0;-7983;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;42614;32118;0;47563;0;0;0;79681;-30115;-18273;0;0;-8914;-57302;22379;508;1533;-4454;-85;-47;0;4299;-1271;483;22862;47;22909;-795;0;22113;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;42614;41511;0;38089;0;0;0;79600;-37990;-2358;0;0;-8002;-48351;31249;7369;4947;-14962;-9294;-195;0;2463;-8149;-17821;13428;73;13501;-572;0;12929;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;;I;2;MEDIANEIRA;PR;42614;54277;0;23653;0;0;12;77943;-26212;-5911;0;0;-10864;-42987;34955;10889;3906;-14379;-13604;-287;0;2905;-10410;-20980;13975;7;13982;-1120;0;12862;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;42614;54524;0;22833;0;0;0;77357;-32862;-1953;0;0;-25380;-60195;17162;2753;6487;-10878;-13112;-152;0;2022;-3866;-16746;415;188;603;-535;0;68;-580
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;42614;3451;0;66012;0;0;0;69463;-66012;0;0;0;-52;-66064;3399;176;0;-4151;6411;-17;0;14;-1184;1249;4648;0;4648;-2;-102;4543;-4396
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;42614;4729;0;64574;0;0;0;69303;-68127;-1317;0;0;141;-69303;0;0;0;-9615;9674;-49;0;0;-10;0;0;0;0;0;0;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;42614;40766;0;28377;0;0;0;69142;-28331;-169;0;0;-4439;-32940;36203;729;1439;-8856;-5589;0;0;7;-759;-13028;23175;-627;22548;-11;-480;22057;-13750
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;42614;71811;1909;751;-5607;0;0;68863;-22022;-14357;-1722;0;-12473;-50573;18290;126;1784;-3499;-7996;-1833;0;3676;-10692;-18435;-145;0;-145;-773;0;-918;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;42614;46672;0;21983;0;0;2;68657;-22839;-4634;0;0;-10517;-37990;30667;9534;4219;-16167;-8803;-252;0;2937;-10111;-18642;12025;71;12097;-1195;0;10902;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;;I;2;GOIANIA;GO;42614;53692;0;12776;0;0;0;66467;-25074;-490;0;0;-16605;-42168;24299;2324;1262;-7823;-7684;-231;0;211;-570;-12512;11787;195;11982;-415;0;11567;-7380
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;C;2;PORTO ALEGRE;RS;42614;57852;0;7724;0;0;0;65576;-32968;0;0;0;-11219;-44186;21389;2858;4242;-8132;-10716;-2152;577;10;-17;-13329;8060;0;8060;-3217;0;4844;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;42614;28022;0;37336;0;0;0;65357;-38523;0;0;0;-1145;-39668;25690;1814;1314;-7523;-7775;-117;0;911;-704;-12081;13609;0;13609;-168;0;13442;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;42614;23175;0;38784;-1784;4485;0;64659;-24094;-19885;0;0;-15079;-59059;5600;3797;7;-8913;-8147;-1252;0;4345;-1589;-11752;-6152;-1;-6153;2322;0;-3831;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;;I;2;BELO HORIZONTE;MG;42614;58660;0;4837;0;0;0;63497;-25969;0;0;0;-12806;-38775;24722;1468;2074;-2779;-18281;-2392;-4;10195;-11762;-21481;3242;112;3354;-1653;0;1702;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;42614;40823;0;22306;0;0;8;63137;-21461;-5244;0;0;-11110;-37815;25322;8286;4672;-13008;-12273;-223;0;2006;-9277;-19816;5506;1249;6755;-771;0;5983;0
HSBC - PRUDENCIAL;1000080525;b2;;I;3;SAO PAULO;SP;42614;0;0;55784;4842;0;0;60626;1;0;0;-2;0;-2;60624;3318;0;-24080;-4803;-2943;0;719;-285;-28073;32551;0;32551;-14497;-217;17836;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;42614;24950;0;35388;0;0;0;60339;-27279;-1491;0;0;-4824;-33595;26744;4713;979;-7912;-3527;-107;0;2425;-7921;-11352;15393;-1149;14243;-830;0;13414;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;42614;0;0;33794;11682;14589;0;60065;-34118;-1408;0;0;0;-35527;24538;13845;0;-11167;-3856;-1887;0;175;-4193;-7083;17456;0;17456;-7781;0;9674;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;42614;31043;0;28330;0;0;0;59373;-28424;-2995;0;0;-3989;-35408;23965;7184;1968;-10855;-5105;-194;0;3137;-7543;-11407;12559;232;12791;-945;0;11845;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;42614;32824;0;23241;0;0;0;56065;0;-3044;0;0;-5039;-8083;47981;382;515;-6764;-10036;-2533;0;494;-738;-18679;29302;0;29302;-14954;0;14348;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;42614;5021;0;50975;0;0;0;55997;-49665;-3389;0;0;-66;-53121;2876;81;0;-2592;-2013;-20;0;3586;-1440;-2398;479;-64;414;-6;-127;281;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;42614;48545;0;6447;0;0;0;54992;-36920;0;0;0;-25897;-62817;-7825;0;0;-429;-4694;-863;0;5901;-1629;-1713;-9539;0;-9538;3248;0;-6290;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;42614;37013;0;17737;0;0;4;54754;-15235;-3237;0;0;-7194;-25667;29087;6005;3844;-12453;-8045;-197;0;2206;-6149;-14789;14298;-91;14208;-574;0;13633;0
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;;I;2;SAO PAULO;SP;42614;43629;0;4264;0;6762;0;54655;-29948;-1052;0;0;-1717;-32717;21937;912;15;-5520;-4274;-1213;0;653;-4464;-13892;8045;40;8085;-3954;0;4131;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;;I;2;LINHARES;ES;42614;44217;0;10052;0;0;0;54269;-15757;-3244;0;0;-13906;-32907;21361;2605;2342;-4637;-5346;-129;0;1393;-1365;-5137;16224;-101;16123;-22;-287;15814;0
MÁXIMA - PRUDENCIAL;1000080367;b1;;C;2;RIO DE JANEIRO;RJ;42614;36761;0;10692;2140;2948;0;52540;-44211;0;0;0;-12294;-56506;-3966;554;2;-5364;-11297;-462;-424;2778;-322;-14534;-18500;822;-17678;7134;0;-10544;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42614;317;0;51200;0;0;0;51517;-49965;0;0;0;-11;-49976;1541;30;0;-1783;-883;-3;2221;2522;-4;2100;3641;0;3641;-8;0;3633;-1998
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74064502;b3S;;I;2;FLORIANOPOLIS;SC;42614;32924;0;18047;0;0;0;50971;-25138;0;0;0;855;-24283;26688;3400;352;-5793;-7587;-85;0;15;-153;-9851;16837;-25;16812;-158;0;16654;-6011
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED’S DE SANTA CATARINA E DO PARANÁ LTDA – UNICRED CENTRAL SC/PR;543968;b3C;;I;2;FLORIANOPOLIS;SC;42614;0;0;50775;0;0;0;50775;-48752;0;0;0;0;-48752;2024;115;1;-2587;1079;-4;0;0;-2;-1398;625;1;626;0;0;626;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;;I;2;MARINGA;PR;42614;247;0;49588;0;0;0;49835;-48177;0;0;0;-65;-48242;1593;3;0;-5029;-2762;0;2591;6279;-512;570;2163;18;2181;-6;0;2175;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;;I;2;ERECHIM;RS;42614;34713;0;14492;0;0;2;49207;-18392;-3473;0;0;-4225;-26090;23117;7321;1964;-10004;-6107;-204;0;1400;-6415;-12045;11072;61;11133;-988;0;10146;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;42614;23549;0;24104;0;0;0;47652;-16041;-4366;0;0;-11690;-32097;15555;7235;1710;-6563;-3949;-189;0;4185;-8937;-6509;9047;-3;9044;-993;0;8051;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;42614;21817;45;23644;23;0;0;45528;-30553;-739;-41;0;-4648;-35981;9547;380;1334;-2802;-2655;-709;0;2985;-217;-1685;7862;0;7862;-1221;0;6641;-1765
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;42614;143;0;45235;0;0;0;45378;-45217;0;0;0;-25;-45242;135;0;0;-2082;10204;0;0;21;-8279;-135;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95594941;b3S;;I;2;SANTA MARIA;RS;42614;28715;0;16654;0;0;1;45369;-15097;-4359;0;0;-6586;-26042;19327;5467;2425;-9814;-5604;-164;0;2237;-5979;-11431;7896;62;7958;-660;0;7297;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3459850;b3S;;I;2;MARINGA;PR;42614;32474;0;12808;0;0;0;45282;-18701;-884;0;0;-6433;-26018;19264;3754;3016;-8031;-9324;-121;0;1005;-2090;-11792;7471;-1054;6417;-312;0;6105;-2831
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;;I;2;VENDA NOVA DO IMIGRANTE;ES;42614;34780;0;10235;0;0;0;45016;-15852;-2142;0;0;-9159;-27153;17863;2154;2332;-6336;-5473;-132;0;1220;-946;-7179;10684;10;10694;-54;-425;10214;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;;I;2;CRUZ ALTA;RS;42614;28694;0;16251;0;0;8;44954;-12342;-4728;0;0;-17814;-34885;10069;4545;1409;-6978;-3215;-117;0;5784;-9734;-8307;1762;-47;1715;-616;0;1099;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;42614;35751;0;9010;0;0;0;44761;0;-6919;0;0;-5685;-12604;32157;0;900;-8584;-4171;-1892;0;4205;-141;-9683;22474;0;22474;-6039;-408;16027;-10092
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;42614;246;0;43135;0;0;0;43381;-42523;-246;0;0;0;-42769;612;49;0;-1162;-1313;-5;0;1824;-3;-611;2;-2;0;0;0;0;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;42614;34280;664;7901;0;0;0;42845;-3064;-14479;-607;0;-10501;-28651;14194;26198;501;-8568;-20981;-1042;591;385;-2224;-5141;9054;-848;8206;-2750;-400;5055;0
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42614;0;42538;104;0;0;0;42642;0;-7476;-23966;0;-321;-31763;10879;1057;0;-3605;-1911;-640;0;434;-138;-4804;6075;0;6075;-1722;0;4353;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35571249;b3S;;I;2;JOAO PESSOA;PB;42614;30507;0;11684;0;0;0;42192;-18423;0;0;0;-2881;-21304;20887;467;950;-3668;-1731;-34;0;1158;-1668;-4526;16361;0;16361;-21;-406;15934;-7789
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;;I;2;PONTA GROSSA;PR;42614;26348;0;15160;0;0;0;41508;-16224;-2424;0;0;-6031;-24678;16830;6052;2334;-7578;-6871;-167;0;853;-4383;-9760;7070;18;7088;-693;0;6395;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42614;0;0;41329;0;0;0;41329;-40201;0;0;0;1;-40200;1129;17;18;-1963;28;-5;0;0;-2;-1906;-777;782;5;-5;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;;I;2;PORTO ALEGRE;RS;42614;24684;0;16452;0;0;0;41136;-22633;0;0;0;-3683;-26316;14820;1932;278;-3947;-4546;-67;0;51;-132;-6432;8388;-11;8377;-245;-350;7782;-2082
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81607046;b3S;;I;2;SAO MIGUEL D'OESTE;SC;42614;27656;0;13365;0;0;4;41024;-18434;-1959;0;0;-7654;-28048;12977;3212;1620;-6415;-4849;-149;0;1046;-1734;-7268;5709;-478;5231;-296;0;4935;0
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42614;39747;0;988;0;0;0;40736;-7701;0;0;0;-7907;-15608;25127;696;2723;-7254;-12276;-1961;0;166;-2261;-20166;4961;0;4961;-223;-643;4095;0
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;42614;2098;0;26995;-2306;13596;0;40383;-4351;-13092;0;0;-2130;-19573;20810;13210;0;-13625;-5009;-1628;0;138;-1951;-8864;11946;1;11945;-5693;-519;5734;0
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;SAO PAULO;SP;42614;0;0;1344;390;38066;0;39800;0;0;0;0;0;0;39800;4266;0;-18923;-32266;-3434;0;33960;-21264;-37660;2139;407;2546;-3246;-40;-739;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;;I;2;COLIDER;MT;42614;30233;0;9373;0;0;0;39605;-6128;-4630;0;0;-7961;-18719;20886;5498;3129;-8301;-6675;-152;0;2743;-9061;-12818;8068;17;8085;-327;0;7758;0
BEXS - PRUDENCIAL;1000080862;b2;;C;2;SAO PAULO;SP;42614;0;0;1006;0;38049;0;39055;0;0;0;0;0;0;39055;5;0;-3480;-20090;-1818;0;283;-184;-25284;13772;-8;13764;-4984;-775;8004;-1636
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;;I;2;ITAQUI;RS;42614;28451;0;10043;0;0;1;38495;-8730;-4890;0;0;-5174;-18795;19699;3445;1370;-6668;-3883;-123;0;1692;-3986;-8153;11547;10;11557;-381;0;11176;0
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42614;0;39987;67;-1788;0;0;38265;0;-3123;-28983;0;-553;-32659;5606;0;0;-4357;-1454;-397;0;6981;-6211;-5438;168;479;646;-319;0;328;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42614;27328;0;10809;0;0;0;38138;-13025;-1774;0;0;-10844;-25643;12495;1582;1717;-4139;-4073;-106;0;735;-528;-4812;7684;15;7699;-49;-243;7407;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;42614;25021;0;12966;0;0;0;37987;0;-8185;0;0;-22204;-30389;7598;0;1457;-9582;-4493;-1475;0;38;-535;-14591;-6993;179;-6814;-2701;0;-9515;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;;I;2;RIO VERDE;GO;42614;23843;0;13523;0;0;0;37366;-8905;-1729;0;0;-199;-10833;26533;453;249;-3920;-3181;-47;0;744;-1219;-6920;19613;0;19613;-93;0;19520;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;b3S;;I;2;SAO GABRIEL DA PALHA;ES;42614;32016;0;5086;0;0;0;37102;-8650;-5502;0;0;-19577;-33729;3373;2068;1662;-4797;-4529;-139;0;1147;-764;-5353;-1979;8;-1972;-77;-304;-2352;0
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;;C;3;GUARULHOS;SP;42614;38878;0;4271;-6070;0;0;37079;-6133;-1946;0;0;-9763;-17842;19236;18370;3269;-6109;-33406;-3614;0;28331;-12524;-5684;13553;-86;13466;-4961;0;8506;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32995755;b3S;;I;2;TANGARA DA SERRA;MT;42614;27174;0;9678;0;0;0;36852;-8608;-1572;0;0;-5583;-15762;21090;5115;2044;-7271;-5973;-142;0;1744;-7774;-12257;8833;166;8999;-601;0;8398;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;;I;2;CANARANA;MT;42614;26070;0;10067;0;0;0;36138;-4642;-7501;0;0;-13721;-25864;10274;4626;1617;-6489;-3271;-96;0;3198;-9874;-10289;-15;-903;-918;-263;0;-1181;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42614;35972;0;152;0;0;0;36125;-4348;0;0;0;-14209;-18557;17567;1302;0;-389;-11899;-1504;0;86;-2020;-14423;3144;0;3144;-1444;0;1700;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;;I;2;ITAJAI;SC;42614;27708;0;8358;0;0;0;36066;-20076;0;0;0;-4692;-24768;11297;3241;598;-5285;-6853;-118;0;0;-145;-8562;2736;-464;2272;0;0;2272;-747
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;42614;13460;0;21963;0;0;0;35424;-18006;-7617;0;0;-560;-26182;9241;0;0;-4505;-1526;1;924;1267;-2647;-6488;2753;0;2753;0;-162;2591;0
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42614;34627;0;506;0;0;0;35133;-452;0;0;0;-8472;-8925;26208;1789;3414;-1099;-11479;-1915;0;1;-1324;-10611;15596;0;15596;-7291;0;8306;0
CARUANA SCFI - PRUDENCIAL;1000083591;n1;;I;2;SAO PAULO;SP;42614;33808;0;1242;0;2;0;35052;-22159;0;0;0;-4770;-26929;8123;817;0;-1148;-4182;-704;0;26;-321;-5511;2612;-708;1904;-655;0;1249;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87853206;b3S;;I;2;TEUTONIA;RS;42614;22317;0;12652;0;0;0;34969;-13463;-2109;0;0;-2470;-18042;16927;4751;1314;-7424;-4044;-123;0;981;-3670;-8215;8712;-26;8686;-556;0;8130;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87733770;b3S;;I;2;RODEIO BONITO;RS;42614;25330;0;9395;-2;0;2;34725;-11975;-1910;0;0;-3521;-17405;17320;4206;1493;-7664;-4587;-96;0;1504;-4170;-9313;8006;-10;7996;-429;0;7567;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;42614;12511;0;22160;1;0;0;34671;-19817;-5700;0;0;-1324;-26841;7830;291;79;-1909;-1238;-24;0;376;-48;-2473;5357;2;5358;-78;0;5280;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5582619;b3S;;I;2;LONDRINA;PR;42614;27280;0;7124;0;0;0;34404;-13822;-1557;0;0;-6525;-21904;12500;1932;2014;-5839;-7305;-68;0;802;-1220;-9683;2817;12;2828;-27;0;2802;-143
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;;I;2;CAPANEMA;PR;42614;26139;0;8018;0;0;6;34163;-9009;-2535;0;0;-3863;-15407;18756;4900;1955;-8814;-5813;-106;0;2098;-5839;-11619;7136;8;7144;-430;0;6714;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;42614;19717;0;14212;0;0;0;33930;0;-10678;0;0;-16329;-27007;6923;394;0;-13872;-3308;-2022;0;10472;-1959;-10295;-3372;314;-3058;-2413;0;-5472;-9355
